gameId,date,sport,teamName,isHome,playerName,playerNumber,playerPosition,playerId,g,po,a,tc,e,fldPct,ci,pb,sba,csb,idp
6565563,2/26/26,softball,Cameron,1.0,Kassidy Langeland,14,SS,11238784.0,1,0,3,3,0,1.0,0,0,0,0,1
6566109,3/22/26,softball,Charleston (WV),,Ella Zucchero,29,SS,9669184.0,1,0,1,2,1,0.5,0,0,0,0,0
6566109,3/22/26,softball,Charleston (WV),,Taylor Hodson,8,3B,9659970.0,1,1,3,4,0,1.0,0,0,0,0,0
6566109,3/22/26,softball,Charleston (WV),,Kayla Moran,17,RF,11227906.0,1,3,0,3,0,1.0,0,0,0,0,0
6566109,3/22/26,softball,Charleston (WV),,Danielle Pici,31,C,11227915.0,1,2,0,2,0,1.0,0,1,3,0,0
6566109,3/22/26,softball,Charleston (WV),,Alex Hurley,1,PR,9658223.0,1,0,0,0,0,0.0,0,0,0,0,0
6566109,3/22/26,softball,Charleston (WV),,Caraline Dunn,26,1B,11227910.0,1,2,0,2,0,1.0,0,0,0,0,0
6566109,3/22/26,softball,Charleston (WV),,Cali Masters,11,P/DH,11227900.0,1,1,0,1,0,1.0,0,0,2,0,0
6566109,3/22/26,softball,Charleston (WV),,Jackie Gachupin,16,PR,11227904.0,1,0,0,0,0,0.0,0,0,0,0,0
6566109,3/22/26,softball,Charleston (WV),,Sophia Compton,3,DH,11227917.0,1,0,0,0,0,0.0,0,0,0,0,0
6566109,3/22/26,softball,Charleston (WV),,Laila Varney,21,P,9661602.0,1,0,0,0,0,0.0,0,0,1,0,0
6566109,3/22/26,softball,Charleston (WV),,Maya Hataway,5,PH/CF,11227897.0,1,1,0,1,0,1.0,0,0,0,0,0
6566109,3/22/26,softball,Charleston (WV),,Maddie Entler,38,LF,11227920.0,1,0,0,0,0,0.0,0,0,0,0,0
6566109,3/22/26,softball,Charleston (WV),,Emma Smith,9,2B,11227901.0,1,5,1,6,0,1.0,0,0,0,0,0
6566109,3/22/26,softball,Glenville St.,1.0,Shelby Mcdaniels,11,LF,9667425.0,1,1,0,1,0,1.0,0,0,0,0,0
6566109,3/22/26,softball,Glenville St.,1.0,Zailees Seda,25,2B,9663883.0,1,3,1,4,0,1.0,0,0,0,0,0
