gameId,date,sport,teamName,isHome,playerName,playerNumber,playerPosition,playerId,ab,r,h,doubles,triples,tb,hr,rbi,bb,hbp,sf,sh,k,oppDp,cs,picked,sb,ibb
6531602,4/25/26,softball,Lake Erie,,Madi Eckert,22,DP,9670802,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6531602,4/25/26,softball,Lake Erie,,Allie Jackson,1,CF,11246952,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6531602,4/25/26,softball,Lake Erie,,Kaitlyn Hendrian,28,PH,11247009,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6531602,4/25/26,softball,Ky. Wesleyan,1.0,Bailey Markus,20,LF,11240692,4,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6531602,4/25/26,softball,Ky. Wesleyan,1.0,Riley Cunningham,32,1B,11240700,3,2,2,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0
6531602,4/25/26,softball,Ky. Wesleyan,1.0,Chloe Apple,12,CF,9661835,4,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
6531602,4/25/26,softball,Ky. Wesleyan,1.0,Kennedy Matheis,5,C,9664042,4,2,2,0,0,8,2,5,0,0,0,0,0,0,0,0,0,0
6531602,4/25/26,softball,Ky. Wesleyan,1.0,Paige Crain,23,SS,11240695,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6531602,4/25/26,softball,Ky. Wesleyan,1.0,Hannah Beasley,18,P,9660946,2,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
6531602,4/25/26,softball,Ky. Wesleyan,1.0,Abby Cunningham,15,3B,11240685,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6531602,4/25/26,softball,Ky. Wesleyan,1.0,Lauren Pellerito,17,RF,9668068,2,0,1,1,0,2,0,1,0,0,0,1,1,0,0,0,0,0
6531602,4/25/26,softball,Ky. Wesleyan,1.0,Cami Cox,10,2B,11240682,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6528400,4/25/26,softball,Ark.-Monticello,,Dacia Sexton,6,RF,9670570,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6528400,4/25/26,softball,Ark.-Monticello,,Vyanna Quezada,12,PH,9667504,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6528400,4/25/26,softball,Ark.-Monticello,,Kylie Bonicelli,1,1B,9659728,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6528400,4/25/26,softball,Ark.-Monticello,,Jolie Bozan,2,LF,11234135,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6528400,4/25/26,softball,Ark.-Monticello,,Lauren Spoon,16,PH,9664682,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6528400,4/25/26,softball,Ark.-Monticello,,Maddie Moore,22,CF,11234199,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6528400,4/25/26,softball,Ark.-Monticello,,Kyleigh Benton,18,PH,11234190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6528400,4/25/26,softball,Ark.-Monticello,,Jade Keaton,7,DP,9658278,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6528400,4/25/26,softball,Ark.-Monticello,,Carleigh Deeds,15,PH,9670431,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6528400,4/25/26,softball,Ark.-Monticello,,Aubry O'Bryant,3,C,9659291,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
6528400,4/25/26,softball,Ark.-Monticello,,Madelyn Willard,25,3B,11234195,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6528400,4/25/26,softball,Ark.-Monticello,,Ayrland Jiles,23,2B,11234194,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6528400,4/25/26,softball,Ark.-Monticello,,Zoe Bridges,17,2B,11234177,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6528400,4/25/26,softball,Ark.-Monticello,,Lainey Tippen,13,SS,9660866,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6528400,4/25/26,softball,Southern Ark.,1.0,Maddie Leal,8,CF,11225880,4,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6528400,4/25/26,softball,Southern Ark.,1.0,Sophia Luetticke,9,LF,11225883,3,1,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
6528400,4/25/26,softball,Southern Ark.,1.0,America Rubio,1,SS,11225919,3,2,1,0,0,4,1,3,1,0,0,0,0,0,0,0,0,0
6528400,4/25/26,softball,Southern Ark.,1.0,Regan Dillon,65,DP,9669931,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6528400,4/25/26,softball,Southern Ark.,1.0,Leigha Gilbert,26,DP,11225879,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6528400,4/25/26,softball,Southern Ark.,1.0,Paris Endris,18,1B,11225872,2,2,1,0,0,4,1,3,1,0,0,0,0,0,0,0,0,0
6528400,4/25/26,softball,Southern Ark.,1.0,Brooklyn Reed,17,C,11225920,2,2,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
6528400,4/25/26,softball,Southern Ark.,1.0,Payton Owens,12,2B,9656183,2,1,2,1,0,3,0,2,1,0,0,0,0,0,0,0,0,0
6528400,4/25/26,softball,Southern Ark.,1.0,AvaMarie Perry,21,3B,11225892,3,1,2,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0
6528400,4/25/26,softball,Southern Ark.,1.0,Peyton Raley,16,RF,11225894,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6528400,4/25/26,softball,Southern Ark.,1.0,Jenny Bouthillier,13,PH,11225862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6493789,4/25/26,softball,Valdosta St.,,Saylor McNearney,3,LF,9670965,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6493789,4/25/26,softball,Valdosta St.,,Chloe Eichelberger,9,DP,9661947,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6493789,4/25/26,softball,Valdosta St.,,Alyssa Vallad,26,P,11225007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6493789,4/25/26,softball,Valdosta St.,,Toree Wofford,21,P,9666742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6493789,4/25/26,softball,Valdosta St.,,Giselle Portanova,28,P,11225006,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6493789,4/25/26,softball,Valdosta St.,,Charlotte Phillips,25,CF,9666433,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6493789,4/25/26,softball,Valdosta St.,,Carly Bogart,10,3B,11224981,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6493789,4/25/26,softball,Valdosta St.,,Caitlyn Cooke,20,C,11224996,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6493789,4/25/26,softball,Valdosta St.,,Rachael Lee,8,1B,9670711,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6493789,4/25/26,softball,Valdosta St.,,Evie Pitts,14,RF,9654780,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6493789,4/25/26,softball,Valdosta St.,,Krisley Arnold,13,SS,9665182,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6493789,4/25/26,softball,West Florida,1.0,Miranda Harmon,25,CF,11215115,3,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
6493789,4/25/26,softball,West Florida,1.0,Angelia Discenza,17,LF,9670382,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6493789,4/25/26,softball,West Florida,1.0,Hannah Harper,9,1B,9659621,4,1,1,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0
6493789,4/25/26,softball,West Florida,1.0,Emma Brice,1,3B,9667592,3,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6493789,4/25/26,softball,West Florida,1.0,Abigail Pippen,11,DP,11215128,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6493789,4/25/26,softball,West Florida,1.0,Jessie Baughan,4,RF,9662826,3,1,1,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0
6493789,4/25/26,softball,West Florida,1.0,Olivia Keith,2,2B,9660943,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
6493789,4/25/26,softball,West Florida,1.0,Bella Holiday,13,C,9657804,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6493789,4/25/26,softball,West Florida,1.0,Meg Fountain,3,SS,11215113,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6520735,4/25/26,softball,UAH,,Jill Cockrell,22,RF,9658187,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6520735,4/25/26,softball,UAH,,Brittany Slaten,23,CF,9665931,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6520735,4/25/26,softball,UAH,,Alexa Douthitt,33,3B,9664158,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6520735,4/25/26,softball,UAH,,Mia Brown,12,DP,11221236,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6520735,4/25/26,softball,UAH,,Alyssa Butts,7,PR,9656450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6520735,4/25/26,softball,UAH,,McKamey Bratcher,4,PR,9660744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6520735,4/25/26,softball,UAH,,Kylie Ballentine,30,1B,11218849,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
6520735,4/25/26,softball,UAH,,Kylee Smith,8,SS,9663980,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6520735,4/25/26,softball,UAH,,Keli Madden,5,C,11221229,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6520735,4/25/26,softball,UAH,,Gracie Ashley,20,LF,9670817,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6520735,4/25/26,softball,UAH,,Baylee Darby,9,2B,11221233,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6520735,4/25/26,softball,West Ala.,1.0,Ann Marie Stanbridge,7,1B,9661414,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
6520735,4/25/26,softball,West Ala.,1.0,Daphne Fowler,0,PR,11221790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6520735,4/25/26,softball,West Ala.,1.0,Haley Shannon,16,RF,9655495,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6520735,4/25/26,softball,West Ala.,1.0,La'taviona Parke,13,PH,9666675,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6520735,4/25/26,softball,West Ala.,1.0,Ella Watson,2,CF,9667195,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
6520735,4/25/26,softball,West Ala.,1.0,Trinity Hatcher,12,LF,9658722,3,1,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0
6520735,4/25/26,softball,West Ala.,1.0,ShaKeria Washington,24,C,11221813,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6520735,4/25/26,softball,West Ala.,1.0,Lizzy Austin,22,PR,11221786,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6520735,4/25/26,softball,West Ala.,1.0,Kayla Morris,19,3B,11221800,3,1,1,0,0,4,1,2,0,0,0,0,1,0,0,0,0,0
6520735,4/25/26,softball,West Ala.,1.0,Trinity Brooks,5,DP,11221787,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6520735,4/25/26,softball,West Ala.,1.0,Megan Roe,4,DP,9655682,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6520735,4/25/26,softball,West Ala.,1.0,Carolyn Cagle,23,2B,11221788,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6520735,4/25/26,softball,West Ala.,1.0,Jessica Rose,8,SS,9658116,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6527664,4/25/26,softball,Northern St.,,Aune Boben,13,2B,9661707,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6527664,4/25/26,softball,Northern St.,,Alicia Jeanson,55,SS,11240583,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
6527664,4/25/26,softball,Northern St.,,Sydney Anderson,20,1B,11240577,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6527664,4/25/26,softball,Northern St.,,Tevan Bryant,22,DH,9666356,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6527664,4/25/26,softball,Northern St.,,Brooke Wolf,15,PR,9662968,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6527664,4/25/26,softball,Northern St.,,Hailey Cota,3,CF,11240582,3,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
6527664,4/25/26,softball,Northern St.,,Madi Jones,10,C,9664976,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6527664,4/25/26,softball,Northern St.,,Shayla Warak,8,PR,11240589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6527664,4/25/26,softball,Northern St.,,Dessa Bryant,11,3B,9664674,3,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
6527664,4/25/26,softball,Northern St.,,Kinsley Stover,17,LF,11240588,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6527664,4/25/26,softball,Northern St.,,Corina Coppersmith,6,PH,9658171,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6527664,4/25/26,softball,Northern St.,,Kennedy Boyer,4,RF,9656156,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6527664,4/25/26,softball,Sioux Falls,1.0,Meghan Jochimsen,5,RF,9658293,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6527664,4/25/26,softball,Sioux Falls,1.0,Emma Kristof,12,2B,11230080,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6527664,4/25/26,softball,Sioux Falls,1.0,Kyra Knudtson,24,1B,9659100,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6527664,4/25/26,softball,Sioux Falls,1.0,Sandra Ribich,21,3B,11224990,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6527664,4/25/26,softball,Sioux Falls,1.0,Addison Heule,3,CF,9659718,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6527664,4/25/26,softball,Sioux Falls,1.0,Charlie Pryor,7,SS,11224986,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6527664,4/25/26,softball,Sioux Falls,1.0,Olivia Huckfelt,31,PH,9660107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6527664,4/25/26,softball,Sioux Falls,1.0,Morgan Linstad,13,C,9663390,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6527664,4/25/26,softball,Sioux Falls,1.0,Brianna DeLorenzo,14,PR,11224988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6527664,4/25/26,softball,Sioux Falls,1.0,Sammie Radish,2,LF,11224985,3,1,2,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0
6527664,4/25/26,softball,Sioux Falls,1.0,Maddi Duncan,25,P,9666615,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6527664,4/25/26,softball,Sioux Falls,1.0,Brianne Lawver,17,PH,9664326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6516545,4/25/26,softball,Colorado Mesa,,Molli Magaña,4,1B,11220056,4,3,2,0,0,8,2,5,1,0,0,0,0,0,0,0,0,0
6516545,4/25/26,softball,Colorado Mesa,,Cailynn Parsons,13,3B,9654182,4,1,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
6516545,4/25/26,softball,Colorado Mesa,,Allison Lindsay,19,DP,9658662,4,1,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0
6516545,4/25/26,softball,Colorado Mesa,,Kamdyn Hagerty,18,RF,9667418,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6516545,4/25/26,softball,Colorado Mesa,,April Neill,20,RF,11220067,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6516545,4/25/26,softball,Colorado Mesa,,Jackie Oster,12,DP,9669101,1,2,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0
6516545,4/25/26,softball,Colorado Mesa,,Makayla Westmoreland,2,LF,9663859,3,3,2,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0
6516545,4/25/26,softball,Colorado Mesa,,Ava Stephens,14,LF,9665450,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
6516545,4/25/26,softball,Colorado Mesa,,Khloe Kubitschek,16,SS,9664131,5,3,4,2,0,12,2,10,0,0,0,0,0,0,0,0,0,0
6516545,4/25/26,softball,Colorado Mesa,,TK Landes,11,CF,11220050,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6516545,4/25/26,softball,Colorado Mesa,,Lacie Rodabaugh,9,CF,11220060,2,1,1,0,0,4,1,2,0,0,0,0,1,0,0,0,0,0
6516545,4/25/26,softball,Colorado Mesa,,Olivia Litzen,8,C,9667635,4,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6516545,4/25/26,softball,Colorado Mesa,,Kate Hella,1,2B,11220048,4,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
6516545,4/25/26,softball,Chadron St.,1.0,Charley Pitrat,22,2B,11236338,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6516545,4/25/26,softball,Chadron St.,1.0,Macie Selfors,9,SS,11236339,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6516545,4/25/26,softball,Chadron St.,1.0,Elizabeth Thorngren,5,LF,9662274,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6516545,4/25/26,softball,Chadron St.,1.0,Brogan Allen,83,1B,9660816,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6516545,4/25/26,softball,Chadron St.,1.0,Tiffani Mein,38,C,11236337,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6516545,4/25/26,softball,Chadron St.,1.0,Amber Boland,27,C,11236332,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6516545,4/25/26,softball,Chadron St.,1.0,Brianna Cordray,12,3B,11236333,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6516545,4/25/26,softball,Chadron St.,1.0,Sydney Lowery,23,RF,11236336,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6516545,4/25/26,softball,Chadron St.,1.0,Elia DeLozier,19,RF,9665939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6516545,4/25/26,softball,Chadron St.,1.0,Katelynn Czerpak,8,CF,9657100,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6516545,4/25/26,softball,Chadron St.,1.0,Madison Sebbo,33,DP,9655827,1,1,1,0,0,4,1,2,1,0,0,0,0,0,0,0,0,0
6500172,4/25/26,softball,Catawba,,Grace Flynn,1,SS,9659161,4,3,4,0,0,7,1,3,0,0,0,0,0,0,0,0,2,0
6500172,4/25/26,softball,Catawba,,Alexis Monroe,11,2B,9655807,2,1,1,0,1,3,0,0,0,1,0,0,1,0,0,0,1,0
6500172,4/25/26,softball,Catawba,,Kenzie Church,20,2B,9663720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6500172,4/25/26,softball,Catawba,,Brianna Gallagher,4,CF,9658895,3,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0
6500172,4/25/26,softball,Catawba,,Bella Boykin,22,CF,9659603,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6500172,4/25/26,softball,Catawba,,Maddy Altiers,30,C,9654469,2,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6500172,4/25/26,softball,Catawba,,Rachel Pressley,13,C,9670091,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6500172,4/25/26,softball,Catawba,,Micaela Hartman,15,RF,9661361,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6500172,4/25/26,softball,Catawba,,Emily Coffey,2,RF,11233542,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6500172,4/25/26,softball,Catawba,,Adda Prescott,12,1B,11233552,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
6500172,4/25/26,softball,Catawba,,Hayden Poole,10,1B,9662562,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6500172,4/25/26,softball,Catawba,,Alexandra Baquie,8,P,9664959,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6500172,4/25/26,softball,Catawba,,Lanie Ruscoe,5,DP,11233545,2,1,2,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0
6500172,4/25/26,softball,Catawba,,Jordan McCorkle,14,3B,9670143,2,1,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0
6500172,4/25/26,softball,Catawba,,Molly Strider,7,3B,9670658,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6500172,4/25/26,softball,Catawba,,Dakotah Wilkins,9,LF,11233550,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6500172,4/25/26,softball,Catawba,,Abbey Nixon,3,LF,11233543,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6500172,4/25/26,softball,Coker,1.0,Payton Brigman,14,SS,9662923,3,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0
6500172,4/25/26,softball,Coker,1.0,Payton Rainey,3,LF,9655188,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6500172,4/25/26,softball,Coker,1.0,Dakota Slack,21,1B,9658324,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6500172,4/25/26,softball,Coker,1.0,Molly Andrews,2,PR,11212321,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6500172,4/25/26,softball,Coker,1.0,Bailee Gaskins,16,DP,9659871,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6500172,4/25/26,softball,Coker,1.0,Carter Freeman,45,C,9665194,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6500172,4/25/26,softball,Coker,1.0,Emma Salter,6,PR,11212331,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6500172,4/25/26,softball,Coker,1.0,Callie Schmidt,26,2B,9662794,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6500172,4/25/26,softball,Coker,1.0,Emma Rushing,1,2B,9662855,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6500172,4/25/26,softball,Coker,1.0,Sarah Bryant,23,3B,9660088,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6500172,4/25/26,softball,Coker,1.0,Lacey Hennessy,12,PR,9658617,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6500172,4/25/26,softball,Coker,1.0,Mya Cribbs,5,CF,9666888,2,1,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0
6500172,4/25/26,softball,Coker,1.0,Savanah Fowler,4,RF,9661998,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6497595,4/25/26,softball,Stanislaus St.,,Moxie Barton,2,RF,9662025,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6497595,4/25/26,softball,Stanislaus St.,,Malia Babasa,44,2B,9657679,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6497595,4/25/26,softball,Stanislaus St.,,Katelyn Bridgeman,7,SS,11228260,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6497595,4/25/26,softball,Stanislaus St.,,Marley Hogue,11,C,11228264,3,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6497595,4/25/26,softball,Stanislaus St.,,Madison Rosebrough,22,1B,9663039,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6497595,4/25/26,softball,Stanislaus St.,,Ashlyn Jubrey,3,PH,11228252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6497595,4/25/26,softball,Stanislaus St.,,Addison Meddings,6,CF,11228253,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6497595,4/25/26,softball,Stanislaus St.,,Celine Ramos,5,DH,11228259,3,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0
6497595,4/25/26,softball,Stanislaus St.,,Emily Bigley,24,LF,9666805,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6497595,4/25/26,softball,Stanislaus St.,,Ava Montesdeoca,42,3B,11228254,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6497595,4/25/26,softball,Cal St. Dom. Hills,1.0,Makayla Bishop,6,CF,11224829,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6497595,4/25/26,softball,Cal St. Dom. Hills,1.0,Ashley Goodale,10,2B,11224843,3,1,3,0,1,5,0,1,0,0,1,0,0,0,0,0,0,0
6497595,4/25/26,softball,Cal St. Dom. Hills,1.0,Marisa Dominguez,26,LF,11224841,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6497595,4/25/26,softball,Cal St. Dom. Hills,1.0,Michaela Meza,2,LF,11224855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6497595,4/25/26,softball,Cal St. Dom. Hills,1.0,Torie Au,11,DH,9660464,4,0,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0
6497595,4/25/26,softball,Cal St. Dom. Hills,1.0,Mireya Rico,28,SS,9658957,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6497595,4/25/26,softball,Cal St. Dom. Hills,1.0,Dyoni Garcia,7,1B,9665170,4,1,2,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0
6497595,4/25/26,softball,Cal St. Dom. Hills,1.0,Andrea Tellez,21,3B,9665159,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6497595,4/25/26,softball,Cal St. Dom. Hills,1.0,Olivia Oskorus,8,PR,11224862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6497595,4/25/26,softball,Cal St. Dom. Hills,1.0,Alyssa Martinez,5,C,11224851,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6497595,4/25/26,softball,Cal St. Dom. Hills,1.0,Gaby Gandara,9,RF,9664593,3,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6507725,4/25/26,softball,St. Cloud St.,,Brooke Holmes,15,3B,9663801,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
