ncaa_id,first_name,last_name,portal_name,institution,conference,division,transfer_date,update_date,status,year,sport,team_id,player_id_64a,player_id_ncaa_stats,matched_name,match_score,match_method,confidence,position,class_year,player_csv_team_id,hitting_sum,pitching_sum,has_hitting,has_pitching,hitting_sum_f,pitching_sum_f,hitting_rank,pitching_rank,stat_percentile,twp,conf_adjust,hs_adjust,mlb_adjust,fielding_rank,prod_term,sixty_four_rating_portal_player,portal_rank
2102119360,JACKSON,SNYDER,Jackson Snyder,Mount St. Mary's University,Metro Atlantic Athletic Conference,I,05/19/2026,06/03/2026,Active,2025-26,Baseball,509,57358,2809728,Jackson Snyder,100.0,team+fullname,HIGH,P,Sr,509,0.0,0.496552,False,True,0.0,0.496552,0.0,0.5688,0.5688,0.0,0.084674,0.0,0.0,0.0,0.04955,0.703,2308
2410422287,LUCAS,ACEVEDO,Lucas Acevedo,Lewis University,Great Lakes Valley Conference,II,05/05/2026,05/05/2026,Active,2025-26,Baseball,403,146503,3251469,Lucas Acevedo,100.0,team+lastname+confirmed,HIGH,P,Fr,403,0.04875,0.462254,True,True,0.04875,0.462254,0.1338,0.5399,0.5399,0.013380000000000001,0.048381,0.0,0.0,0.0,0.101212,0.7029,2309
2109320701,BRADY,FRANCISCO,Brady Francisco,Oklahoma State University,Big 12 Conference,I,06/08/2026,07/07/2026,Signed,2025-26,Baseball,581,70459,2940788,Brady Francisco,100.0,team+lastname,HIGH,C,So,581,0.238354,0.0,True,False,0.238354,0.0,0.3501,0.0,0.3501,0.0,0.182742,0.0,0.0,0.034,0.1359,0.7027,2310
2411448065,BLAKE,BEHELER,Blake Beheler,Texas State University,Sun Belt Conference,I,06/18/2026,06/19/2026,Active,2025-26,Baseball,785,137293,3223427,Blake Beheler,100.0,team+lastname,HIGH,LF,Fr,785,0.47458,0.0,True,False,0.47458,0.0,0.4989,0.0,0.4989,0.0,0.135483,0.049486,0.0,0.0,0.01865,0.7025,2311
2206577244,JOSEPH,ERACE,Joseph Erace,"Rutgers, The State University of New Jersey, New Brunswick",Big Ten Conference,I,06/01/2026,06/11/2026,Signed,2025-26,Baseball,660,138999,3236244,Joey Erace,92.0,team+lastname+confirmed,HIGH,2B,Fr,660,0.158224,0.0,True,False,0.158224,0.0,0.2697,0.0,0.2697,0.0,0.180322,0.037068,0.0,0.068,0.1473,0.7024,2312
2405308610,JUAN,LOPEZ,Juan Lopez,University of Valley Forge,United East Conference,III,05/06/2026,07/02/2026,Active,2025-26,Baseball,850,119879,3121321,Juan Lopez,100.0,team+lastname,HIGH,2B,So,850,0.625283,0.0,True,False,0.625283,0.0,0.5755,0.0,0.5755,0.0,-0.070175,0.0,0.0,0.0,0.196475,0.7018,2313
2604896848,JAKE,DEMPSEY,Jake Dempsey,University of the Ozarks (Arkansas),Southern Collegiate Athletic Conference,III,04/29/2026,04/30/2026,Active,2025-26,Baseball,593,58549,2808736,Jake Dempsey,100.0,team+lastname,HIGH,P,Sr,593,0.228471,0.736544,True,True,0.228471,0.736544,0.3399,0.7068,0.7068,0.03399,-0.050819,0.0,0.0,0.0,0.0114,0.7014,2314
2009928808,ZACHARY,DEGEORGE,Zachary Degeorge,Stevens Institute of Technology,Middle Atlantic Conference Freedom,III,01/05/2026,07/21/2026,Active,2025-26,Baseball,757,66725,2966336,Zach DeGeorge,92.0,team+lastname+confirmed,HIGH,P,Sr,757,0.0,0.372979,False,True,0.0,0.372979,0.0,0.4739,0.4739,0.0,-0.007268,0.0,0.0,0.0,0.234525,0.7012,2315
2310134633,TATE,SIRMANS,Tate Sirmans,University of Mississippi,Southeastern Conference,I,06/16/2026,06/30/2026,Signed,2025-26,Baseball,584,133703,3100042,Tate Sirmans,100.0,team+lastname,HIGH,LF,So,584,0.325677,0.0,True,False,0.325677,0.0,0.4156,0.0,0.4156,0.0,0.18758,0.0,0.0,0.0,0.098,0.7012,2316
2106195080,JACOB,PAGE,Jacob Page,Valdosta State University,Gulf South Conference,II,06/04/2026,07/18/2026,Active,2025-26,Baseball,849,137819,3236369,Jacob Page,100.0,team+lastname,HIGH,P,So,849,0.0,0.254886,False,True,0.0,0.254886,0.0,0.3691,0.3691,0.0,0.070156,0.0,0.0,0.0,0.2619,0.7012,2317
1911734703,TY,TORTI,Ty Torti,Nova Southeastern University,Sunshine State Conference,II,06/02/2026,06/02/2026,Active,2025-26,Baseball,567,58670,2826332,Ty Torti,100.0,team+lastname,HIGH,2B,Jr,567,0.466341,0.0,True,False,0.466341,0.0,0.4938,0.0,0.4938,0.0,0.077415,0.0,0.0,0.0,0.129638,0.7009,2318
2207602291,DREW,RERICK,Drew Rerick,University of Oklahoma,Southeastern Conference,I,06/26/2026,07/15/2026,Active,2025-26,Baseball,580,117420,3111598,Drew Rerick,100.0,team+lastname,HIGH,P,So,580,0.0,0.307575,False,True,0.0,0.307575,0.0,0.4157,0.4157,0.0,0.18758,0.097652,0.0,0.0,0.0,0.7009,2319
2209658976,NOAH,RODRIGUEZ,Noah Rodriguez,Savannah State University,Southern Intercol. Ath. Conf.,II,05/26/2026,05/26/2026,Active,2025-26,Baseball,690,135958,3231620,Noah Rodriguez,100.0,team+lastname,HIGH,CF,Jr,690,0.491774,0.0,True,False,0.491774,0.0,0.507,0.0,0.507,0.0,0.026605,0.0,0.0,0.0,0.167062,0.7007,2320
