player_name,player_id,player_ncaa_season_id,team_id,games_played,home_runs,boxscore_hr,delta
Marcellus Brown,119205,9698073.0,407,21,1,0,1
Keith Gardner,119206,9692098.0,407,29,3,2,1
Antonio Bruno,132428,11222724.0,407,19,1,0,1
William Zareh,70422,11235128.0,409,27,4,3,1
Jaxson Kister,132476,11231568.0,410,29,4,3,1
Jordan Thomas,132500,10241010.0,411,29,7,6,1
Aaron Stelogeannis,115291,9696788.0,411,32,2,1,1
Cayden Robertson,148599,11253957.0,415,34,3,2,1
Cord Dobrinski,115295,9678677.0,413,20,5,4,1
Ryan Rivera,115298,9694931.0,413,29,3,2,1
Samuel Finarelli,133071,11246523.0,413,6,1,0,1
Jake Kelleher,133073,11246528.0,413,26,3,2,1
Nicholas Matson,133074,11246524.0,413,29,3,2,1
Desi Hernandez,105186,9659834.0,1504,38,7,6,1
Donovan LaSalle,67618,11192423.0,419,28,5,4,1
Lee Amedee,56084,9685009.0,419,36,2,1,1
Micah Dean,69400,10283778.0,820,27,4,3,1
Marcus Aranda,70423,10283840.0,820,32,10,9,1
Lucas Moore,69515,9689254.0,421,37,3,2,1
Kade Elam,132592,11242955.0,421,36,4,3,1
Richie Klosek,132614,11211159.0,414,21,3,2,1
Zach Wadas,70695,11211168.0,414,38,8,7,1
Zach Gwost,115859,9701102.0,424,30,5,4,1
Nick Reeder,132667,11245443.0,425,31,1,0,1
Maddox Tsutsui,72019,9679325.0,426,15,1,0,1
Audrey Fouras,81063,9660058.0,1504,37,3,2,1
Kenadee Frey,90290,9658466.0,1827,30,5,4,1
Carter Murphy,148613,11253678.0,459,21,2,1,1
Nic Pepe,132792,11219861.0,429,18,2,1,1
Matt Louie,77300,9676938.0,433,16,1,0,1
Chris Goohs,56322,9683860.0,433,26,2,1,1
Scott Ennist,52159,11247163.0,433,18,1,0,1
Griffin White,133450,11247180.0,433,24,3,2,1
Sebastian Martin,122686,9691153.0,435,26,2,1,1
Jason Sims,75074,9679744.0,436,25,3,2,1
Michael Ciavolella,102289,11248012.0,437,22,7,6,1
Randy Ventura,60972,9685010.0,766,25,2,1,1
Joey Goodman,119382,9690427.0,766,24,5,4,1
A. Ruyle,149556,11330203.0,1827,21,3,2,1
Dylan Payano,147008,11251029.0,766,25,3,2,1
Isaac Pregors,71466,9705001.0,442,35,10,9,1
Bryce Leafgren,56438,9700561.0,442,36,10,9,1
Taylor Dawkins,98766,9656445.0,1457,27,5,4,1
Sean Smith,102882,9677814.0,445,27,1,0,1
Eric Powell,66673,9679258.0,445,30,1,0,1
Coreena Dunham,83544,9661138.0,1457,31,2,1,1
Nala Bain,140357,11234474.0,1457,16,2,1,1
Jacob Newland,66516,11220115.0,444,28,3,2,1
Zev Moore,57158,9683188.0,494,22,2,1,1
Joey Severson,122424,9701279.0,494,20,2,1,1
Cooper Wixon,76660,9694962.0,822,29,3,2,1
C. Simon,123047,9679476.0,453,23,2,1,1
DJ Stolba,73915,9702559.0,453,25,4,3,1
T. Mezzullo,123046,9684397.0,453,33,2,1,1
Kia'i Sylvester,133169,11212524.0,456,30,2,1,1
Kaden Buske,133153,11212496.0,456,33,1,0,1
Audrey Newell,108648,11234498.0,1457,28,2,1,1
Webb Watson,133184,9680561.0,461,24,3,2,1
Hayden Stringfellow,133147,11213329.0,457,37,4,3,1
Shane Aldridge,52757,11216985.0,953,37,5,4,1
Michael Samarin,133285,11242461.0,465,29,2,1,1
Ranciel Ventura,66157,11242481.0,465,24,2,1,1
Jayden Hamilton,101575,9679720.0,466,32,1,0,1
Brooks Craigue,69563,9681685.0,466,31,3,2,1
Joe Frammartino,5114,11242183.0,466,32,4,3,1
Nick Moyer,72198,9696580.0,467,31,4,3,1
Drew Hurst,72195,9699196.0,467,30,7,6,1
Morgan Schlosser,107341,9664839.0,1300,41,2,1,1
Blake Freeman,57328,9696457.0,468,31,3,2,1
Dylan Dubovik,133331,11234790.0,469,27,5,4,1
Ryan Novak,67957,9678770.0,470,35,7,6,1
Tommy Harrison,56836,9703068.0,470,34,10,9,1
Austin Comstock,81106,9655264.0,1300,41,7,6,1
Dom Krupinski,55076,9698494.0,470,35,5,4,1
Noah Miller,67369,9679419.0,471,28,2,1,1
Alex Glasscock,73960,11249640.0,474,20,2,1,1
Henry Ayers,147020,11249637.0,474,23,2,1,1
Kaden Burch,105073,9680017.0,475,21,1,0,1
M. Wessels,118039,9690121.0,475,32,1,0,1
Matthew Williams,56918,9689769.0,476,35,5,4,1
Gage Reynolds,133481,11214740.0,477,28,2,1,1
Hannah Brooks,140369,11237551.0,1300,24,1,0,1
Michael Griggs,133492,10015415.0,478,15,1,0,1
Kyle Mayberry,101924,9676858.0,511,30,5,4,1
Cameron Dean,133553,11214484.0,481,1,1,0,1
Hilary Wilson,140373,11237566.0,1300,37,2,1,1
Cole Hebl,66016,9696483.0,481,35,4,3,1
Ryan McGie,73850,11214466.0,482,19,2,1,1
Easton Richter,59566,9676929.0,483,35,10,9,1
Jack Bello,50155,11241024.0,483,30,4,3,1
Brayden Randle,70778,9678201.0,584,33,2,1,1
Hastings Gibson,146526,11249378.0,518,16,1,0,1
Aidan Teel,62268,11210226.0,488,30,4,3,1
Jake Leeker,108370,9698045.0,496,19,5,4,1
Brayden Luikart,133744,9693195.0,496,39,10,9,1
Aiden Hinkle,133742,11220965.0,496,35,6,5,1
Cameron Benson,36557,9690771.0,490,29,4,3,1
Kam Durnin,69878,11240811.0,490,25,3,2,1
Angel Rodriguez Cruz,147048,11250702.0,495,18,3,2,1
Matt Kaliske,44157,11252887.0,502,28,3,2,1
Troy Rabosky,118675,9682850.0,504,27,6,5,1
Korina Feliciano,123260,9660287.0,2034,23,1,0,1
Danielle Diaz,83749,9667608.0,1936,31,2,1,1
Nani Arreola,95111,9670697.0,1588,30,4,3,1
Abreanna Alba,105196,11253113.0,1588,41,7,6,1
Nicholas Griffith,133951,11238124.0,505,33,4,3,1
Jaden Correa,133948,11238142.0,505,35,12,11,1
Ian McCubbin,133959,11238125.0,505,28,8,7,1
Elijah James,57304,9703995.0,506,30,4,3,1
Owen McDermott,74104,9689866.0,507,22,2,1,1
Kayden Crawford,104327,9686311.0,508,26,3,2,1
Zac Clow,133986,11239303.0,513,27,2,1,1
Michael Akalski,147053,11250387.0,161,15,3,2,1
JJ Foti,57417,9691339.0,515,5,1,0,1
Marius Haughton,119833,9703410.0,515,25,1,0,1
Alissa Lewis,79533,9663744.0,1601,35,3,2,1
Sam Palmieri,57453,9682545.0,517,29,7,6,1
Conner Thamann,75452,9704841.0,517,22,1,0,1
Aiden Reis,75447,9700698.0,517,27,2,1,1
Brady Bell,72851,11212077.0,524,28,3,2,1
Nin Burns II,51573,11216183.0,832,36,5,4,1
Ayden Garcia,99937,11216190.0,832,31,7,6,1
Jayden Hertel,101577,9691139.0,832,26,2,1,1
Sean Yamaguchi,116713,9695737.0,527,26,8,7,1
Noah Blythe,12255,11253139.0,527,19,3,2,1
Ryan Cote,57618,9693166.0,528,26,5,4,1
Jaken Pellerin,120223,9703887.0,528,18,5,4,1
Luke Mansy,69445,9681517.0,531,34,4,3,1
Brodey Williams,115914,9694859.0,531,22,2,1,1
Lenny Ashby,44166,11223840.0,531,35,5,4,1
Seth Galfano,104161,9695303.0,521,21,3,2,1
Tamden Webb-Tate,134195,11235414.0,521,27,3,2,1
Steve Solorzano,68693,9680536.0,532,35,7,6,1
Cj Franchini,118705,9682872.0,568,21,2,1,1
Carter Aarts,116732,9696437.0,536,10,1,0,1
Josiah Harrison,56060,11235321.0,541,27,4,3,1
Petey Craska,115344,9699344.0,542,36,6,5,1
Justin Santoyo,63673,11234836.0,542,35,4,3,1
Marcus Bradshaw,134387,11229850.0,519,31,2,1,1
Luke Nixon,69773,9681511.0,523,37,5,4,1
Maison Nance,66546,9682654.0,520,32,9,8,1
Schumata Brown,146551,11249057.0,520,32,4,3,1
Alec DeMartino,48493,11237160.0,145,36,6,5,1
Jacob Mueller,134742,11247528.0,827,35,5,4,1
Jenna Porto,105210,9669771.0,1593,38,1,0,1
Drew Buchanan,134505,11212393.0,547,28,2,1,1
Carter White,67505,9678168.0,547,33,8,7,1
Cooper Noble,134538,11232960.0,549,26,5,4,1
CJ Dean,71824,11233013.0,549,44,10,9,1
Enzo Vertucci,50829,9678183.0,550,16,2,1,1
Katie Griego,140571,11223439.0,1433,37,3,2,1
Branden Sanchez,70603,9690081.0,553,33,4,3,1
Sam Pease,70602,9693686.0,553,25,1,0,1
Mason Griffin,134582,11221441.0,553,37,4,3,1
Ethan Sanchez,134593,11221453.0,553,22,1,0,1
Jake Paulick,68408,9691068.0,554,33,8,7,1
Marissa Brody,107406,9654909.0,1573,38,3,2,1
Ethan Menard,63588,11207283.0,561,19,1,0,1
Michael McAloose,134710,11207280.0,561,29,3,2,1
Griffin Mills,67389,9704374.0,559,15,1,0,1
Tony Greco,123071,9688277.0,562,27,2,1,1
Ben Boyer,118884,9692865.0,1084,28,3,2,1
Hunter Biel,118888,9693385.0,1084,21,5,4,1
Mark Quatrani,73433,11243062.0,565,32,11,10,1
Evann Smith,134847,11232206.0,571,30,2,1,1
S. Labrecque,118714,9696545.0,570,27,1,0,1
Trey Kinnan,66810,9698536.0,572,29,1,0,1
Ryan Causey,102746,9692516.0,572,28,13,12,1
Alexa Garcia,107403,9666407.0,1573,37,2,1,1
Taylor Harris,134900,11235607.0,573,35,2,1,1
Nolan Stevens,67563,11245154.0,580,23,4,3,1
Alec Blair,134929,11245193.0,580,26,2,1,1
Kollin Ritchie,67623,9700829.0,581,36,21,20,1
Brock Thompson,100186,9694887.0,581,36,6,5,1
Brady Francisco,70459,11221740.0,581,13,1,0,1
Colin Brueggemann,58370,11221720.0,581,37,11,10,1
Maverick Stallings,67879,11241828.0,582,36,7,6,1
EJ Suggitt,119285,9703311.0,585,22,2,1,1
Kole Dudding,69862,11231932.0,587,20,3,2,1
Bryson Glassco,135036,11217426.0,589,18,5,4,1
Michael White,115968,9677384.0,593,13,1,0,1
Joseph Coon,115965,9678592.0,593,31,4,3,1
Taber Childs,58547,9687683.0,593,33,9,8,1
Langdon Townsend,58570,9703180.0,593,29,5,4,1
Levi Sotomayor,135096,11209549.0,595,19,1,0,1
Shelby Shanks,97793,9669726.0,1573,39,6,5,1
Olivia Hurtado,140591,11237384.0,1573,29,2,1,1
J. Federouch,149347,11329623.0,605,14,1,0,1
James Quici,135236,11247209.0,602,33,3,2,1
Bryce Kelly,58718,11250413.0,606,27,2,1,1
James Secretarski,135167,11222619.0,599,30,2,1,1
Zoe Karam,109403,11237396.0,1466,42,11,10,1
Aqual Chapman,124605,9699774.0,603,15,1,0,1
John Busco,148050,11252560.0,603,30,9,8,1
David Kursman,118864,9682158.0,964,27,1,0,1
Jack Brandle,58739,9696425.0,608,30,5,4,1
Ben Connelly,115977,9699489.0,609,29,4,3,1
Jack Ryan,115976,9690481.0,609,33,4,3,1
Carter Few,115979,9693820.0,609,32,4,3,1
Angelina Rodriguez,140604,11237408.0,1466,35,4,3,1
Aj Nessler,58860,9700595.0,614,34,5,4,1
Carter Dierdorf,57923,11231496.0,614,32,8,7,1
Kayla Penor,140639,11215660.0,1236,24,1,0,1
E. Steinmetz,120986,9685762.0,611,9,1,0,1
Adrian Pagan Cruz,135309,11238156.0,611,7,1,0,1
Ryan Hart,62930,9688887.0,615,16,2,1,1
Braeden Calkins,147169,11249685.0,615,8,1,0,1
Leilani Juan,91682,9657931.0,1236,31,2,1,1
Ethan Merone,61004,9678513.0,769,12,1,0,1
Brody Liddy,76349,9686562.0,769,8,1,0,1
Luke Landis,118800,9690598.0,769,20,2,1,1
John Leonard,149942,11331265.0,769,18,1,0,1
J. Yamin,149196,11329265.0,769,18,1,0,1
Jack Gold,66498,9686427.0,618,29,8,7,1
Greg Pierantoni,66501,9692074.0,618,27,2,1,1
Cooper Berry,66493,9690856.0,618,29,11,10,1
Cole Katayama-Stall,116810,9699317.0,619,34,9,8,1
Sonnier Moses,117711,9696957.0,621,30,2,1,1
John Lawson,69266,9702818.0,621,24,1,0,1
Dylan Diaz,147191,11248689.0,621,17,2,1,1
Ryland Duson,147192,11248683.0,621,35,4,3,1
Alyssa Doucette,140643,11225908.0,2064,3,1,0,1
Carly Dole,82759,9654435.0,1803,26,3,2,1
Brock Makishima,71900,9701863.0,625,16,1,0,1
Brayden Barrett,100122,9702616.0,629,22,1,0,1
Denham Kozy,135448,11218440.0,629,20,5,4,1
Alex Irizarry,56488,9682789.0,633,33,4,3,1
Zach Novakowski,75934,9684389.0,635,29,4,3,1
Zach Barbash,125142,9701616.0,635,18,1,0,1
Zach Wernoski,72794,9677226.0,636,28,3,2,1
Nathan Miller,66290,9700883.0,637,33,9,8,1
Anthony Thomas,107208,9690736.0,637,28,3,2,1
Natalie Bush,95157,11240939.0,1803,26,3,2,1
Jaye Guichelaar,140662,11240972.0,1803,13,1,0,1
Maddy Beall,92756,9665079.0,1901,29,1,0,1
Jack Moulin,59165,9677255.0,638,37,8,7,1
Ethan Wood,104978,9704430.0,638,37,10,9,1
George Smith,104970,9703810.0,638,37,4,3,1
Grayson Headrick,103604,9702297.0,638,29,2,1,1
James Iandoli,135585,11220988.0,638,35,2,1,1
Dylan Perry,135596,11221025.0,638,25,1,0,1
Michael Lebenson,102303,9701689.0,639,26,8,7,1
Aly Hageman,107448,9657692.0,1628,40,2,1,1
Cooper Angilly,66816,9700264.0,642,29,4,3,1
Bailey Brumley,81441,9667035.0,1628,40,9,8,1
Marco Nunez,135618,11218942.0,642,20,3,2,1
Jenna Little,87914,11225370.0,1628,12,1,0,1
Jace Trozzo,135626,11218946.0,642,19,2,1,1
Kennedy Clark,90436,9655012.0,1428,43,4,3,1
Will Gallagher,59234,9698058.0,645,32,2,1,1
Anthony Paskell,59241,9697145.0,645,32,6,5,1
Sebastien Reis,76536,9704248.0,648,25,1,0,1
Nathan Innerfield,53581,9704140.0,648,25,3,2,1
Hannah Demoff,140847,11238273.0,1428,43,4,3,1
Liam Murphy,59302,9696728.0,649,30,3,2,1
Sammy Besztery,73629,9682348.0,650,22,1,0,1
Trent Lawrence,135739,11213091.0,651,25,6,5,1
Kadin Bergstrom,59315,9692003.0,651,25,10,9,1
Cooper Ohlson,148092,11251819.0,955,22,1,0,1
Connor O'Connell,59398,9678881.0,656,27,1,0,1
Jackson Harms,101380,9683748.0,656,27,5,4,1
TJ Pipkins,102986,9688468.0,656,26,3,2,1
Haley Gallo,140848,11238278.0,1428,43,10,9,1
Izzy Vargas,140864,11214704.0,1634,38,2,1,1
Anthony Rizzo,121654,9684164.0,659,27,2,1,1
Michael Weinbel,59475,9693641.0,662,28,8,7,1
Jack Kushman,121178,9687103.0,958,19,3,2,1
Nick Frink,123800,9689163.0,743,33,9,8,1
Evan O'Rourke,59732,9703150.0,681,27,3,2,1
Shane Williams,59738,9696956.0,681,27,10,9,1
CJ Moran,116008,11242229.0,684,34,5,4,1
Andrew Gauna,69797,11242243.0,684,32,5,4,1
Diego Gonzalez,135860,11242261.0,684,25,2,1,1
Jake Jackson,68562,9697945.0,685,36,7,6,1
Tyce Peterson,58501,11226678.0,685,39,10,9,1
TJ Rogers,37168,11220391.0,687,31,9,8,1
Jayden Garrison,135869,11220396.0,687,30,3,2,1
Jake McCoy,116012,9692042.0,688,35,9,8,1
Tyler Tucker,104387,9694674.0,690,35,2,1,1
Yan Cartaya,135947,11224332.0,690,28,2,1,1
Kale Lackey,108737,9703805.0,691,33,3,2,1
Blake Juarez,59875,9700258.0,691,30,1,0,1
Zach Fortman,66229,9700541.0,696,22,6,5,1
W. Jennewein,115396,9700069.0,696,27,1,0,1
JP Williams,146605,11249388.0,698,33,5,4,1
Carl Keenan,66704,9677716.0,698,33,4,3,1
Jaime Padilla,59998,9691524.0,698,33,3,2,1
Nik Rubendall,108380,9680095.0,699,36,6,5,1
Robert Miranda,117392,9703716.0,709,13,2,1,1
Talmadge LeCroy,46752,10239176.0,710,38,8,7,1
Patrick Evans,136151,10239182.0,710,33,6,5,1
Luke Luskey,60179,9701434.0,711,32,6,5,1
Carter Taylor,136194,11217582.0,711,30,3,2,1
Luke Wroblewski,136197,11217585.0,711,29,2,1,1
Caleb Klein,136203,11235076.0,713,37,6,5,1
Alex Perry,69181,11211847.0,714,38,11,10,1
Isabel Rodriguez,87096,9654670.0,1574,35,1,0,1
Jenn Pokropinski,87846,9659442.0,1641,24,1,0,1
Peyton Woods,70524,9700842.0,714,34,4,3,1
Justin Williams,56110,11230006.0,714,36,9,8,1
Kyle Mager,146613,11248827.0,719,11,1,0,1
Izabella Rodriguez,87242,9665543.0,1641,21,1,0,1
Sean Kang,67782,9697917.0,705,26,3,2,1
Mack Mitchell,67786,9683683.0,705,36,10,9,1
Joshua Heyder,67780,11236770.0,705,28,8,7,1
Ethan Willoughby,60104,9701478.0,705,37,3,2,1
Marin Beeson,93731,9659152.0,1521,37,3,2,1
Brooke Zuber,82226,11210259.0,1746,32,9,8,1
Matthew Russo,46930,9684336.0,722,37,6,5,1
Aniyah Jackson,107455,9661627.0,1406,27,1,0,1
Peter Keblinsky,121037,9685119.0,721,26,1,0,1
Michael Anquillare,60899,9690436.0,721,22,4,3,1
Evan Baschnagel,71035,11330223.0,721,26,8,7,1
Brant Stewart,118110,9683621.0,725,15,1,0,1
Aryana Meadows,140983,11229860.0,1406,25,1,0,1
Delanie Davison,83950,9654171.0,1496,26,4,3,1
Tamia Polk,106421,9669932.0,1580,35,1,0,1
Tres Organ,60451,9679261.0,730,31,1,0,1
Lucas Marlowe,60450,9700870.0,730,19,3,2,1
Logan Strong,136517,11218483.0,732,19,2,1,1
Gavin Moran,104760,9684742.0,733,33,6,5,1
Zoee Barrett,140998,11236695.0,1580,12,1,0,1
Alex Kelsey,115998,9682963.0,668,35,2,1,1
Alex Venezia,136686,9703901.0,668,25,6,5,1
Jack Finnegan,77258,9702977.0,744,20,1,0,1
Ryan Csida,75124,9704509.0,673,28,6,5,1
Gavan Schulte,75134,9692130.0,673,28,2,1,1
Alex Hanneman,75126,11245712.0,673,20,2,1,1
McKennah Metzger,107471,9670866.0,1176,43,12,11,1
Justin Ogle,66336,9677639.0,751,24,2,1,1
Jack Kehoe,118312,9685374.0,755,30,2,1,1
Josh Ibe,101746,9678100.0,697,29,4,3,1
Jhett Creel,137146,11226454.0,697,38,2,1,1
Adam Barrington,136987,11229944.0,757,29,4,3,1
Garret Wolf,66736,9695330.0,757,23,6,5,1
Chip Krese,66727,9700167.0,757,33,3,2,1
Hadyn Shoots,86231,9655171.0,1708,27,3,2,1
Yenuelle Rodriguez,137015,11244496.0,759,29,2,1,1
Kacin Robinson,137029,11211920.0,760,22,2,1,1
Nathan Kearney,71014,9699084.0,760,27,1,0,1
Michael Rickert,102313,9700701.0,760,20,5,4,1
Johnny Pilla,60906,9679952.0,761,30,1,0,1
Michael Petrucelly,58409,9700683.0,583,20,4,3,1
Leah Garcia,91611,9669414.0,1382,44,7,6,1
Andrew Haussman,72945,11227810.0,770,30,3,2,1
Michael Gagliardi,72437,11332486.0,770,31,5,4,1
Tayler McCombs,105313,9663400.0,1542,32,3,2,1
Zac Kahn,118805,9679830.0,771,30,3,2,1
Connor Crowson,64415,11212409.0,777,35,3,2,1
Nash Crowell,137158,11212408.0,777,32,4,3,1
Kathryn Steinmetz,89565,9668207.0,1542,37,5,4,1
Owen Lee,102541,9684838.0,777,37,9,8,1
Cameron Greene,100334,9679432.0,839,32,5,4,1
Andrew Davis,137169,11220313.0,839,36,1,0,1
Makayla Westmoreland,93444,9663859.0,1389,40,4,3,1
Kamdyn Hagerty,105298,9667418.0,1389,29,4,3,1
Jayden Reynolds,137249,11234933.0,1,32,1,0,1
Harold Laracuente,147321,11249858.0,838,33,2,1,1
Adam Peavy,61186,9692863.0,783,35,6,5,1
Andres Chapa,137285,11231901.0,845,11,3,2,1
Julius Ramirez,71205,11231934.0,845,36,9,8,1
Evan Joubert,117758,9682463.0,784,23,4,3,1
Jonathan Trejo,73296,9694198.0,784,28,7,6,1
April Neill,141100,11220067.0,1389,24,3,2,1
Zachari Pace,137397,11246987.0,784,27,3,2,1
Molli Maga̱a,141099,11220056.0,1389,36,8,7,1
Shaun Williams,137402,11247006.0,784,19,5,4,1
Erwin Cabassa,137391,11246972.0,784,15,2,1,1
Jaquae Stewart,121073,11212150.0,785,36,12,11,1
Chase Mora,61214,9679833.0,785,37,7,6,1
Madyson Ortiz,141107,11210318.0,1442,19,1,0,1
Aiden Robbins,67297,11227636.0,781,35,15,14,1
Andrew Stucky,68196,11248474.0,846,30,10,9,1
Jandre Rivera-Caraballo,101532,9677845.0,790,13,2,1,1
Jack Geers,137415,11212935.0,948,34,9,8,1
Chad Atchley,100414,9695822.0,948,18,1,0,1
Katie Bauer,89576,9659115.0,1442,37,3,2,1
Lauren Romero,91480,9661354.0,1442,42,1,0,1
Jovanny Skrelja,137446,11228306.0,791,36,4,3,1
Brian Heckelman,61344,9677178.0,793,30,7,6,1
C. Hedinger,119425,9700548.0,794,27,7,6,1
Luke Dymond,55908,9689616.0,795,18,1,0,1
Dillon Carlquist,122154,9693616.0,796,19,1,0,1
Aidan Stevenson,121089,9683779.0,797,23,1,0,1
Peter Beisel,121082,9701655.0,797,15,2,1,1
John Ramsey,116956,9695814.0,798,25,7,6,1
Josh Pyne,41616,11195287.0,799,35,4,3,1
James Henshon,122719,9705107.0,801,25,2,1,1
Owen McKiernan,61447,9692453.0,801,23,2,1,1
Tate Bannish,149358,11329666.0,801,25,4,3,1
Tye Wood,69456,10268703.0,802,38,3,2,1
Yadisson Karbalaieasghar,137606,11229810.0,162,21,2,1,1
Alex Prechel,137626,11229772.0,463,18,2,1,1
Kellan Ton,90156,9654256.0,1442,42,2,1,1
Evan Lagemann,137648,11216168.0,830,25,1,0,1
Andrew Keaveney,61844,9681339.0,830,24,1,0,1
Caleb Miller,61848,9699204.0,830,25,4,3,1
Cooper Ames,61839,9694395.0,830,25,1,0,1
Jet Gilliam,115907,11213371.0,841,32,4,3,1
Luke Jacobs,137750,11213367.0,841,32,5,4,1
Luca Logan,123910,9705081.0,844,17,4,3,1
Joshua Gross,137788,9702309.0,844,6,1,0,1
Michael Rockwell,55723,9704174.0,844,23,6,5,1
Tyler Brown,137778,11236671.0,844,9,1,0,1
Ryan Smith,137802,11236703.0,844,21,3,2,1
Trenton Rowan,137774,11167899.0,843,20,1,0,1
Carson Lengle,147381,11250655.0,850,23,1,0,1
Case Sullivan,69979,9677516.0,851,30,4,3,1
Taylor Wayne,98959,9656133.0,1442,25,1,0,1
Bennett Vondrak,137856,11228393.0,956,26,3,2,1
Tristan Gallegos,103042,11228371.0,956,38,2,1,1
Joshua Sur,137855,11228390.0,956,36,7,6,1
Mike Mancini,55180,9699363.0,852,33,12,11,1
McKenna James,94051,9657079.0,1489,41,5,4,1
Tommy Goodin,147520,9692305.0,852,28,8,7,1
Sebastian Vazquez,137882,11246032.0,860,28,1,0,1
Michael Whooley,62256,9684778.0,855,32,4,3,1
Jake Bollin,62252,9694043.0,855,9,1,0,1
Austin Lemon,67619,9704237.0,855,32,1,0,1
John Freitag,101659,9698739.0,855,26,1,0,1
Mark Gialluisi,68278,11223915.0,855,30,3,2,1
Nova Wright,95433,9657565.0,1414,43,6,5,1
Antonio Perrotta,68283,9699569.0,856,27,3,2,1
Michael Petite,137923,11225258.0,854,36,11,10,1
Izzy Ripatti,87265,9657636.0,1414,29,3,2,1
Samuel Young,137953,11229243.0,857,22,1,0,1
Nicholas Mazzotta,53680,9696655.0,863,29,2,1,1
Evan McRae,138011,11245298.0,863,26,2,1,1
A. Gallegos,148703,11252888.0,866,24,7,6,1
Nathan DeWitte,72186,9682799.0,868,26,2,1,1
William Melton,72189,9695523.0,868,7,1,0,1
Andrew Thornton,72190,9698143.0,868,26,1,0,1
Anna Waites,80515,9655082.0,1414,43,10,9,1
Andrew Miko,66607,9705306.0,867,25,3,2,1
Brett Connolly,138153,11229993.0,871,31,7,6,1
Chase Ruppel,62464,9683312.0,871,33,12,11,1
Aubrey Ussery,105319,9664417.0,1414,41,6,5,1
Talan Hutchings,138237,11233581.0,877,28,3,2,1
Abrianna Green,105317,9669772.0,1414,39,3,2,1
Kailee Falconer,88864,9655518.0,2030,22,2,1,1
Easton Kretzer,100928,9696384.0,877,5,1,0,1
Kaitlyn Kibling,88979,9663301.0,1260,43,5,4,1
Cal Tiner,138245,11233672.0,877,5,1,0,1
Jorja Sandilands,125479,9666457.0,1555,24,3,2,1
James Marsden,62581,9696786.0,880,25,3,2,1
Kyle Blevins,101912,9682492.0,881,38,2,1,1
Nick Wilson,102451,9687560.0,881,39,7,6,1
Zack Stokes,49264,9689578.0,883,42,12,11,1
Andon Lewis,99806,11226485.0,884,35,8,7,1
Luke Marsh,62648,9697146.0,885,27,2,1,1
Charles Tice,138337,11233208.0,885,24,1,0,1
Dylan Neach,125469,9700360.0,887,33,3,2,1
Wyatt Stanley,69119,9681743.0,891,36,9,8,1
Trey Spees,116123,9701762.0,891,26,3,2,1
Cole Jones,62733,9689061.0,891,30,5,4,1
Mason Holton,69111,11225927.0,891,38,4,3,1
Luke Malzewski,73741,9698262.0,903,21,1,0,1
Matthew Mecate,107255,9683847.0,904,31,7,6,1
Alexis Pupillo,79412,9664100.0,1308,43,13,12,1
Trinity Fleming,99215,9656282.0,1526,33,1,0,1
Kara Burman,139824,11219015.0,1295,36,1,0,1
Braylin Cook,139848,11230710.0,1164,33,4,3,1
April Belcher,116246,9655738.0,1526,28,2,1,1
Madison Smith,105359,9662764.0,1526,33,1,0,1
Amari Mapps,105096,9670932.0,1381,27,1,0,1
Kyla Fitch,139870,11224280.0,1381,30,1,0,1
Cortney Dobbs,105355,9667628.0,1526,13,1,0,1
Mianna Lopez De Haro,118061,9658243.0,1251,36,4,3,1
Alainah Felton,79076,9654547.0,1362,29,3,2,1
Samantha Vidal,97211,9666616.0,1710,24,1,0,1
Elissa Rich,107284,9663661.0,2086,18,1,0,1
Tylar Crawford,107288,9655379.0,2086,19,1,0,1
Eddie Peine,138831,11229751.0,2243,10,1,0,1
Nevaeh Terrell,95286,11233024.0,1251,34,1,0,1
Aidan Cardoza,138553,11231608.0,904,31,2,1,1
Layla Albarran,91563,11253239.0,1560,22,4,3,1
Sean Burke,66680,9683354.0,907,27,5,4,1
Carter Stoltz,74196,9692679.0,909,24,4,3,1
Olivia Magliacano,95610,9663361.0,1805,31,3,2,1
Cornelius Wouters,138778,11226527.0,919,35,4,3,1
Danny Connelly,73324,9692650.0,923,22,2,1,1
Braydon Skenandore,49830,9693807.0,923,25,3,2,1
Dylan O'Connell,60747,11234744.0,479,32,7,6,1
Trinity Beland,121706,9679729.0,925,20,4,3,1
Mason Molitor,63204,9701838.0,925,25,3,2,1
Reece Anderson,105366,9664907.0,1454,41,3,2,1
Kaden Kokaisel,126372,9680423.0,2243,13,2,1,1
John Santelman,126376,9683335.0,2243,20,1,0,1
Brady Gold,138871,11217904.0,932,26,4,3,1
