year,sport,snapshot_date,is_selection,rank,yearId,name,w,l,wp,owp,oowp,rpi
2023,baseball,2023-03-20,False,291.0,548181,Lafayette,3,16,0.25828,0.39308,0.46405,0.37712
2023,baseball,2023-03-20,False,106.0,548182,Lamar University,13,6,0.63855,0.49289,0.49095,0.52882
2023,baseball,2023-03-20,False,187.0,548183,Lehigh,11,8,0.65746,0.4086,0.43591,0.47764
2023,baseball,2023-03-20,False,76.0,548184,Liberty,8,11,0.47337,0.61194,0.4933,0.54764
2023,baseball,2023-03-20,False,292.0,548409,Lindenwood,3,18,0.15789,0.46241,0.41348,0.37405
2023,baseball,2023-03-20,False,170.0,548069,Lipscomb,7,13,0.29878,0.56868,0.51514,0.48782
2023,baseball,2023-03-20,False,208.0,548086,Little Rock,10,7,0.49032,0.44373,0.48063,0.4646
2023,baseball,2023-03-20,False,113.0,548106,Long Beach St.,10,8,0.54321,0.5217,0.51878,0.52634
2023,baseball,2023-03-20,False,262.0,548186,Longwood,7,15,0.29891,0.47471,0.47201,0.43008
2023,baseball,2023-03-20,False,57.0,548299,Louisiana,14,6,0.63584,0.57621,0.49296,0.57031
2023,baseball,2023-03-20,False,202.0,548188,Louisiana Tech,10,10,0.41758,0.45665,0.53535,0.46656
2023,baseball,2023-03-20,False,53.0,548189,Louisville,17,2,0.83117,0.46034,0.54325,0.57378
2023,baseball,2023-03-20,False,216.0,548192,Maine,7,10,0.50898,0.43254,0.47862,0.46317
2023,baseball,2023-03-20,False,264.0,548193,Manhattan,6,12,0.46429,0.39092,0.46244,0.42714
2023,baseball,2023-03-20,False,278.0,548194,Marist,3,15,0.27083,0.44326,0.47217,0.40738
2023,baseball,2023-03-20,False,133.0,548195,Marshall,9,8,0.45882,0.55676,0.49419,0.51663
2023,baseball,2023-03-20,False,126.0,548197,Maryland,11,8,0.56742,0.49899,0.51034,0.51893
2023,baseball,2023-03-20,False,174.0,548199,Massachusetts,3,7,0.44318,0.52835,0.44664,0.48663
2023,baseball,2023-03-20,False,109.0,548200,McNeese,15,5,0.72353,0.40687,0.57381,0.52777
2023,baseball,2023-03-20,False,175.0,548201,Memphis,11,9,0.535,0.43889,0.53194,0.48618
2023,baseball,2023-03-20,False,118.0,548202,Mercer,14,7,0.61836,0.46363,0.55653,0.52554
2023,baseball,2023-03-20,False,303.0,548052,Merrimack,2,12,0.18182,0.31556,0.45145,0.3161
2023,baseball,2023-03-20,False,14.0,548204,Miami (FL),14,6,0.64706,0.63876,0.52775,0.61308
2023,baseball,2023-03-20,False,299.0,548203,Miami (OH),4,16,0.18681,0.33222,0.51828,0.34238
2023,baseball,2023-03-20,False,100.0,548206,Michigan,9,10,0.48947,0.55834,0.518,0.53104
2023,baseball,2023-03-20,False,47.0,548205,Michigan St.,10,7,0.66474,0.56378,0.53099,0.58082
2023,baseball,2023-03-20,False,221.0,548207,Middle Tenn.,10,9,0.40331,0.48175,0.47932,0.46153
2023,baseball,2023-03-20,False,220.0,548046,Milwaukee,7,10,0.56522,0.40819,0.46573,0.46183
2023,baseball,2023-03-20,False,276.0,548208,Minnesota,3,18,0.09722,0.54068,0.46973,0.41208
2023,baseball,2023-03-20,False,52.0,548209,Mississippi St.,13,8,0.56284,0.61107,0.5149,0.57497
2023,baseball,2023-03-20,False,273.0,548210,Mississippi Val.,6,13,0.29651,0.43845,0.48589,0.41482
2023,baseball,2023-03-20,False,7.0,548212,Missouri,16,3,0.81928,0.60293,0.53841,0.64089
2023,baseball,2023-03-20,False,64.0,548297,Missouri St.,11,8,0.61143,0.57666,0.4971,0.56546
2023,baseball,2023-03-20,False,185.0,548213,Monmouth,7,9,0.46497,0.48624,0.47481,0.47807
2023,baseball,2023-03-20,False,177.0,548214,Morehead St.,9,10,0.57055,0.42763,0.50942,0.48381
2023,baseball,2023-03-20,False,234.0,548215,Mount St. Mary's,9,9,0.51667,0.4059,0.47787,0.45158
2023,baseball,2023-03-20,False,210.0,548216,Murray St.,10,10,0.44503,0.47362,0.46452,0.4642
2023,baseball,2023-03-20,False,179.0,548233,N.C. A&T,10,9,0.49438,0.46809,0.50184,0.4831
2023,baseball,2023-03-20,False,15.0,548234,NC State,15,5,0.69886,0.61932,0.5122,0.61243
2023,baseball,2023-03-20,False,249.0,548239,NIU,4,15,0.30625,0.52754,0.412,0.44333
2023,baseball,2023-03-20,False,137.0,548226,NJIT,5,11,0.41549,0.58134,0.46646,0.51116
2023,baseball,2023-03-20,False,272.0,547916,Navy,9,11,0.37912,0.38611,0.5107,0.41551
2023,baseball,2023-03-20,False,95.0,548222,Nebraska,11,6,0.6646,0.46818,0.52972,0.53267
2023,baseball,2023-03-20,False,117.0,548225,Nevada,10,10,0.52514,0.54302,0.49122,0.5256
2023,baseball,2023-03-20,False,173.0,548228,New Mexico,12,7,0.60736,0.39035,0.55927,0.48683
2023,baseball,2023-03-20,False,296.0,548227,New Mexico St.,2,15,0.11364,0.40625,0.47455,0.35017
2023,baseball,2023-03-20,False,160.0,548229,New Orleans,11,9,0.56329,0.44597,0.52287,0.49453
2023,baseball,2023-03-20,False,122.0,548230,Niagara,8,7,0.67974,0.45203,0.50207,0.52147
2023,baseball,2023-03-20,False,193.0,548231,Nicholls,12,10,0.5198,0.43105,0.50929,0.4728
2023,baseball,2023-03-20,False,289.0,548232,Norfolk St.,3,15,0.1129,0.50056,0.42479,0.3847
2023,baseball,2023-03-20,False,294.0,548072,North Ala.,5,13,0.26797,0.36348,0.45718,0.36303
2023,baseball,2023-03-20,False,58.0,548218,North Carolina,15,5,0.66477,0.55729,0.49652,0.56897
2023,baseball,2023-03-20,False,263.0,548235,North Dakota St.,3,17,0.24224,0.48169,0.50353,0.42729
2023,baseball,2023-03-20,False,229.0,548062,North Florida,11,10,0.45355,0.43245,0.5042,0.45566
2023,baseball,2023-03-20,False,11.0,548237,Northeastern,12,4,0.79882,0.55215,0.56894,0.61802
2023,baseball,2023-03-20,False,189.0,548238,Northern Colo.,2,13,0.22222,0.62872,0.42677,0.47661
2023,baseball,2023-03-20,False,86.0,548240,Northern Ky.,11,7,0.62092,0.51745,0.51492,0.54269
2023,baseball,2023-03-20,False,280.0,548242,Northwestern,1,12,0.13402,0.51011,0.46126,0.40387
2023,baseball,2023-03-20,False,165.0,548241,Northwestern St.,12,7,0.55814,0.43528,0.53539,0.49103
2023,baseball,2023-03-20,False,62.0,548243,Notre Dame,9,8,0.66467,0.53423,0.52969,0.5657
2023,baseball,2023-03-20,False,217.0,548244,Oakland,7,10,0.52695,0.41323,0.49755,0.46274
2023,baseball,2023-03-20,False,231.0,548246,Ohio,5,12,0.2953,0.53484,0.45412,0.45477
2023,baseball,2023-03-20,False,42.0,548245,Ohio St.,11,6,0.68235,0.55551,0.54909,0.58562
2023,baseball,2023-03-20,False,73.0,548248,Oklahoma,13,7,0.59278,0.55907,0.52166,0.55815
2023,baseball,2023-03-20,False,12.0,548247,Oklahoma St.,16,5,0.72989,0.61178,0.51419,0.61691
2023,baseball,2023-03-20,False,20.0,548249,Old Dominion,18,2,0.88636,0.49917,0.5276,0.60308
2023,baseball,2023-03-20,False,48.0,548211,Ole Miss,14,6,0.67073,0.57615,0.49861,0.58041
2023,baseball,2023-03-20,False,151.0,548223,Omaha,6,8,0.51724,0.48239,0.52109,0.50078
2023,baseball,2023-03-20,False,127.0,548250,Oral Roberts,13,8,0.60847,0.47281,0.5211,0.5188
2023,baseball,2023-03-20,False,9.0,548252,Oregon,11,7,0.51149,0.72587,0.52278,0.6215
2023,baseball,2023-03-20,False,101.0,548251,Oregon St.,12,8,0.59043,0.51722,0.49851,0.53084
2023,baseball,2023-03-20,False,261.0,548253,Pacific,7,10,0.43713,0.39369,0.49731,0.43046
2023,baseball,2023-03-20,False,81.0,548256,Penn,8,7,0.60993,0.52427,0.5201,0.54464
2023,baseball,2023-03-20,False,125.0,548255,Penn St.,11,5,0.72297,0.40847,0.54159,0.52038
2023,baseball,2023-03-20,False,108.0,548257,Pepperdine,5,12,0.2994,0.66275,0.48716,0.52802
2023,baseball,2023-03-20,False,224.0,548258,Pittsburgh,8,9,0.5061,0.40989,0.50833,0.45855
2023,baseball,2023-03-20,False,66.0,548259,Portland,13,6,0.64706,0.5495,0.51525,0.56533
2023,baseball,2023-03-20,False,269.0,548260,Prairie View,5,16,0.27861,0.47999,0.46018,0.42469
2023,baseball,2023-03-20,False,180.0,548059,Presbyterian,9,12,0.42623,0.50034,0.50376,0.48267
2023,baseball,2023-03-20,False,90.0,548261,Princeton,6,11,0.48322,0.57946,0.50494,0.53677
2023,baseball,2023-03-20,False,204.0,548262,Purdue,9,9,0.53704,0.3956,0.53509,0.46583
2023,baseball,2023-03-20,False,282.0,548170,Purdue Fort Wayne,4,16,0.2659,0.4304,0.47916,0.40146
2023,baseball,2023-03-20,False,283.0,548435,Queens (NC),3,16,0.12426,0.50026,0.45936,0.39603
2023,baseball,2023-03-20,False,218.0,548263,Quinnipiac,5,11,0.41401,0.47338,0.48986,0.46266
2023,baseball,2023-03-20,False,279.0,548264,Radford,7,13,0.3125,0.42205,0.46767,0.40607
2023,baseball,2023-03-20,False,80.0,548265,Rhode Island,4,11,0.4031,0.655,0.46588,0.54474
2023,baseball,2023-03-20,False,110.0,548266,Rice,11,9,0.5445,0.51787,0.5301,0.52759
2023,baseball,2023-03-20,False,231.0,548267,Richmond,10,10,0.42683,0.44054,0.51119,0.45477
2023,baseball,2023-03-20,False,68.0,548268,Rider,13,6,0.79512,0.49418,0.47554,0.56476
2023,baseball,2023-03-20,False,17.0,548269,Rutgers,10,8,0.6612,0.63421,0.5016,0.6078
2023,baseball,2023-03-20,False,156.0,548301,SFA,8,12,0.39409,0.57462,0.45533,0.49966
2023,baseball,2023-03-20,False,85.0,548294,SIUE,13,5,0.7697,0.42646,0.55153,0.54354
2023,baseball,2023-03-20,False,235.0,548108,Sacramento St.,10,9,0.42697,0.42859,0.51426,0.4496
2023,baseball,2023-03-20,False,148.0,548270,Sacred Heart,9,7,0.66892,0.41489,0.51193,0.50266
2023,baseball,2023-03-20,False,166.0,548273,Saint Joseph's,7,8,0.47009,0.47703,0.5346,0.48968
2023,baseball,2023-03-20,False,243.0,548274,Saint Louis,12,5,0.66467,0.28898,0.54114,0.44594
2023,baseball,2023-03-20,False,150.0,548275,Saint Mary's (CA),6,11,0.31844,0.59333,0.50251,0.5019
2023,baseball,2023-03-20,False,305.0,548276,Saint Peter's,1,16,0.10156,0.35904,0.41759,0.30931
2023,baseball,2023-03-20,False,98.0,548277,Sam Houston,13,8,0.58081,0.50736,0.53226,0.53195
2023,baseball,2023-03-20,False,123.0,548278,Samford,10,10,0.5,0.54302,0.49833,0.52109
2023,baseball,2023-03-20,False,121.0,548280,San Diego,8,9,0.45255,0.55197,0.53482,0.52283
2023,baseball,2023-03-20,False,206.0,548279,San Diego St.,6,11,0.32335,0.51653,0.50418,0.46515
2023,baseball,2023-03-20,False,237.0,548281,San Francisco,9,7,0.53077,0.34055,0.58282,0.44867
2023,baseball,2023-03-20,False,212.0,548282,San Jose St.,7,10,0.36216,0.4953,0.50204,0.4637
2023,baseball,2023-03-20,False,54.0,548283,Santa Clara,11,5,0.70625,0.53619,0.51536,0.5735
2023,baseball,2023-03-20,False,214.0,548060,Seattle U,4,12,0.25,0.5429,0.5184,0.46355
2023,baseball,2023-03-20,False,225.0,548284,Seton Hall,6,9,0.43478,0.44766,0.50398,0.45852
2023,baseball,2023-03-20,False,265.0,548285,Siena,2,16,0.18841,0.53158,0.45607,0.42691
2023,baseball,2023-03-20,False,227.0,548286,South Alabama,8,12,0.35052,0.48552,0.50851,0.45752
2023,baseball,2023-03-20,False,2.0,548287,South Carolina,20,1,0.95906,0.54913,0.55855,0.65397
2023,baseball,2023-03-20,False,212.0,548288,South Dakota St.,4,12,0.38235,0.51505,0.44233,0.4637
2023,baseball,2023-03-20,False,183.0,548289,South Fla.,8,13,0.34742,0.52837,0.50978,0.47849
2023,baseball,2023-03-20,False,219.0,548290,Southeast Mo. St.,10,12,0.41837,0.46065,0.51066,0.46258
2023,baseball,2023-03-20,False,96.0,548291,Southeastern La.,12,8,0.57,0.53355,0.49198,0.53227
2023,baseball,2023-03-20,False,119.0,548292,Southern California,10,8,0.52381,0.5207,0.52999,0.5238
2023,baseball,2023-03-20,False,129.0,548293,Southern Ill.,9,12,0.44928,0.55599,0.50769,0.51724
2023,baseball,2023-03-20,False,281.0,548531,Southern Ind.,7,13,0.34043,0.38978,0.49118,0.40279
2023,baseball,2023-03-20,False,41.0,548295,Southern Miss.,12,7,0.57831,0.6193,0.52613,0.58576
2023,baseball,2023-03-20,False,239.0,548296,Southern U.,5,13,0.32716,0.49135,0.48349,0.44834
2023,baseball,2023-03-20,False,268.0,548271,St. Bonaventure,2,13,0.22222,0.52667,0.42952,0.42627
2023,baseball,2023-03-20,False,74.0,548272,St. John's (NY),13,5,0.77222,0.45369,0.52455,0.55104
2023,baseball,2023-03-20,False,286.0,547857,St. Thomas (MN),1,12,0.13402,0.50022,0.42335,0.38945
2023,baseball,2023-03-20,False,33.0,548300,Stanford,13,5,0.70988,0.57102,0.50504,0.58924
2023,baseball,2023-03-20,False,162.0,548302,Stetson,14,8,0.56522,0.46065,0.48596,0.49312
2023,baseball,2023-03-20,False,287.0,548532,Stonehill,1,12,0.10309,0.50565,0.43625,0.38766
2023,baseball,2023-03-20,False,169.0,548303,Stony Brook,6,11,0.41221,0.52593,0.48983,0.48848
2023,baseball,2023-03-20,False,50.0,547862,TCU,10,9,0.50267,0.62543,0.55986,0.57835
2023,baseball,2023-03-20,False,111.0,547858,Tarleton St.,14,6,0.64706,0.45585,0.54729,0.52651
2023,baseball,2023-03-20,False,34.0,548305,Tennessee,15,6,0.67925,0.55815,0.55803,0.58839
2023,baseball,2023-03-20,False,259.0,548304,Tennessee Tech,8,11,0.40237,0.41194,0.49782,0.43102
2023,baseball,2023-03-20,False,67.0,547866,Texas,14,7,0.5977,0.58331,0.49527,0.5649
2023,baseball,2023-03-20,False,26.0,547861,Texas A&M,14,6,0.60733,0.63629,0.51125,0.59779
2023,baseball,2023-03-20,False,72.0,547863,Texas Southern,16,7,0.73301,0.49563,0.51315,0.55936
2023,baseball,2023-03-20,False,91.0,548298,Texas St.,13,6,0.60947,0.50301,0.52902,0.53613
2023,baseball,2023-03-20,False,27.0,547864,Texas Tech,18,4,0.73714,0.54193,0.56662,0.59691
2023,baseball,2023-03-20,False,222.0,548121,The Citadel,12,7,0.53503,0.4156,0.47867,0.46123
2023,baseball,2023-03-20,False,134.0,547868,Toledo,9,9,0.65,0.47627,0.45553,0.51452
2023,baseball,2023-03-20,False,270.0,547869,Towson,6,15,0.27143,0.46664,0.47449,0.4198
2023,baseball,2023-03-20,False,39.0,547872,Troy,13,7,0.60588,0.62557,0.4879,0.58623
2023,baseball,2023-03-20,False,197.0,547879,Tulane,5,15,0.19289,0.58867,0.50511,0.46884
2023,baseball,2023-03-20,False,244.0,548078,UAB,5,14,0.23913,0.51231,0.51803,0.44544
2023,baseball,2023-03-20,False,215.0,548079,UAlbany,3,9,0.38235,0.5184,0.4343,0.46336
2023,baseball,2023-03-20,False,181.0,548111,UC Davis,6,10,0.35065,0.55075,0.47395,0.48153
2023,baseball,2023-03-20,False,75.0,548112,UC Irvine,12,5,0.68715,0.4823,0.55172,0.55087
2023,baseball,2023-03-20,False,211.0,548114,UC Riverside,5,11,0.29936,0.53327,0.48973,0.46391
2023,baseball,2023-03-20,False,115.0,548308,UC San Diego,12,6,0.55769,0.49705,0.55206,0.52596
2023,baseball,2023-03-20,False,38.0,548109,UC Santa Barbara,15,3,0.81667,0.48271,0.56285,0.58624
2023,baseball,2023-03-20,False,84.0,548118,UCF,15,5,0.66495,0.45818,0.59343,0.54368
2023,baseball,2023-03-20,False,1.0,548113,UCLA,15,3,0.85417,0.62097,0.57223,0.66708
2023,baseball,2023-03-20,False,19.0,548125,UConn,12,5,0.78191,0.56255,0.51612,0.60578
2023,baseball,2023-03-20,False,128.0,548167,UIC,7,8,0.55072,0.49833,0.52267,0.51752
2023,baseball,2023-03-20,False,142.0,548063,UIW,10,10,0.46703,0.53504,0.49367,0.5077
2023,baseball,2023-03-20,False,190.0,548236,ULM,7,14,0.2657,0.58396,0.47117,0.4762
2023,baseball,2023-03-20,False,251.0,548196,UMBC,6,9,0.46,0.42399,0.44615,0.43854
2023,baseball,2023-03-20,False,302.0,548198,UMES,4,15,0.19512,0.31715,0.45113,0.32014
2023,baseball,2023-03-20,False,164.0,548190,UMass Lowell,3,14,0.28467,0.60366,0.47332,0.49133
2023,baseball,2023-03-20,False,130.0,548217,UNC Asheville,12,7,0.64968,0.45054,0.51706,0.51696
2023,baseball,2023-03-20,False,94.0,548220,UNC Greensboro,10,10,0.38679,0.60757,0.53084,0.53319
2023,baseball,2023-03-20,False,155.0,548221,UNCW,13,7,0.575,0.44851,0.52688,0.49972
2023,baseball,2023-03-20,False,144.0,548224,UNLV,7,11,0.39869,0.56006,0.50344,0.50556
2023,baseball,2023-03-20,False,141.0,548065,USC Upstate,12,9,0.50769,0.51151,0.50881,0.50988
2023,baseball,2023-03-20,False,56.0,547865,UT Arlington,8,12,0.4532,0.69559,0.43837,0.57069
2023,baseball,2023-03-20,False,244.0,548306,UT Martin,5,16,0.26941,0.52615,0.46006,0.44544
2023,baseball,2023-03-20,False,253.0,548254,UTRGV,9,10,0.3369,0.4688,0.47826,0.43819
2023,baseball,2023-03-20,False,21.0,547867,UTSA,18,3,0.78689,0.54826,0.52285,0.60157
2023,baseball,2023-03-20,False,77.0,547934,Utah,8,11,0.50802,0.61747,0.44658,0.54738
2023,baseball,2023-03-20,False,277.0,547859,Utah Tech,7,14,0.24378,0.443,0.51771,0.41187
2023,baseball,2023-03-20,False,140.0,548071,Utah Valley,12,9,0.6338,0.44534,0.5185,0.51075
2023,baseball,2023-03-20,False,236.0,547984,VCU,9,11,0.38298,0.45612,0.50235,0.44939
2023,baseball,2023-03-20,False,168.0,547996,VMI,13,8,0.58788,0.43508,0.49619,0.48856
2023,baseball,2023-03-20,False,87.0,547947,Valparaiso,7,6,0.64706,0.49515,0.53201,0.54234
2023,baseball,2023-03-20,False,13.0,547958,Vanderbilt,16,5,0.68783,0.626,0.52395,0.61594
2023,baseball,2023-03-20,False,271.0,547973,Villanova,2,16,0.13072,0.54009,0.45819,0.41727
2023,baseball,2023-03-20,False,4.0,548019,Virginia,17,2,0.91566,0.56289,0.56122,0.65067
2023,baseball,2023-03-20,False,55.0,548006,Virginia Tech,12,7,0.58896,0.58522,0.52407,0.57087
2023,baseball,2023-03-20,False,158.0,548030,Wagner,10,8,0.62626,0.44854,0.46734,0.49767
2023,baseball,2023-03-20,False,24.0,548035,Wake Forest,18,3,0.84746,0.51521,0.51425,0.59803
2023,baseball,2023-03-20,False,70.0,548037,Washington,14,4,0.77011,0.44511,0.59096,0.56282
2023,baseball,2023-03-20,False,82.0,548036,Washington St.,14,5,0.70984,0.46952,0.52626,0.54379
2023,baseball,2023-03-20,False,22.0,548038,West Virginia,15,4,0.85714,0.48581,0.57028,0.59976
2023,baseball,2023-03-20,False,241.0,548039,Western Caro.,9,11,0.36264,0.46396,0.49765,0.44705
2023,baseball,2023-03-20,False,256.0,548040,Western Ill.,3,16,0.2293,0.52701,0.44747,0.4327
2023,baseball,2023-03-20,False,223.0,548041,Western Ky.,15,6,0.63934,0.32767,0.54383,0.45963
2023,baseball,2023-03-20,False,124.0,548042,Western Mich.,5,12,0.38356,0.61703,0.46444,0.52052
2023,baseball,2023-03-20,False,138.0,548043,Wichita St.,10,8,0.54023,0.50256,0.49895,0.51108
2023,baseball,2023-03-20,False,135.0,548044,William & Mary,11,10,0.50265,0.5325,0.48464,0.51307
2023,baseball,2023-03-20,False,196.0,548045,Winthrop,9,12,0.37705,0.50557,0.49159,0.46994
2023,baseball,2023-03-20,False,44.0,548064,Wofford,14,5,0.64458,0.5938,0.50632,0.58463
2023,baseball,2023-03-20,False,142.0,548047,Wright St.,8,10,0.45333,0.54843,0.4806,0.5077
2023,baseball,2023-03-20,False,18.0,548048,Xavier,10,9,0.65327,0.61865,0.53946,0.60751
2023,baseball,2023-03-20,False,172.0,548049,Yale,4,9,0.45217,0.5528,0.39158,0.48734
2023,baseball,2023-03-20,False,247.0,548050,Youngstown St.,4,15,0.27219,0.515,0.47426,0.44411
2023,baseball,2023-03-27,False,230.0,548068,A&M-Corpus Christi,12,13,0.39301,0.44863,0.52879,0.45477
2023,baseball,2023-03-27,False,99.0,548074,Abilene Christian,18,6,0.68116,0.46529,0.52802,0.53494
2023,baseball,2023-03-27,False,143.0,547889,Air Force,9,15,0.48,0.52102,0.48272,0.50119
2023,baseball,2023-03-27,False,226.0,547860,Akron,9,13,0.43636,0.45002,0.48847,0.45622
2023,baseball,2023-03-27,False,44.0,548077,Alabama,19,6,0.69585,0.55509,0.51914,0.58129
2023,baseball,2023-03-27,False,203.0,548075,Alabama A&M,10,12,0.53171,0.43337,0.48248,0.47023
2023,baseball,2023-03-27,False,164.0,548076,Alabama St.,15,10,0.6,0.43724,0.49535,0.49246
2023,baseball,2023-03-27,False,305.0,548080,Alcorn,1,18,0.03318,0.36817,0.44141,0.30273
2023,baseball,2023-03-27,False,73.0,548081,App State,13,9,0.55605,0.5662,0.50226,0.54768
2023,baseball,2023-03-27,False,51.0,548083,Arizona,13,9,0.57609,0.59574,0.51836,0.57148
2023,baseball,2023-03-27,False,64.0,548082,Arizona St.,16,8,0.63725,0.51902,0.5456,0.55522
2023,baseball,2023-03-27,False,281.0,548061,Ark.-Pine Bluff,8,15,0.32461,0.41606,0.46181,0.40463
2023,baseball,2023-03-27,False,3.0,548085,Arkansas,20,4,0.80423,0.65759,0.51063,0.65751
2023,baseball,2023-03-27,False,261.0,548084,Arkansas St.,7,14,0.25128,0.49212,0.48642,0.43048
2023,baseball,2023-03-27,False,178.0,547902,Army West Point,11,11,0.60664,0.39934,0.53861,0.48598
2023,baseball,2023-03-27,False,25.0,548087,Auburn,16,7,0.62944,0.60473,0.54093,0.59496
2023,baseball,2023-03-27,False,166.0,548088,Austin Peay,10,14,0.44907,0.50042,0.51617,0.49152
2023,baseball,2023-03-27,False,214.0,548097,BYU,8,14,0.37755,0.48818,0.50975,0.46592
2023,baseball,2023-03-27,False,94.0,548089,Ball St.,17,6,0.76606,0.41782,0.55004,0.53794
2023,baseball,2023-03-27,False,201.0,548091,Baylor,9,15,0.28378,0.54837,0.5107,0.47281
2023,baseball,2023-03-27,False,245.0,548307,Bellarmine,7,17,0.37917,0.47017,0.46561,0.44628
2023,baseball,2023-03-27,False,263.0,548066,Belmont,14,12,0.46025,0.3561,0.5182,0.42266
2023,baseball,2023-03-27,False,145.0,548092,Bethune-Cookman,14,10,0.49495,0.50368,0.49421,0.49913
2023,baseball,2023-03-27,False,216.0,548093,Binghamton,11,8,0.63804,0.32606,0.56101,0.46279
2023,baseball,2023-03-27,False,7.0,548094,Boston College,17,5,0.82553,0.57708,0.56024,0.63498
2023,baseball,2023-03-27,False,243.0,548095,Bowling Green,8,13,0.45198,0.42663,0.48602,0.44782
2023,baseball,2023-03-27,False,112.0,548096,Bradley,8,11,0.57459,0.52215,0.49305,0.52798
2023,baseball,2023-03-27,False,268.0,548098,Brown,3,14,0.19737,0.50818,0.46674,0.42012
2023,baseball,2023-03-27,False,152.0,548099,Bryant,11,8,0.69061,0.37883,0.53728,0.49639
2023,baseball,2023-03-27,False,184.0,548100,Bucknell,12,11,0.52577,0.45524,0.49391,0.48254
2023,baseball,2023-03-27,False,224.0,548101,Butler,5,18,0.24607,0.56937,0.44158,0.4566
2023,baseball,2023-03-27,False,251.0,548103,CSU Bakersfield,8,14,0.32632,0.4599,0.49532,0.43536
2023,baseball,2023-03-27,False,80.0,548107,CSUN,13,6,0.70166,0.45864,0.55125,0.54255
2023,baseball,2023-03-27,False,168.0,548102,Cal Poly,7,14,0.24775,0.60251,0.51146,0.49106
2023,baseball,2023-03-27,False,67.0,548105,Cal St. Fullerton,11,8,0.56398,0.54266,0.55697,0.55157
2023,baseball,2023-03-27,False,91.0,548110,California,10,10,0.52432,0.55031,0.52983,0.5387
2023,baseball,2023-03-27,False,134.0,548073,California Baptist,12,11,0.55814,0.47619,0.52123,0.50793
2023,baseball,2023-03-27,False,12.0,548115,Campbell,19,3,0.87558,0.52004,0.55756,0.61831
2023,baseball,2023-03-27,False,124.0,548116,Canisius,6,11,0.4557,0.56967,0.4745,0.51738
2023,baseball,2023-03-27,False,207.0,548051,Central Ark.,11,12,0.45178,0.46302,0.49804,0.46896
2023,baseball,2023-03-27,False,132.0,548117,Central Conn. St.,12,3,0.82353,0.34642,0.52603,0.5106
2023,baseball,2023-03-27,False,83.0,548119,Central Mich.,13,9,0.66379,0.49935,0.50319,0.54142
2023,baseball,2023-03-27,False,88.0,548090,Charleston So.,12,13,0.48341,0.58509,0.50593,0.53988
2023,baseball,2023-03-27,False,78.0,548219,Charlotte,10,13,0.37104,0.66563,0.47492,0.5443
2023,baseball,2023-03-27,False,183.0,548120,Cincinnati,11,14,0.46725,0.47282,0.5197,0.48315
2023,baseball,2023-03-27,False,42.0,548122,Clemson,15,10,0.52466,0.65646,0.49221,0.58245
2023,baseball,2023-03-27,False,29.0,548123,Coastal Carolina,14,7,0.58201,0.64978,0.48224,0.59095
2023,baseball,2023-03-27,False,87.0,548053,Col. of Charleston,16,7,0.62944,0.50526,0.52176,0.54043
2023,baseball,2023-03-27,False,77.0,548124,Columbia,9,10,0.56571,0.54292,0.52892,0.54512
2023,baseball,2023-03-27,False,287.0,548126,Coppin St.,7,16,0.30317,0.42866,0.42132,0.39545
2023,baseball,2023-03-27,False,288.0,548127,Cornell,2,13,0.21138,0.45417,0.45853,0.39456
2023,baseball,2023-03-27,False,55.0,548128,Creighton,9,8,0.59281,0.57815,0.4988,0.56198
2023,baseball,2023-03-27,False,52.0,548054,DBU,16,8,0.66169,0.53741,0.53124,0.56694
2023,baseball,2023-03-27,False,284.0,548129,Dartmouth,1,16,0.09489,0.50583,0.50326,0.40245
2023,baseball,2023-03-27,False,270.0,548130,Davidson,13,10,0.48624,0.3365,0.50515,0.4161
2023,baseball,2023-03-27,False,174.0,548131,Dayton,5,16,0.24848,0.62601,0.45254,0.48826
2023,baseball,2023-03-27,False,221.0,548133,Delaware,9,14,0.35885,0.48002,0.51949,0.4596
2023,baseball,2023-03-27,False,291.0,548132,Delaware St.,6,15,0.27692,0.41673,0.42158,0.38299
2023,baseball,2023-03-27,False,50.0,548134,Duke,15,9,0.56,0.59875,0.53685,0.57359
2023,baseball,2023-03-27,False,206.0,548136,ETSU,11,11,0.4703,0.44344,0.51952,0.46917
2023,baseball,2023-03-27,False,10.0,548135,East Carolina,19,5,0.77436,0.58904,0.53095,0.62084
2023,baseball,2023-03-27,False,70.0,548137,Eastern Ill.,13,6,0.80095,0.42508,0.5521,0.5508
2023,baseball,2023-03-27,False,257.0,548138,Eastern Ky.,8,15,0.32536,0.46375,0.48193,0.4337
2023,baseball,2023-03-27,False,161.0,548139,Eastern Mich.,10,10,0.55505,0.45817,0.50291,0.49357
2023,baseball,2023-03-27,False,30.0,548055,Elon,16,8,0.60684,0.62067,0.51456,0.59069
2023,baseball,2023-03-27,False,35.0,548140,Evansville,16,7,0.74419,0.55698,0.49819,0.58908
2023,baseball,2023-03-27,False,286.0,548142,FDU,12,9,0.53731,0.27756,0.49159,0.39601
2023,baseball,2023-03-27,False,47.0,548070,FGCU,21,4,0.84836,0.44692,0.57201,0.57855
2023,baseball,2023-03-27,False,197.0,548145,FIU,13,12,0.41277,0.48334,0.51416,0.4734
2023,baseball,2023-03-27,False,128.0,548141,Fairfield,12,9,0.67164,0.44242,0.50278,0.51482
