year,team,rpi_rank,in_tournament,is_host,w,l,q1_w,q1_l,q2_w,q2_l,q1q2_w,q1q2_g,q1q2_pct,note
2018,Niagara,251,False,False,24,27,0,1,0,3,0,4,0.0,
2018,Florida A&M,252,False,False,25,30,0,2,0,3,0,5,0.0,
2018,UAlbany,253,False,False,20,28,0,1,0,0,0,1,0.0,
2018,Youngstown St.,254,False,False,18,38,0,9,0,9,0,18,0.0,
2018,Lafayette,255,False,False,16,34,0,0,1,5,1,6,0.1667,
2018,SFA,256,False,False,17,36,1,4,2,12,3,19,0.1579,
2018,Mount St. Mary's,257,False,False,21,33,0,5,1,11,1,17,0.0588,
2018,UT Martin,258,False,False,11,40,2,8,3,15,5,28,0.1786,
2018,Charleston So.,259,False,False,19,35,3,4,0,7,3,14,0.2143,
2018,Ark.-Pine Bluff,260,False,False,20,25,0,4,0,4,0,8,0.0,
2018,Chicago St.,261,False,False,13,41,0,8,0,14,0,22,0.0,
2018,Sacred Heart,262,False,False,17,35,0,2,3,10,3,15,0.2,
2018,Iona,263,False,False,16,31,0,2,0,6,0,8,0.0,
2018,Abilene Christian,264,False,False,21,33,1,4,0,5,1,10,0.1,
2018,Central Conn. St.,265,False,False,18,28,0,2,0,4,0,6,0.0,
2018,Massachusetts,266,False,False,15,29,0,0,2,10,2,12,0.1667,
2018,Belmont,267,False,False,19,36,1,3,0,9,1,13,0.0769,
2018,Penn,268,False,False,16,25,0,0,1,5,1,6,0.1667,
2018,Coppin St.,269,False,False,21,24,0,0,0,3,0,3,0.0,
2018,Evansville,270,False,False,12,39,1,17,0,9,1,27,0.037,
2018,UNC Asheville,271,False,False,13,38,0,6,2,2,2,10,0.2,
2018,Longwood,272,False,False,17,38,0,4,1,4,1,9,0.1111,
2018,Ohio,273,False,False,21,32,2,2,1,1,3,6,0.5,
2018,Northern Ky.,274,False,False,14,39,1,3,1,4,2,9,0.2222,
2018,Princeton,275,False,False,10,27,0,7,0,2,0,9,0.0,
2018,Brown,276,False,False,11,26,1,2,0,5,1,8,0.125,
2018,Western Ill.,277,False,False,17,31,0,4,0,6,0,10,0.0,
2018,Towson,278,False,False,13,42,1,5,2,12,3,20,0.15,
2018,St. Bonaventure,279,False,False,10,33,0,0,1,3,1,4,0.25,
2018,Presbyterian,280,False,False,15,39,1,5,1,5,2,12,0.1667,
2018,Bowling Green,281,False,False,11,39,0,7,0,2,0,9,0.0,
2018,Omaha,282,False,False,15,35,0,6,1,6,1,13,0.0769,
2018,Villanova,283,False,False,9,39,0,7,0,6,0,13,0.0,
2018,La Salle,284,False,False,14,41,0,3,0,9,0,12,0.0,
2018,Alabama A&M,285,False,False,12,37,0,6,0,5,0,11,0.0,
2018,Alcorn,286,False,False,13,39,0,1,0,3,0,4,0.0,
2018,Southern U.,287,False,False,9,33,0,4,0,0,0,4,0.0,
2018,Rider,288,False,False,12,35,0,1,1,4,1,6,0.1667,
2018,Prairie View,289,False,False,14,40,0,7,0,1,0,8,0.0,
2018,Mississippi Val.,290,False,False,11,35,0,0,0,7,0,7,0.0,
2018,Purdue Fort Wayne,291,False,False,11,37,0,1,2,7,2,10,0.2,
2018,Norfolk St.,292,False,False,19,30,0,1,0,1,0,2,0.0,
2018,Savannah St.,293,False,False,7,34,0,3,0,3,0,6,0.0,
2018,FDU,294,False,False,10,37,0,2,0,4,0,6,0.0,
2018,Saint Peter's,295,False,False,2,42,0,3,0,7,0,10,0.0,
2018,UMES,296,False,False,12,41,0,1,0,3,0,4,0.0,
2018,Delaware St.,297,False,False,9,35,0,0,0,1,0,1,0.0,
2019,Vanderbilt,1,True,True,49,10,29,8,6,1,35,44,0.7955,
2019,UCLA,2,True,True,47,8,18,5,13,2,31,38,0.8158,
2019,Georgia,3,True,True,44,15,21,14,8,0,29,43,0.6744,
2019,Mississippi St.,4,True,True,46,13,20,11,7,1,27,39,0.6923,
2019,East Carolina,5,True,True,43,15,11,7,15,3,26,36,0.7222,
2019,Arkansas,6,True,True,41,17,24,14,2,1,26,41,0.6341,
2019,Oklahoma St.,7,True,True,36,18,14,11,11,2,25,38,0.6579,
2019,Georgia Tech,8,True,True,41,17,19,11,6,2,25,38,0.6579,
2019,Louisville,9,True,True,43,15,16,11,12,4,28,43,0.6512,
2019,Stanford,10,True,True,41,11,11,6,15,3,26,35,0.7429,
2019,Texas Tech,11,True,True,39,17,9,9,19,5,28,42,0.6667,
2019,North Carolina,12,True,True,42,17,9,11,17,4,26,41,0.6341,
2019,West Virginia,13,True,True,37,20,13,12,11,7,24,43,0.5581,
2019,Tennessee,14,True,False,38,19,12,16,8,1,20,37,0.5405,
2019,Texas A&M,15,True,False,37,21,18,16,4,2,22,40,0.55,
2019,Auburn,16,True,False,33,25,14,20,8,4,22,46,0.4783,
2019,Miami (FL),17,True,False,39,18,12,12,9,4,21,37,0.5676,
2019,LSU,18,True,True,37,24,16,18,6,3,22,43,0.5116,
2019,NC State,19,True,False,42,17,10,9,12,8,22,39,0.5641,
2019,Ole Miss,20,True,True,37,25,18,18,6,4,24,46,0.5217,
2019,Oregon St.,21,True,True,36,18,16,9,10,6,26,41,0.6341,
2019,Indiana St.,22,True,False,41,16,10,7,6,2,16,25,0.64,
2019,Creighton,23,True,False,38,11,8,0,9,8,17,25,0.68,
2019,UC Santa Barbara,24,True,False,45,9,3,0,13,4,16,20,0.8,
2019,DBU,25,True,False,41,18,8,6,13,7,21,34,0.6176,
2019,Illinois St.,26,True,False,34,24,4,13,7,5,11,29,0.3793,
2019,Illinois,27,True,False,36,19,12,7,9,7,21,35,0.6,
2019,Florida,28,True,False,33,24,11,17,8,4,19,40,0.475,
2019,UConn,29,True,False,37,23,10,10,9,6,19,35,0.5429,
2019,Missouri,30,False,False,34,22,8,16,5,3,13,32,0.4062,
2019,California,31,True,False,32,18,9,9,10,6,19,34,0.5588,
2019,Baylor,32,True,False,34,17,12,7,5,7,17,31,0.5484,
2019,Liberty,33,True,False,42,19,4,6,12,6,16,28,0.5714,
2019,Arizona St.,34,True,False,37,17,10,14,8,1,18,33,0.5455,
2019,Indiana,35,True,False,36,21,7,11,6,5,13,29,0.4483,
2019,Nebraska,36,True,False,31,22,7,12,9,7,16,35,0.4571,
2019,Fresno St.,37,True,False,38,14,3,5,9,1,12,18,0.6667,
2019,Alabama,38,False,False,30,26,8,22,7,0,15,37,0.4054,
2019,Fla. Atlantic,39,True,False,40,19,5,7,3,7,8,22,0.3636,
2019,Michigan,40,True,False,41,18,8,10,5,5,13,28,0.4643,
2019,Clemson,41,True,False,34,24,14,11,5,6,19,36,0.5278,
2019,Oklahoma,42,False,False,33,23,8,14,9,4,17,35,0.4857,
2019,Houston,43,False,False,32,24,6,10,9,8,15,33,0.4545,
2019,Duke,44,True,False,31,25,11,15,4,6,15,36,0.4167,
2019,BYU,45,False,False,36,17,2,3,6,7,8,18,0.4444,
2019,UCF,46,False,False,36,22,7,7,12,11,19,37,0.5135,
2019,Southern Miss.,47,True,False,38,19,6,3,1,4,7,14,0.5,
2019,Arizona,48,False,False,32,24,2,13,10,4,12,29,0.4138,
2019,Virginia,49,False,False,32,24,9,15,6,6,15,36,0.4167,
2019,Florida St.,50,True,False,36,21,6,10,11,9,17,36,0.4722,
2019,Texas St.,51,False,False,36,20,6,5,8,5,14,24,0.5833,
2019,Kentucky,52,False,False,26,29,6,26,7,3,13,42,0.3095,
2019,Boston College,53,False,False,31,27,11,15,3,6,14,35,0.4,
2019,Campbell,54,True,False,35,19,3,4,3,7,6,17,0.3529,
2019,UC Irvine,55,False,False,37,17,1,5,6,7,7,19,0.3684,
2019,Wake Forest,56,False,False,31,26,8,16,6,3,14,33,0.4242,
2019,Minnesota,57,False,False,29,27,5,15,9,7,14,36,0.3889,
2019,Jacksonville,58,False,False,32,27,4,10,7,9,11,30,0.3667,
2019,VCU,59,False,False,39,19,3,6,1,4,4,14,0.2857,
2019,Louisiana Tech,60,False,False,34,24,4,4,7,7,11,22,0.5,
2019,TCU,61,True,False,32,26,12,11,6,9,18,38,0.4737,
2019,Kansas,62,False,False,32,26,5,13,5,7,10,30,0.3333,
2019,Central Mich.,63,True,False,46,12,1,2,3,2,4,8,0.5,
2019,Samford,64,False,False,41,19,1,3,5,8,6,17,0.3529,
2019,Oregon,65,False,False,27,29,5,18,5,6,10,34,0.2941,
2019,Southern California,66,False,False,25,29,7,18,9,5,16,39,0.4103,
2019,Ga. Southern,67,False,False,35,24,5,8,9,7,14,29,0.4828,
2019,Texas,68,False,False,27,27,10,18,6,4,16,38,0.4211,
2019,Jacksonville St.,69,True,False,37,21,3,6,6,2,9,17,0.5294,
2019,Pepperdine,70,False,False,24,25,2,13,7,3,9,25,0.36,
2019,Xavier,71,False,False,27,31,4,14,6,8,10,32,0.3125,
2019,Virginia Tech,72,False,False,26,27,5,15,4,9,9,33,0.2727,
2019,Maryland,73,False,False,29,29,5,12,8,10,13,35,0.3714,
2019,Coastal Carolina,74,True,False,35,24,3,5,14,8,17,30,0.5667,
2019,Washington,75,False,False,28,24,3,16,7,7,10,33,0.303,
2019,Sam Houston,76,False,False,31,25,3,10,4,6,7,23,0.3043,
2019,Saint Mary's (CA),77,False,False,35,22,4,9,7,10,11,30,0.3667,
2019,Bradley,78,False,False,31,19,4,7,4,4,8,19,0.4211,
2019,Morehead St.,79,False,False,40,21,2,6,1,3,3,12,0.25,
2019,San Diego St.,80,False,False,32,25,2,6,11,9,13,28,0.4643,
2019,Old Dominion,81,False,False,35,21,3,6,10,3,13,22,0.5909,
2019,Wright St.,82,False,False,42,17,5,3,4,4,9,16,0.5625,
2019,Southeastern La.,83,False,False,33,27,1,4,6,7,7,18,0.3889,
2019,South Carolina,84,False,False,28,28,9,23,5,2,14,39,0.359,
2019,McNeese,85,True,False,35,24,2,2,8,11,10,23,0.4348,
2019,William & Mary,86,False,False,33,22,3,3,5,1,8,12,0.6667,
2019,Gonzaga,87,False,False,31,24,8,8,4,5,12,25,0.48,
2019,Evansville,88,False,False,24,29,7,14,8,5,15,34,0.4412,
2019,LMU (CA),89,True,False,32,23,4,8,9,8,13,29,0.4483,
2019,Col. of Charleston,90,False,False,36,21,6,8,1,5,7,20,0.35,
2019,UNC Greensboro,91,False,False,34,20,0,7,6,4,6,17,0.3529,
2019,Wichita St.,91,False,False,28,32,7,13,7,15,14,42,0.3333,
2019,UT Arlington,93,False,False,32,26,2,7,7,7,9,23,0.3913,
2019,Bryant,94,False,False,40,20,2,5,3,2,5,12,0.4167,
2019,Troy,95,False,False,31,29,6,8,8,12,14,34,0.4118,
2019,Iowa,96,False,False,31,24,6,9,7,7,13,29,0.4483,
2019,Little Rock,97,False,False,29,28,2,9,11,11,13,33,0.3939,
2019,Cincinnati,98,True,False,30,29,5,14,11,6,16,36,0.4444,
2019,Tulane,99,False,False,32,26,5,12,5,6,10,28,0.3571,
2019,North Florida,100,False,False,32,25,3,9,5,2,8,19,0.4211,
2019,Kansas St.,101,False,False,25,33,7,18,3,7,10,35,0.2857,
2019,UIW,102,False,False,37,22,1,3,9,5,10,18,0.5556,
2019,San Diego,103,False,False,32,21,1,2,11,10,12,24,0.5,
2019,Elon,104,False,False,33,24,1,4,6,6,7,17,0.4118,
2019,Ball St.,105,False,False,38,19,2,8,0,5,2,15,0.1333,
2019,Notre Dame,106,False,False,24,30,9,17,3,5,12,34,0.3529,
2019,Harvard,107,True,False,27,14,0,1,3,1,3,5,0.6,
2019,South Alabama,108,False,False,30,26,3,7,6,12,9,28,0.3214,
2019,Mercer,109,True,False,35,27,0,9,3,3,3,15,0.2,
2019,Northwestern St.,110,False,False,30,25,4,3,3,7,7,17,0.4118,
2019,Winthrop,111,False,False,34,23,1,4,2,7,3,14,0.2143,
2019,FGCU,112,False,False,34,21,1,5,6,5,7,17,0.4118,
2019,Cal St. Fullerton,113,False,False,27,26,5,8,5,6,10,24,0.4167,
2019,Austin Peay,114,False,False,32,25,1,3,2,9,3,15,0.2,
2019,Northwestern,115,False,False,24,27,5,12,8,6,13,31,0.4194,
2019,South Fla.,116,False,False,26,27,4,11,7,10,11,32,0.3438,
2019,St. John's (NY),117,False,False,31,23,2,8,6,5,8,21,0.381,
2019,Grand Canyon,118,False,False,36,24,4,7,6,8,10,25,0.4,
2019,New Mexico St.,119,False,False,38,17,1,5,3,1,4,10,0.4,
2019,Memphis,120,False,False,27,28,3,11,4,6,7,24,0.2917,
2019,Ohio St.,121,True,False,35,25,4,5,6,2,10,17,0.5882,
2019,Central Ark.,122,False,False,32,27,3,3,4,7,7,17,0.4118,
2019,Air Force,123,False,False,26,26,2,10,4,4,6,20,0.3,
2019,UTRGV,124,False,False,34,21,2,5,6,7,8,20,0.4,
2019,Cal Poly,125,False,False,28,28,5,13,1,7,6,26,0.2308,
2019,Sacramento St.,126,True,False,39,23,1,4,1,3,2,9,0.2222,
2019,Milwaukee,127,False,False,35,21,3,5,1,3,4,12,0.3333,
2019,San Francisco,128,False,False,30,26,1,6,4,10,5,21,0.2381,
2019,Radford,129,False,False,30,27,1,10,2,3,3,16,0.1875,
2019,Nevada,130,False,False,30,26,3,1,4,12,7,20,0.35,
2019,UNLV,131,False,False,29,29,4,9,5,7,9,25,0.36,
2019,ULM,132,False,False,27,31,1,7,6,10,7,24,0.2917,
2019,Louisiana,133,False,False,28,31,3,3,11,20,14,37,0.3784,
2019,UAB,134,False,False,27,29,4,11,3,4,7,22,0.3182,
2019,Dayton,135,False,False,32,26,0,6,0,3,0,9,0.0,
2019,Kent St.,136,False,False,30,24,1,8,2,3,3,14,0.2143,
2019,Wofford,137,False,False,36,25,0,0,2,5,2,7,0.2857,
2019,Davidson,138,False,False,29,22,1,6,0,2,1,9,0.1111,
2019,UTSA,139,False,False,28,30,1,11,7,5,8,24,0.3333,
2019,A&M-Corpus Christi,140,False,False,31,26,1,1,6,8,7,16,0.4375,
2019,Stony Brook,141,True,False,31,21,0,3,1,3,1,7,0.1429,
2019,High Point,142,False,False,27,27,0,3,6,8,6,17,0.3529,
2019,Northeastern,143,False,False,28,29,2,7,5,5,7,19,0.3684,
2019,UNCW,144,True,False,32,29,1,8,8,5,9,22,0.4091,
2019,ETSU,145,False,False,34,21,1,4,1,6,2,12,0.1667,
2019,Gardner-Webb,146,False,False,25,26,0,3,4,5,4,12,0.3333,
2019,Lipscomb,147,False,False,30,25,1,7,1,11,2,20,0.1,
2019,Rhode Island,148,False,False,24,29,1,5,3,7,4,16,0.25,
2019,Rice,149,False,False,26,33,3,8,12,11,15,34,0.4412,
2019,Miami (OH),150,False,False,37,19,1,4,2,2,3,9,0.3333,
2019,Fordham,151,True,False,38,22,1,5,4,3,5,13,0.3846,
2019,New Orleans,152,False,False,29,27,1,1,4,9,5,15,0.3333,
2019,Kennesaw St.,153,False,False,27,29,1,8,5,6,6,20,0.3,
2019,Missouri St.,154,False,False,20,36,5,18,1,6,6,30,0.2,
2019,Presbyterian,155,False,False,30,29,2,9,0,0,2,11,0.1818,
2019,South Dakota St.,156,False,False,28,22,1,3,3,3,4,10,0.4,
2019,Southern Ill.,157,False,False,26,29,2,12,2,5,4,21,0.1905,
2019,Yale,158,False,False,18,23,0,5,2,5,2,12,0.1667,
2019,Navy,159,False,False,39,17,0,0,0,0,0,0,0.0,
2019,Army West Point,160,True,False,35,24,0,4,1,0,1,5,0.2,
2019,Marist,161,False,False,27,26,0,5,0,4,0,9,0.0,
2019,Michigan St.,162,False,False,20,34,4,19,4,5,8,32,0.25,
2019,Eastern Ill.,163,False,False,26,30,1,6,1,2,2,10,0.2,
2019,Arkansas St.,164,False,False,26,29,3,13,5,3,8,24,0.3333,
2019,Western Ky.,165,False,False,26,29,1,7,2,5,3,15,0.2,
2019,Columbia,166,False,False,19,23,1,4,3,9,4,17,0.2353,
2019,James Madison,167,False,False,31,26,1,4,4,7,5,16,0.3125,
2019,Richmond,168,False,False,28,25,1,8,5,2,6,16,0.375,
2019,UT Martin,169,False,False,25,31,1,5,1,3,2,10,0.2,
2019,SFA,170,False,False,25,33,0,7,4,9,4,20,0.2,
2019,FIU,171,False,False,23,32,2,9,4,6,6,21,0.2857,
2019,Portland,172,False,False,25,27,1,6,5,11,6,23,0.2609,
2019,Furman,173,False,False,26,31,0,6,3,7,3,16,0.1875,
2019,Massachusetts,174,False,False,18,27,1,4,2,5,3,12,0.25,
2019,Pacific,175,False,False,23,26,0,1,6,16,6,23,0.2609,
2019,New Mexico,176,False,False,23,28,3,5,7,7,10,22,0.4545,
2019,Nicholls,177,False,False,27,28,0,2,3,9,3,14,0.2143,
2019,UIC,178,True,False,29,21,2,4,2,4,4,12,0.3333,
2019,Quinnipiac,179,True,False,29,27,1,4,1,4,2,10,0.2,
2019,Utah,180,False,False,16,33,1,16,7,12,8,36,0.2222,
2019,Southern U.,181,True,False,32,22,1,2,2,4,3,9,0.3333,
2019,Abilene Christian,182,False,False,26,26,0,3,1,7,1,11,0.0909,
2019,Eastern Ky.,183,False,False,32,27,0,3,3,9,3,15,0.2,
2019,Omaha,184,True,False,31,22,1,4,0,3,1,8,0.125,
2019,Fairfield,185,False,False,35,25,1,3,0,0,1,4,0.25,
2019,Marshall,186,False,False,29,28,1,10,2,7,3,20,0.15,
2019,San Jose St.,187,False,False,20,34,2,5,3,17,5,27,0.1852,
2019,Murray St.,188,False,False,24,30,1,4,5,5,6,15,0.4,
2019,Binghamton,189,False,False,26,24,0,3,2,3,2,8,0.25,
2019,Penn St.,190,False,False,22,27,4,8,2,13,6,27,0.2222,
2019,Rutgers,191,False,False,20,31,0,12,2,7,2,21,0.0952,
2019,App State,192,False,False,22,31,2,7,5,10,7,24,0.2917,
2019,N.C. A&T,193,False,False,29,24,1,4,3,2,4,10,0.4,
2019,Penn,194,False,False,23,18,2,0,2,1,4,5,0.8,
2019,Seton Hall,195,False,False,25,28,4,8,0,5,4,17,0.2353,
2019,Holy Cross,196,False,False,22,32,0,9,0,6,0,15,0.0,
2019,Pittsburgh,197,False,False,21,34,5,18,2,6,7,31,0.2258,
2019,Stetson,198,False,False,27,32,2,10,2,5,4,19,0.2105,
2019,Belmont,199,False,False,27,30,1,7,1,3,2,12,0.1667,
2019,Oral Roberts,200,False,False,29,26,1,5,1,3,2,10,0.2,
2019,Canisius,201,False,False,24,29,0,8,2,7,2,17,0.1176,
2019,Central Conn. St.,202,True,False,30,21,0,1,3,4,3,8,0.375,
2019,Hofstra,203,False,False,18,31,1,2,1,9,2,13,0.1538,
2019,Saint Louis,204,False,False,25,30,1,4,1,2,2,8,0.25,
2019,CSUN,205,False,False,23,32,0,9,3,10,3,22,0.1364,
2019,Grambling,206,False,False,27,25,0,3,1,2,1,6,0.1667,
2019,Hartford,207,False,False,23,34,1,4,0,3,1,8,0.125,
2019,Western Caro.,208,False,False,21,32,1,8,2,3,3,14,0.2143,
2019,Purdue,209,False,False,20,34,2,17,3,2,5,24,0.2083,
2019,NJIT,210,False,False,17,27,1,2,1,7,2,11,0.1818,
2019,Lamar University,211,False,False,18,36,1,3,3,17,4,24,0.1667,
2019,UAlbany,212,False,False,28,23,0,0,0,1,0,1,0.0,
2019,UMass Lowell,213,False,False,20,36,0,12,1,1,1,14,0.0714,
2019,Lafayette,214,False,False,19,33,0,3,0,3,0,6,0.0,
2019,Cornell,215,False,False,14,24,0,6,1,2,1,9,0.1111,
2019,Charlotte,216,False,False,21,31,0,7,3,9,3,19,0.1579,
2019,Maine,217,False,False,15,34,1,17,0,1,1,19,0.0526,
2019,Jackson St.,218,False,False,31,24,1,4,0,4,1,9,0.1111,
2019,Houston Christian,219,False,False,18,35,0,5,1,6,1,12,0.0833,
2019,George Washington,220,False,False,30,24,1,4,0,4,1,9,0.1111,
2019,Ohio,221,False,False,20,34,0,0,2,9,2,11,0.1818,
2019,UC Riverside,222,False,False,20,36,2,1,6,15,8,24,0.3333,
2019,Western Mich.,223,False,False,18,31,0,4,2,8,2,14,0.1429,
2019,Delaware,224,False,False,21,33,0,4,0,8,0,12,0.0,
2019,Texas Southern,225,False,False,20,34,0,6,1,9,1,16,0.0625,
2019,Saint Joseph's,226,False,False,21,28,0,0,1,7,1,8,0.125,
2019,Tennessee Tech,227,False,False,22,32,0,7,0,6,0,13,0.0,
2019,Middle Tenn.,228,False,False,18,37,0,10,2,8,2,20,0.1,
2019,Washington St.,229,False,False,11,42,0,20,5,16,5,41,0.122,
2019,Florida A&M,230,True,False,27,32,0,3,0,6,0,9,0.0,
2019,Alabama St.,231,False,False,28,26,1,2,0,6,1,9,0.1111,
2019,Butler,232,False,False,26,26,1,5,2,4,3,12,0.25,
2019,NIU,233,False,False,20,36,0,4,0,9,0,13,0.0,
2019,SIUE,234,False,False,19,32,0,6,1,13,1,20,0.05,
2019,Manhattan,235,False,False,26,33,0,4,0,2,0,6,0.0,
2019,Georgia St.,236,False,False,15,41,1,7,2,17,3,27,0.1111,
2019,Brown,237,False,False,12,27,0,7,0,1,0,8,0.0,
2019,Long Beach St.,238,False,False,14,41,1,18,5,8,6,32,0.1875,
2019,Western Ill.,239,False,False,22,31,0,2,0,2,0,4,0.0,
2019,USC Upstate,240,False,False,23,30,0,0,5,7,5,12,0.4167,
2019,Princeton,241,False,False,14,26,0,0,2,5,2,7,0.2857,
2019,North Dakota St.,242,False,False,19,24,0,1,1,4,1,6,0.1667,
2019,UC Davis,243,False,False,19,31,1,12,3,3,4,19,0.2105,
2019,CSU Bakersfield,244,False,False,24,35,1,3,1,16,2,21,0.0952,
2019,Monmouth,245,False,False,27,29,1,5,0,0,1,6,0.1667,
2019,Southeast Mo. St.,246,False,False,23,32,0,3,1,5,1,9,0.1111,
2019,Charleston So.,247,False,False,23,36,1,4,1,7,2,13,0.1538,
2019,Georgetown,248,False,False,22,34,0,11,0,1,0,12,0.0,
2019,Hawaii,249,False,False,20,30,0,3,5,10,5,18,0.2778,
2019,Siena,250,False,False,18,33,0,4,1,3,1,8,0.125,
2019,Toledo,251,False,False,17,36,0,1,5,8,5,14,0.3571,
2019,Wagner,252,False,False,19,32,0,2,1,6,1,9,0.1111,
2019,Sacred Heart,253,False,False,19,34,0,2,1,5,1,8,0.125,
2019,Valparaiso,254,False,False,14,36,1,8,1,7,2,17,0.1176,
2019,VMI,255,False,False,17,41,0,6,1,6,1,13,0.0769,
2019,Towson,256,False,False,14,39,0,3,0,10,0,13,0.0,
2019,La Salle,257,False,False,25,31,0,0,1,6,1,7,0.1429,
2019,LIU,258,False,False,20,33,1,0,1,6,2,8,0.25,
2019,UMBC,259,False,False,22,31,0,3,0,0,0,3,0.0,
2019,Norfolk St.,260,False,False,24,26,0,1,0,3,0,4,0.0,
2019,UNC Asheville,261,False,False,16,36,2,6,0,3,2,11,0.1818,
2019,Dartmouth,262,False,False,15,26,0,0,1,6,1,7,0.1429,
2019,George Mason,263,False,False,19,35,0,1,2,5,2,8,0.25,
2019,Oakland,264,False,False,11,37,0,1,1,13,1,15,0.0667,
2019,Bethune-Cookman,265,False,False,17,38,0,6,4,8,4,18,0.2222,
2019,Coppin St.,266,False,False,24,24,0,0,0,0,0,0,0.0,
2019,The Citadel,267,False,False,12,43,0,9,0,11,0,20,0.0,
2019,Lehigh,268,False,False,21,28,0,3,0,0,0,3,0.0,
2019,N.C. Central,269,False,False,21,28,1,2,0,2,1,5,0.2,
2019,Utah Valley,270,False,False,15,41,1,3,0,13,1,17,0.0588,
2019,Delaware St.,271,False,False,20,25,0,0,0,0,0,0,0.0,
2019,St. Bonaventure,272,False,False,13,32,0,0,0,0,0,0,0.0,
2019,Bowling Green,273,False,False,16,33,0,1,0,11,0,12,0.0,
2019,Youngstown St.,274,False,False,13,41,0,7,1,5,1,13,0.0769,
2019,Northern Ky.,275,False,False,15,42,0,7,0,9,0,16,0.0,
2019,Santa Clara,276,False,False,12,40,1,4,2,9,3,16,0.1875,
2019,Seattle U,277,False,False,13,39,0,2,1,13,1,16,0.0625,
2019,Prairie View,278,False,False,18,35,0,1,0,4,0,5,0.0,
2019,Villanova,279,False,False,13,38,0,6,2,5,2,13,0.1538,
2019,Niagara,280,False,False,15,33,0,1,2,1,2,4,0.5,
2019,Bucknell,281,False,False,14,33,0,3,0,0,0,3,0.0,
2019,Iona,282,False,False,14,38,0,1,0,1,0,2,0.0,
2019,Savannah St.,283,False,False,13,27,0,0,0,1,0,1,0.0,
2019,Alabama A&M,284,False,False,16,35,0,7,1,5,1,13,0.0769,
2019,Rider,285,False,False,17,36,0,0,0,6,0,6,0.0,
2019,Eastern Mich.,286,False,False,11,43,0,4,2,5,2,11,0.1818,
2019,Alcorn,287,False,False,14,31,0,0,0,3,0,3,0.0,
2019,Northern Colo.,288,False,False,12,35,0,0,0,14,0,14,0.0,
2019,Ark.-Pine Bluff,289,False,False,8,42,0,5,0,7,0,12,0.0,
2019,Chicago St.,290,False,False,10,41,0,0,1,5,1,6,0.1667,
2019,Longwood,291,False,False,11,41,0,4,0,4,0,8,0.0,
2019,Mississippi Val.,292,False,False,8,27,0,2,0,3,0,5,0.0,
2019,FDU,293,False,False,15,37,0,0,0,4,0,4,0.0,
2019,Mount St. Mary's,294,False,False,15,35,0,0,1,3,1,4,0.25,
2019,Purdue Fort Wayne,295,False,False,7,45,0,0,0,3,0,3,0.0,
2019,UMES,296,False,False,10,44,0,0,0,0,0,0,0.0,
2019,Saint Peter's,297,False,False,5,46,0,0,0,3,0,3,0.0,
2021,Arkansas,1,True,True,46,10,23,5,4,3,27,35,0.7714,
2021,Texas,2,True,True,42,15,13,9,6,3,19,31,0.6129,
2021,Vanderbilt,3,True,True,40,15,16,11,5,3,21,35,0.6,
2021,TCU,4,True,True,40,17,12,8,17,5,29,42,0.6905,
2021,Arizona,5,True,True,40,15,11,8,6,4,17,29,0.5862,
2021,Tennessee,6,True,True,45,16,19,11,7,4,26,41,0.6341,
2021,Mississippi St.,7,True,True,40,15,13,11,7,0,20,31,0.6452,
2021,Old Dominion,8,True,True,42,14,12,6,10,5,22,33,0.6667,
2021,Fairfield,9,True,False,37,3,0,0,0,0,0,0,0.0,
2021,Notre Dame,10,True,True,30,11,12,4,15,7,27,38,0.7105,
2021,Texas Tech,11,True,True,36,15,15,8,7,7,22,37,0.5946,
2021,Stanford,12,True,True,33,14,15,7,5,3,20,30,0.6667,
2021,East Carolina,13,True,True,41,15,7,3,14,8,21,32,0.6562,
2021,Oregon,14,True,True,37,14,15,8,6,3,21,32,0.6562,
2021,Oklahoma St.,15,True,False,35,17,7,12,10,2,17,31,0.5484,
2021,Ole Miss,16,True,True,41,19,19,13,1,2,20,35,0.5714,
2021,South Carolina,17,True,False,33,21,14,19,5,0,19,38,0.5,
2021,Florida,18,True,True,38,20,10,15,10,3,20,38,0.5263,
2021,UCLA,19,True,False,35,18,14,8,5,2,19,29,0.6552,
2021,Oregon St.,20,True,False,34,22,8,16,6,2,14,32,0.4375,
2021,Wright St.,21,True,False,35,11,0,5,6,5,6,16,0.375,
2021,Duke,22,True,False,32,20,11,13,12,4,23,40,0.575,
2021,UConn,23,True,False,33,17,3,8,9,6,12,26,0.4615,
2021,UC Irvine,24,True,False,40,16,7,7,4,4,11,22,0.5,
2021,Gonzaga,25,True,False,33,17,6,8,5,4,11,23,0.4783,
2021,Miami (FL),26,True,False,32,19,15,9,10,10,25,44,0.5682,
2021,Charlotte,27,True,False,39,19,6,7,6,3,12,22,0.5455,
2021,VCU,28,True,False,37,14,3,4,6,6,9,19,0.4737,
2021,Southern Miss.,29,True,False,37,19,8,10,6,5,14,29,0.4828,
2021,LSU,30,True,False,34,22,7,15,11,4,18,37,0.4865,
2021,Liberty,31,True,False,39,14,5,9,7,0,12,21,0.5714,
2021,Northeastern,32,True,False,36,10,1,2,3,3,4,9,0.4444,
2021,Louisiana Tech,33,True,True,40,18,9,11,5,2,14,27,0.5185,
