year,team_rpi_name,team_canonical,rpi_rank,rpi_value,w,l,in_tournament,is_host,host_seed
2023,Grand Canyon,Grand Canyon,68,0.54052,37,21,False,False,
2023,CSUN,CSUN,69,0.53902,34,17,False,False,
2023,Hawaii,Hawaii,70,0.53877,29,20,False,False,
2023,Charlotte,Charlotte,71,0.53854,34,26,True,False,
2023,Michigan St.,Michigan State,72,0.53832,33,22,False,False,
2023,UTSA,UTSA,73,0.53825,38,19,False,False,
2023,Wright St.,Wright State,74,0.53799,39,21,True,False,
2023,Col. of Charleston,College of Charleston,75,0.53788,36,22,False,False,
2023,Sam Houston,Sam Houston,76,0.53706,38,23,True,False,
2023,Fla. Atlantic,Florida Atlantic,77,0.53583,34,25,False,False,
2023,Ohio St.,Ohio State,78,0.53556,31,25,False,False,
2023,UC San Diego,UC San Diego,79,0.53481,34,18,False,False,
2023,Missouri St.,Missouri State,80,0.53272,33,23,False,False,
2023,California,California,81,0.53259,24,28,False,False,
2023,Santa Clara,Santa Clara,82,0.53191,35,18,True,False,
2023,Ole Miss,Ole Miss,83,0.53181,25,29,False,False,
2023,Pittsburgh,Pittsburgh,84,0.53162,24,31,False,False,
2023,Evansville,Evansville,85,0.53116,37,24,False,False,
2023,Long Beach St.,Long Beach State,86,0.5308,33,22,False,False,
2023,New Orleans,New Orleans,87,0.52834,36,24,False,False,
2023,Washington St.,Washington State,88,0.52819,29,23,False,False,
2023,Army West Point,Army,89,0.52782,38,16,True,False,
2023,William & Mary,William & Mary,90,0.52735,32,25,False,False,
2023,Old Dominion,Old Dominion,91,0.52657,32,23,False,False,
2023,USC Upstate,USC Upstate,92,0.52561,38,22,False,False,
2023,Houston,Houston,93,0.52504,36,23,False,False,
2023,Lipscomb,Lipscomb,94,0.52434,36,24,True,False,
2023,App State,Appalachian State,95,0.52302,30,25,False,False,
2023,Illinois,Illinois,96,0.52289,25,27,False,False,
2023,San Jose St.,San Jose State,97,0.52037,31,25,True,False,
2023,Liberty,Liberty,98,0.52006,27,31,False,False,
2023,Alabama St.,Alabama State,99,0.51998,41,18,False,False,
2023,Georgia St.,Georgia St.,100,0.51982,31,28,False,False,
2023,Nebraska,Nebraska,101,0.51954,33,23,False,False,
2023,Ga. Southern,Georgia Southern,102,0.51941,27,29,False,False,
2023,Ball St.,Ball State,103,0.51841,36,21,True,False,
2023,James Madison,James Madison,104,0.51799,31,25,False,False,
2023,Wichita St.,Wichita State,105,0.5173,30,25,False,False,
2023,Nicholls,Nicholls,106,0.51689,34,22,True,False,
2023,Eastern Ill.,Eastern Illinois,107,0.51685,38,19,True,False,
2023,Central Mich.,Central Michigan,108,0.51662,34,23,False,False,
2023,UT Arlington,UT Arlington,109,0.51651,29,29,False,False,
2023,LMU (CA),Loyola Marymount,110,0.5158,29,24,False,False,
2023,Portland,Portland,111,0.51557,31,23,False,False,
2023,Kansas,Kansas,112,0.51503,25,32,False,False,
2023,Delaware,Delaware,113,0.51448,30,29,False,False,
2023,Rider,Rider,114,0.51423,35,19,True,False,
2023,UCF,UCF,115,0.51375,33,26,False,False,
2023,Morehead St.,Morehead State,116,0.51373,36,20,False,False,
2023,McNeese,McNeese State,117,0.51241,35,23,False,False,
2023,San Diego,San Diego,118,0.51235,24,25,False,False,
2023,Penn,Penn,119,0.51187,32,14,True,False,
2023,Lamar University,Lamar University,120,0.51139,32,23,False,False,
2023,Central Conn. St.,Central Connecticut State,121,0.50976,36,12,True,False,
2023,Mercer,Mercer,122,0.5095,33,25,False,False,
2023,Maine,Maine,123,0.50935,32,19,True,False,
2023,Hofstra,Hofstra,124,0.50896,26,26,False,False,
2023,Abilene Christian,Abilene Christian,125,0.50887,35,24,False,False,
2023,Fairfield,Fairfield,126,0.50678,37,18,False,False,
2023,Columbia,Columbia,127,0.50628,23,22,False,False,
2023,Creighton,Creighton,128,0.50611,25,24,False,False,
2023,Louisiana Tech,Louisiana Tech,129,0.50593,28,31,False,False,
2023,Southeastern La.,Southeastern Louisiana,130,0.50583,25,25,False,False,
2023,UTRGV,UT Rio Grande Valley,131,0.50527,30,26,False,False,
2023,Florida A&M,Florida A&M,132,0.50486,29,28,True,False,
2023,Jacksonville,Jacksonville,133,0.50475,34,24,False,False,
2023,Stetson,Stetson,134,0.50359,35,23,False,False,
2023,UIW,UIW,135,0.50349,28,26,False,False,
2023,Michigan,Michigan,136,0.50279,28,28,False,False,
2023,Memphis,Memphis,137,0.50274,29,28,False,False,
2023,Southern Ill.,Southern Ill.,138,0.5025,30,27,False,False,
2023,UIC,UIC,139,0.50212,28,25,False,False,
2023,South Alabama,South Alabama,140,0.50086,23,31,False,False,
2023,Air Force,Air Force,141,0.50063,28,31,False,False,
2023,Northwestern St.,Northwestern State,142,0.50047,29,27,False,False,
2023,San Diego St.,San Diego State,143,0.49998,24,29,False,False,
2023,UNC Greensboro,UNC Greensboro,144,0.49969,25,34,False,False,
2023,Penn St.,Penn State,145,0.49958,25,25,False,False,
2023,Utah,Utah,146,0.49899,22,32,False,False,
2023,Georgetown,Georgetown,147,0.49864,30,27,False,False,
2023,Seton Hall,Seton Hall,148,0.49753,31,24,False,False,
2023,Valparaiso,Valparaiso,149,0.49732,20,27,False,False,
2023,Bethune-Cookman,Bethune-Cookman,150,0.49694,33,27,False,False,
2023,Utah Valley,Utah Valley,151,0.49568,34,24,False,False,
2023,Bryant,Bryant,152,0.49496,26,24,False,False,
2023,Western Ky.,Western Kentucky,153,0.49437,33,26,False,False,
2023,Princeton,Princeton,154,0.49371,24,23,False,False,
2023,Stony Brook,Stony Brook,155,0.4936,23,29,False,False,
2023,Gardner-Webb,Gardner-Webb,156,0.49236,31,25,False,False,
2023,Little Rock,Arkansas-Little Rock,157,0.49195,31,23,False,False,
2023,Winthrop,Winthrop,158,0.49153,28,28,False,False,
2023,Saint Joseph's,Saint Joseph's,159,0.4912,28,24,False,False,
2023,Tulane,Tulane,160,0.49035,19,40,True,False,
2023,Cincinnati,Cincinnati,161,0.49034,24,33,False,False,
2023,Middle Tenn.,Middle Tenn.,162,0.49031,27,29,False,False,
2023,Western Mich.,Western Michigan,163,0.48997,21,31,False,False,
2023,Kennesaw St.,Kennesaw State,164,0.48981,25,29,False,False,
2023,St. John's (NY),St. John's,165,0.48972,28,25,False,False,
2023,California Baptist,California Baptist,166,0.48832,28,30,False,False,
2023,North Florida,North Florida,167,0.48759,28,27,False,False,
2023,Seattle U,Seattle U,168,0.4872,21,32,False,False,
2023,Tarleton St.,Tarleton St.,168,0.4872,26,26,False,False,
2023,South Fla.,South Florida,170,0.48719,21,39,False,False,
2023,Cal Poly,Cal Poly,171,0.48705,21,35,False,False,
2023,UMBC,UMBC,172,0.486,30,27,False,False,
2023,Murray St.,Murray State,173,0.48576,31,28,False,False,
2023,North Dakota St.,North Dakota State,174,0.48543,23,30,False,False,
2023,Rice,Rice,175,0.48512,21,37,False,False,
2023,Charleston So.,Charleston So.,176,0.4847,22,28,False,False,
2023,Baylor,Baylor,177,0.48441,20,35,False,False,
2023,Eastern Mich.,Eastern Michigan,178,0.48427,27,26,False,False,
2023,Toledo,Toledo,179,0.48424,26,29,False,False,
2023,Canisius,Canisius,180,0.48346,26,25,False,False,
2023,Eastern Ky.,Eastern Kentucky,181,0.48312,29,30,False,False,
2023,A&M-Corpus Christi,A&M-Corpus Christi,182,0.48296,24,30,False,False,
2023,Fresno St.,Fresno State,183,0.48273,30,27,False,False,
2023,ETSU,East Tennessee State,184,0.48268,26,29,False,False,
2023,Sacramento St.,Sacramento State,185,0.48189,30,26,False,False,
2023,Jacksonville St.,Jacksonville State,186,0.48125,27,30,False,False,
2023,George Mason,George Mason,187,0.4808,34,25,True,False,
2023,N.C. A&T,North Carolina A&T,188,0.47961,19,28,False,False,
2023,BYU,BYU,189,0.47827,24,28,False,False,
2023,Pepperdine,Pepperdine,190,0.47825,19,30,False,False,
2023,UAB,UAB,191,0.4782,17,36,False,False,
2023,Austin Peay,Austin Peay,192,0.47814,26,32,False,False,
2023,SFA,Stephen F. Austin,192,0.47814,22,28,False,False,
2023,Rhode Island,Rhode Island,194,0.47797,23,29,False,False,
2023,Dayton,Dayton,195,0.47779,26,34,False,False,
2023,Bucknell,Bucknell,196,0.47763,23,23,False,False,
2023,Niagara,Niagara,197,0.47748,24,22,False,False,
2023,Saint Mary's (CA),Saint Mary's,198,0.47649,23,28,False,False,
2023,Illinois St.,Illinois State,199,0.47641,20,30,False,False,
2023,FIU,Florida International,200,0.47614,21,34,False,False,
2023,Gonzaga,Gonzaga,201,0.47603,18,34,False,False,
2023,Northern Ky.,Northern Kentucky,202,0.47599,30,27,False,False,
2023,Ohio,Ohio,203,0.47583,19,30,False,False,
2023,Western Caro.,Western Carolina,204,0.47562,21,33,False,False,
2023,Southeast Mo. St.,Southeast Missouri State,205,0.47529,26,30,False,False,
2023,Purdue,Purdue,206,0.47508,24,29,False,False,
2023,Presbyterian,Presbyterian,207,0.47459,21,34,False,False,
2023,Minnesota,Minnesota,208,0.47447,18,34,False,False,
2023,UMass Lowell,UMass Lowell,209,0.47429,20,35,False,False,
2023,Bradley,Bradley,210,0.47394,16,32,False,False,
2023,Monmouth,Monmouth,211,0.47364,16,30,False,False,
2023,UNLV,UNLV,212,0.47349,21,30,False,False,
2023,High Point,High Point,213,0.47294,20,34,False,False,
2023,UNC Asheville,UNC Asheville,214,0.47171,26,26,False,False,
2023,Oakland,Oakland,215,0.47144,29,31,False,False,
2023,SIUE,SIUE,216,0.47114,26,28,False,False,
2023,Grambling,Grambling State,217,0.47061,29,26,False,False,
2023,Quinnipiac,Quinnipiac,218,0.47028,30,26,False,False,
2023,Jackson St.,Jackson State,219,0.46979,28,25,False,False,
2023,Belmont,Belmont,220,0.46909,27,33,True,False,
2023,Davidson,Davidson,221,0.46905,30,24,False,False,
2023,Nevada,Nevada,222,0.46899,20,33,False,False,
2023,Arkansas St.,Arkansas St.,223,0.46879,20,31,False,False,
2023,NJIT,NJIT,224,0.46762,22,31,False,False,
2023,VCU,VCU,225,0.46758,25,30,False,False,
2023,Marshall,Marshall,226,0.46552,16,37,False,False,
2023,Binghamton,Binghamton,227,0.4641,29,23,False,False,
2023,Bowling Green,Bowling Green,228,0.46385,20,30,False,False,
2023,George Washington,George Washington,229,0.46346,21,34,False,False,
2023,UC Davis,UC Davis,230,0.4622,17,37,False,False,
2023,Richmond,Richmond,231,0.46213,27,28,False,False,
2023,Longwood,Longwood,232,0.46212,23,31,False,False,
2023,Towson,Towson,233,0.46166,19,37,False,False,
2023,South Dakota St.,South Dakota State,234,0.46096,24,28,False,False,
2023,Saint Louis,Saint Louis,235,0.45971,33,23,False,False,
2023,Texas Southern,Texas Southern,236,0.4594,31,22,False,False,
2023,New Mexico,New Mexico,237,0.45883,26,25,False,False,
2023,The Citadel,The Citadel,238,0.45875,23,31,False,False,
2023,Yale,Yale,239,0.45871,17,23,False,False,
2023,Butler,Butler,240,0.45847,12,43,False,False,
2023,Sacred Heart,Sacred Heart,241,0.45841,28,30,False,False,
2023,Akron,Akron,242,0.45802,21,34,False,False,
2023,UT Martin,Tennessee-Martin,243,0.4577,22,34,False,False,
2023,VMI,VMI,244,0.45739,26,29,False,False,
2023,Central Ark.,Central Arkansas,245,0.45718,23,31,False,False,
2023,Harvard,Harvard,246,0.45692,20,24,False,False,
2023,Mount St. Mary's,Mount St. Mary's,247,0.45658,25,27,False,False,
2023,Southern U.,Southern University,248,0.45617,23,28,False,False,
2023,Miami (OH),Miami (OH),249,0.45494,21,35,False,False,
2023,Navy,Navy,250,0.45479,23,27,False,False,
2023,Lehigh,Lehigh,251,0.45322,24,26,False,False,
2023,Youngstown St.,Youngstown State,252,0.45169,19,36,False,False,
2023,ULM,ULM,253,0.45166,17,37,False,False,
2023,Tennessee Tech,Tennessee Tech,254,0.45126,21,34,False,False,
2023,Wagner,Wagner,255,0.45016,32,24,False,False,
2023,Queens (NC),Queens,256,0.44941,17,38,False,False,
2023,FDU,FDU,257,0.44862,31,21,False,False,
2023,CSU Bakersfield,Cal State Bakersfield,258,0.44716,18,34,False,False,
2023,Houston Christian,Houston Christian,259,0.44691,11,37,False,False,
2023,Lafayette,Lafayette,260,0.44371,15,37,False,False,
2023,Milwaukee,Milwaukee,261,0.44328,25,32,False,False,
2023,Fordham,Fordham,262,0.44298,19,36,False,False,
2023,Villanova,Villanova,263,0.44287,14,37,False,False,
2023,Manhattan,Manhattan,264,0.44194,22,34,False,False,
2023,Omaha,Omaha,265,0.44148,21,28,False,False,
2023,UC Riverside,UC Riverside,266,0.4392,11,41,False,False,
2023,Northwestern,Northwestern,267,0.439,10,40,False,False,
2023,San Francisco,San Francisco,268,0.43852,18,29,False,False,
2023,Bellarmine,Bellarmine,269,0.43363,13,42,False,False,
2023,Merrimack,Merrimack,270,0.43324,21,30,False,False,
2023,Prairie View,Prairie View,271,0.43312,20,37,False,False,
2023,Utah Tech,Utah Tech,272,0.43295,13,39,False,False,
2023,Southern Ind.,Southern Ind.,273,0.42995,17,38,False,False,
2023,Marist,Marist,274,0.42887,16,36,False,False,
2023,Siena,Siena,275,0.42813,14,41,False,False,
2023,North Ala.,North Ala.,276,0.42734,14,37,False,False,
2023,Purdue Fort Wayne,Purdue Fort Wayne,277,0.42631,13,43,False,False,
2023,Alabama A&M,Alabama A&M,278,0.42588,14,34,False,False,
2023,Massachusetts,Massachusetts,279,0.4239,14,35,False,False,
2023,Mississippi Val.,Mississippi Val.,280,0.42317,15,37,False,False,
2023,Pacific,Pacific,281,0.42008,14,35,False,False,
2023,Coppin St.,Coppin State,282,0.41974,21,31,False,False,
2023,Lindenwood,Lindenwood,283,0.41891,13,42,False,False,
2023,NIU,NIU,284,0.41873,10,43,False,False,
2023,Northern Colo.,Northern Colo.,285,0.4183,11,34,False,False,
2023,Cornell,Cornell,286,0.41819,9,26,False,False,
2023,Brown,Brown,287,0.41678,12,26,False,False,
2023,LIU,LIU,288,0.41525,19,36,False,False,
2023,UAlbany,Albany,289,0.41402,9,34,False,False,
2023,Western Ill.,Western Ill.,290,0.41249,12,40,False,False,
2023,Holy Cross,Holy Cross,291,0.41138,16,35,False,False,
2023,Iona,Iona,292,0.40909,13,38,False,False,
2023,UMES,UMES,293,0.40821,18,37,False,False,
2023,Stonehill,Stonehill,294,0.40445,14,35,False,False,
2023,New Mexico St.,New Mexico State,295,0.40076,14,37,False,False,
2023,Ark.-Pine Bluff,Ark.-Pine Bluff,296,0.40057,18,33,False,False,
2023,St. Thomas (MN),St. Thomas,297,0.39999,10,34,False,False,
2023,Delaware St.,Delaware St.,298,0.39475,13,35,False,False,
2023,Radford,Radford,299,0.39164,10,45,False,False,
2023,St. Bonaventure,St. Bonaventure,300,0.38943,8,40,False,False,
2023,Hartford,Hartford,301,0.38682,4,33,False,False,
2023,Saint Peter's,Saint Peter's,302,0.38296,9,41,False,False,
2023,Norfolk St.,Norfolk State,303,0.37187,9,42,False,False,
2023,Dartmouth,Dartmouth,304,0.36516,3,38,False,False,
2023,Alcorn,Alcorn,305,0.34796,8,40,False,False,
2024,Texas A&M,Texas A&M,1,0.61747,44,13,True,True,3.0
2024,Tennessee,Tennessee,2,0.61658,50,11,True,True,1.0
2024,North Carolina,North Carolina,3,0.61529,42,13,True,True,4.0
2024,Arkansas,Arkansas,4,0.61474,43,14,True,True,5.0
2024,Kentucky,Kentucky,5,0.61407,40,14,True,True,2.0
2024,Georgia,Georgia,6,0.60698,39,15,True,True,7.0
2024,Clemson,Clemson,7,0.60556,41,14,True,True,6.0
2024,Florida St.,Florida State,8,0.59867,42,15,True,True,8.0
2024,UC Santa Barbara,UC Santa Barbara,9,0.59357,42,12,True,True,14.0
2024,Indiana St.,Indiana State,10,0.5924,42,13,True,False,
2024,Wake Forest,Wake Forest,11,0.59232,38,20,True,False,
2024,Virginia,Virginia,12,0.5909,41,15,True,True,12.0
2024,Oklahoma St.,Oklahoma State,13,0.58991,40,17,True,True,11.0
2024,NC State,NC State,14,0.58941,33,20,True,True,10.0
2024,Oklahoma,Oklahoma,15,0.5887,37,19,True,True,9.0
2024,Oregon St.,Oregon State,16,0.58774,42,14,True,True,15.0
2024,DBU,Dallas Baptist,17,0.5845,44,13,True,False,
2024,East Carolina,East Carolina,18,0.58446,43,15,True,True,16.0
2024,Duke,Duke,19,0.58307,39,18,True,False,
2024,San Diego,San Diego,20,0.58157,40,13,True,False,
2024,UC Irvine,UC Irvine,21,0.57965,43,12,True,False,
2024,Alabama,Alabama,22,0.57934,33,22,True,False,
2024,LSU,LSU,23,0.57754,40,21,True,False,
2024,Southern Miss.,Southern Miss,24,0.57707,41,18,True,False,
2024,Nebraska,Nebraska,25,0.57665,39,20,True,False,
2024,Vanderbilt,Vanderbilt,26,0.57622,38,21,True,False,
2024,South Carolina,South Carolina,27,0.57601,36,23,True,False,
2024,Arizona,Arizona,28,0.57515,36,21,True,True,13.0
2024,Mississippi St.,Mississippi State,29,0.5751,38,21,True,False,
2024,Louisiana Tech,Louisiana Tech,30,0.57324,45,17,True,False,
2024,Florida,Florida,31,0.57236,28,27,True,False,
2024,Northeastern,Northeastern,32,0.56774,38,17,False,False,
2024,Ole Miss,Ole Miss,33,0.5667,27,29,False,False,
2024,Louisiana,Louisiana-Lafayette,34,0.56572,40,18,True,False,
2024,Coastal Carolina,Coastal Carolina,35,0.56453,34,23,True,False,
2024,UCF,UCF,36,0.56344,35,19,True,False,
2024,West Virginia,West Virginia,37,0.56292,33,22,True,False,
2024,UConn,Connecticut,38,0.56063,32,23,True,False,
2024,UNCW,UNC Wilmington,39,0.56037,39,19,True,False,
2024,Col. of Charleston,College of Charleston,40,0.56013,41,14,False,False,
2024,Xavier,Xavier,41,0.55995,30,27,False,False,
2024,Maryland,Maryland,42,0.55983,34,22,False,False,
2024,TCU,TCU,43,0.55914,33,21,False,False,
2024,Illinois,Illinois,44,0.55819,34,19,True,False,
2024,Texas,Texas,45,0.55748,35,22,True,False,
2024,Kansas St.,Kansas State,46,0.55696,32,24,True,False,
2024,James Madison,James Madison,47,0.55666,34,23,True,False,
2024,Nicholls,Nicholls,48,0.55651,38,20,True,False,
2024,Auburn,Auburn,49,0.55469,27,26,False,False,
2024,Georgia Tech,Georgia Tech,50,0.55386,31,23,True,False,
2024,Oregon,Oregon,51,0.55351,37,18,True,False,
2024,St. John's (NY),St. John's,52,0.551,37,16,True,False,
2024,Wofford,Wofford,53,0.55072,41,18,True,False,
2024,Lamar University,Lamar University,54,0.54897,44,15,False,False,
2024,ETSU,East Tennessee State,55,0.54801,36,20,False,False,
2024,Hawaii,Hawaii,56,0.54676,37,16,False,False,
2024,Indiana,Indiana,57,0.54616,32,24,True,False,
2024,Ga. Southern,Georgia Southern,58,0.54578,33,26,False,False,
2024,Troy,Troy,59,0.54567,37,22,False,False,
2024,Louisville,Louisville,60,0.5446,32,24,False,False,
2024,Creighton,Creighton,61,0.54453,35,17,False,False,
2024,Texas Tech,Texas Tech,62,0.54386,33,26,False,False,
2024,California,California,63,0.54357,36,19,False,False,
2024,Cincinnati,Cincinnati,64,0.54316,32,25,False,False,
2024,Georgetown,Georgetown,65,0.54309,36,21,False,False,
2024,Portland,Portland,66,0.54301,37,19,False,False,
2024,South Alabama,South Alabama,67,0.54282,31,25,False,False,
2024,UNC Greensboro,UNC Greensboro,68,0.54256,33,21,False,False,
2024,Ohio St.,Ohio State,69,0.54053,29,26,False,False,
2024,Virginia Tech,Virginia Tech,70,0.53899,32,22,False,False,
2024,Sam Houston,Sam Houston,71,0.5386,34,24,False,False,
2024,Rutgers,Rutgers,72,0.53791,28,25,False,False,
2024,Old Dominion,Old Dominion,73,0.53701,31,26,False,False,
2024,VCU,VCU,74,0.53676,37,21,True,False,
2024,App State,Appalachian State,75,0.53546,33,21,False,False,
2024,Kansas,Kansas,76,0.5354,31,23,False,False,
2024,Notre Dame,Notre Dame,77,0.5349,27,25,False,False,
2024,Southern California,USC,78,0.53354,31,28,False,False,
2024,Evansville,Evansville,79,0.53343,35,23,True,False,
2024,Tulane,Tulane,80,0.53335,35,24,True,False,
2024,Murray St.,Murray State,81,0.53292,37,20,False,False,
2024,Utah,Utah,82,0.53246,33,22,False,False,
2024,Michigan,Michigan,83,0.5324,32,28,False,False,
2024,Campbell,Campbell,84,0.53139,31,22,False,False,
2024,Arizona St.,Arizona State,85,0.53069,32,26,False,False,
2024,CSUN,CSUN,86,0.53065,30,24,False,False,
2024,Purdue,Purdue,87,0.52907,33,24,False,False,
2024,Kennesaw St.,Kennesaw State,88,0.52892,32,24,False,False,
2024,Miami (FL),Miami (FL),89,0.52833,27,30,False,False,
2024,UIC,UIC,90,0.52734,35,20,False,False,
2024,USC Upstate,USC Upstate,91,0.52728,36,24,False,False,
2024,Boston College,Boston College,92,0.52718,22,31,False,False,
2024,Pittsburgh,Pittsburgh,93,0.52714,26,29,False,False,
2024,Grand Canyon,Grand Canyon,94,0.52553,34,23,True,False,
2024,Saint Louis,Saint Louis,95,0.52411,37,16,False,False,
2024,Samford,Samford,96,0.52335,36,22,False,False,
2024,Iowa,Iowa,97,0.52284,31,23,False,False,
2024,Western Ky.,Western Kentucky,98,0.52153,36,22,False,False,
2024,New Orleans,New Orleans,99,0.52104,31,26,False,False,
2024,Cal Poly,Cal Poly,100,0.52045,35,22,False,False,
2024,Bowling Green,Bowling Green,101,0.5203,33,20,False,False,
2024,Saint Mary's (CA),Saint Mary's,102,0.52002,34,22,False,False,
2024,Michigan St.,Michigan State,103,0.51964,24,27,False,False,
2024,McNeese,McNeese State,104,0.51956,32,27,False,False,
2024,Missouri,Missouri,105,0.51948,23,32,False,False,
2024,Wichita St.,Wichita State,106,0.51912,32,29,False,False,
2024,Penn St.,Penn State,107,0.51783,29,24,False,False,
2024,Niagara,Niagara,108,0.51735,38,15,True,False,
2024,Stetson,Stetson,109,0.51586,40,20,True,False,
2024,Georgia St.,Georgia St.,110,0.51463,25,32,False,False,
2024,Western Caro.,Western Carolina,111,0.51442,28,26,False,False,
2024,Texas St.,Texas State,112,0.51397,27,29,False,False,
2024,Houston,Houston,113,0.51394,26,28,False,False,
2024,Mercer,Mercer,114,0.51298,29,29,False,False,
2024,Air Force,Air Force,115,0.51286,27,28,False,False,
2024,Minnesota,Minnesota,116,0.51246,25,23,False,False,
2024,UTSA,UTSA,117,0.51063,32,24,False,False,
2024,Bryant,Bryant,118,0.51021,36,19,True,False,
2024,Ball St.,Ball State,119,0.50854,35,23,False,False,
2024,William & Mary,William & Mary,120,0.50744,32,26,False,False,
2024,Wright St.,Wright State,121,0.50688,32,24,False,False,
2024,Liberty,Liberty,122,0.50628,24,34,False,False,
2024,UC Davis,UC Davis,123,0.50588,29,27,False,False,
2024,Columbia,Columbia,124,0.50557,26,18,False,False,
2024,Rider,Rider,125,0.50552,28,23,False,False,
2024,Illinois St.,Illinois State,126,0.50489,30,27,False,False,
2024,Northern Ky.,Northern Kentucky,127,0.50456,35,22,True,False,
2024,California Baptist,California Baptist,128,0.50426,38,24,False,False,
2024,Dayton,Dayton,128,0.50426,33,22,False,False,
2024,BYU,BYU,130,0.50361,21,31,False,False,
2024,High Point,High Point,131,0.50358,34,25,True,False,
2024,Delaware,Delaware,132,0.50346,31,26,False,False,
2024,UC San Diego,UC San Diego,133,0.50342,30,23,False,False,
2024,Western Mich.,Western Michigan,134,0.50323,32,21,True,False,
2024,Missouri St.,Missouri State,135,0.50321,23,34,False,False,
2024,FGCU,Florida Gulf Coast,136,0.50234,30,26,False,False,
2024,FIU,Florida International,137,0.50222,27,30,False,False,
2024,Southeast Mo. St.,Southeast Missouri State,138,0.50219,34,25,True,False,
2024,Army West Point,Army,139,0.50115,31,21,True,False,
2024,New Mexico St.,New Mexico State,139,0.50115,25,29,False,False,
2024,Southeastern La.,Southeastern Louisiana,141,0.50111,30,28,False,False,
2024,Little Rock,Arkansas-Little Rock,142,0.49976,32,24,False,False,
2024,Baylor,Baylor,143,0.49946,22,31,False,False,
2024,VMI,VMI,144,0.49894,27,29,False,False,
2024,Northwestern,Northwestern,145,0.49818,18,34,False,False,
2024,Charlotte,Charlotte,146,0.49782,24,34,False,False,
2024,South Fla.,South Florida,147,0.49646,26,29,False,False,
2024,Sacred Heart,Sacred Heart,148,0.4959,35,23,False,False,
2024,Abilene Christian,Abilene Christian,149,0.49522,33,25,False,False,
2024,Saint Joseph's,Saint Joseph's,150,0.49446,29,26,False,False,
2024,Holy Cross,Holy Cross,151,0.49386,26,27,False,False,
2024,Santa Clara,Santa Clara,152,0.49383,26,26,False,False,
2024,Rhode Island,Rhode Island,153,0.4937,19,28,False,False,
2024,Austin Peay,Austin Peay,154,0.493,35,21,False,False,
2024,Kent St.,Kent State,155,0.49138,27,27,False,False,
2024,Tarleton St.,Tarleton St.,156,0.49096,32,29,False,False,
2024,Hofstra,Hofstra,157,0.49094,24,33,False,False,
2024,Utah Valley,Utah Valley,158,0.49072,29,29,False,False,
2024,Stony Brook,Stony Brook,159,0.49043,24,28,False,False,
2024,Fairfield,Fairfield,160,0.48947,34,24,False,False,
2024,Stanford,Stanford,161,0.48901,22,33,False,False,
2024,Oakland,Oakland,162,0.48893,31,27,False,False,
2024,Southern Ill.,Southern Ill.,163,0.48889,33,27,False,False,
2024,Washington,Washington,164,0.48861,19,31,False,False,
2024,Florida A&M,Florida A&M,165,0.4884,29,27,False,False,
2024,George Washington,George Washington,166,0.48827,31,26,False,False,
2024,San Jose St.,San Jose State,167,0.48805,24,33,False,False,
2024,N.C. A&T,North Carolina A&T,168,0.48793,25,28,False,False,
2024,ULM,ULM,169,0.48777,25,30,False,False,
2024,Fla. Atlantic,Florida Atlantic,170,0.48754,28,29,False,False,
2024,Belmont,Belmont,171,0.48742,26,32,False,False,
2024,Rice,Rice,172,0.48693,23,36,False,False,
2024,Northwestern St.,Northwestern State,173,0.48668,22,33,False,False,
2024,UMBC,UMBC,174,0.48473,27,25,False,False,
2024,Miami (OH),Miami (OH),175,0.48443,27,27,False,False,
2024,Princeton,Princeton,176,0.48437,18,26,False,False,
2024,Navy,Navy,177,0.48426,28,23,False,False,
2024,UAB,UAB,178,0.4839,26,29,False,False,
2024,Seton Hall,Seton Hall,179,0.48338,24,30,False,False,
2024,Elon,Elon,180,0.4833,21,32,False,False,
2024,Penn,Penn,181,0.48326,24,23,True,False,
2024,Fresno St.,Fresno State,182,0.48278,33,27,True,False,
2024,Massachusetts,Massachusetts,183,0.48276,24,29,False,False,
2024,UCLA,UCLA,184,0.48219,19,33,False,False,
2024,Long Beach St.,Long Beach State,185,0.48215,25,29,False,False,
2024,Morehead St.,Morehead State,186,0.48207,37,24,False,False,
2024,St. Thomas (MN),St. Thomas,187,0.48113,22,24,False,False,
2024,Nevada,Nevada,188,0.48104,25,26,False,False,
2024,UT Arlington,UT Arlington,189,0.48096,22,34,False,False,
2024,Gonzaga,Gonzaga,190,0.48051,21,32,False,False,
2024,Monmouth,Monmouth,191,0.47989,18,30,False,False,
2024,Bucknell,Bucknell,192,0.47957,22,24,False,False,
2024,New Mexico,New Mexico,193,0.47935,28,26,False,False,
2024,UIW,UIW,194,0.47855,26,31,False,False,
2024,Butler,Butler,195,0.47825,20,35,False,False,
2024,Charleston So.,Charleston So.,196,0.47789,22,32,False,False,
2024,Marshall,Marshall,197,0.47752,18,37,False,False,
2024,Washington St.,Washington State,198,0.47739,21,32,False,False,
2024,Memphis,Memphis,199,0.47733,23,32,False,False,
2024,Jackson St.,Jackson State,200,0.47684,36,20,False,False,
2024,Fordham,Fordham,201,0.47683,19,33,False,False,
2024,UTRGV,UT Rio Grande Valley,202,0.47679,29,25,False,False,
2024,Presbyterian,Presbyterian,203,0.47661,29,27,False,False,
2024,UMass Lowell,UMass Lowell,204,0.47656,24,31,False,False,
