team_id,team_name,sport,division,ncaa_school,primary_metric_name,primary_metric_value,fgr,primary_percentile,fgr_percentile,education_percentile
1161,Tennessee,Softball,D1,Tennessee Technological University,GSR,87.0,58.0,0.2661290322580645,0.1625,0.21431451612903224
1229,McNeese,Softball,D1,McNeese State University,GSR,83.0,61.0,0.11895161290322581,0.29791666666666666,0.20843413978494624
1322,Kansas City,Softball,D1,University of Missouri-Kansas City,GSR,88.0,56.0,0.3165322580645161,0.1,0.20826612903225805
1132,Chattanooga,Softball,D1,University of Tennessee at Chattanooga,GSR,84.0,60.0,0.15524193548387097,0.2520833333333333,0.20366263440860216
1193,Western Caro.,Softball,D1,Western Carolina University,GSR,84.0,60.0,0.15524193548387097,0.2520833333333333,0.20366263440860216
1236,UC Riverside,Softball,D1,"University of California, Riverside",GSR,85.0,59.0,0.19556451612903225,0.20416666666666666,0.19986559139784946
1278,Central Conn. St.,Softball,D1,Central Connecticut State University,GSR,81.0,61.0,0.09475806451612903,0.29791666666666666,0.19633736559139786
1085,Texas,Softball,D1,The University of Texas Rio Grande Valley,GSR,86.0,58.0,0.22580645161290322,0.1625,0.1941532258064516
1128,Prairie View,Softball,D1,Prairie View A&M University,GSR,76.0,62.0,0.028225806451612902,0.35,0.18911290322580643
1362,Alcorn,Softball,D1,Alcorn State University,GSR,80.0,61.0,0.07661290322580645,0.29791666666666666,0.18726478494623655
1091,Nevada,Softball,D1,"University of Nevada, Reno",GSR,87.0,56.0,0.2661290322580645,0.1,0.18306451612903224
1315,Long Beach St.,Softball,D1,Long Beach State University,GSR,84.0,59.0,0.15524193548387097,0.20416666666666666,0.1797043010752688
1101,Washington,Softball,D1,Eastern Washington University,GSR,84.0,59.0,0.15524193548387097,0.20416666666666666,0.1797043010752688
1142,New Mexico St.,Softball,D1,New Mexico State University,GSR,84.0,59.0,0.15524193548387097,0.20416666666666666,0.1797043010752688
1213,Southern Utah,Softball,D1,Southern Utah University,GSR,85.0,58.0,0.19556451612903225,0.1625,0.17903225806451611
1288,New Mexico,Softball,D1,University of New Mexico,GSR,88.0,50.0,0.3165322580645161,0.03125,0.17389112903225806
1333,Northwestern St.,Softball,D1,Northwestern State University,GSR,85.0,57.0,0.19556451612903225,0.12708333333333333,0.1613239247311828
1287,Southern U.,Softball,D1,"Southern University, Baton Rouge",GSR,78.0,60.0,0.04233870967741935,0.2520833333333333,0.14721102150537635
1244,Nicholls,Softball,D1,Nicholls State University,GSR,84.0,57.0,0.15524193548387097,0.12708333333333333,0.14116263440860216
1151,Georgia,Softball,D1,Georgia Southern University,GSR,83.0,58.0,0.11895161290322581,0.1625,0.14072580645161292
1273,North Texas,Softball,D1,University of North Texas,GSR,83.0,58.0,0.11895161290322581,0.1625,0.14072580645161292
1365,Morehead St.,Softball,D1,Morehead State University,GSR,79.0,59.0,0.056451612903225805,0.20416666666666666,0.13030913978494624
1259,Louisiana Tech,Softball,D1,Louisiana Tech University,GSR,85.0,54.0,0.19556451612903225,0.0625,0.12903225806451613
1113,Texas Tech,Softball,D1,Texas Tech University,GSR,85.0,54.0,0.19556451612903225,0.0625,0.12903225806451613
1292,Southern Miss.,Softball,D1,The University of Southern Mississippi,GSR,84.0,56.0,0.15524193548387097,0.1,0.1276209677419355
1347,Grambling,Softball,D1,Grambling State University,GSR,80.0,58.0,0.07661290322580645,0.1625,0.11955645161290324
1349,Charleston So.,Softball,D1,Charleston Southern University,GSR,81.0,57.0,0.09475806451612903,0.12708333333333333,0.11092069892473118
1175,UTEP,Softball,D1,University of Texas at El Paso,GSR,84.0,54.0,0.15524193548387097,0.0625,0.10887096774193548
1103,UNLV,Softball,D1,"University of Nevada, Las Vegas",GSR,80.0,57.0,0.07661290322580645,0.12708333333333333,0.10184811827956988
1372,Norfolk St.,Softball,D1,Norfolk State University,GSR,79.0,57.0,0.056451612903225805,0.12708333333333333,0.09176747311827957
1240,San Jose St.,Softball,D1,San Jose State University,GSR,80.0,55.0,0.07661290322580645,0.08125,0.07893145161290323
1354,SFA,Softball,D1,Stephen F. Austin State University,GSR,79.0,55.0,0.056451612903225805,0.08125,0.0688508064516129
1210,Texas Southern,Softball,D1,Texas Southern University,GSR,81.0,52.0,0.09475806451612903,0.041666666666666664,0.06821236559139784
1164,Alabama St.,Softball,D1,Alabama State University,GSR,79.0,54.0,0.056451612903225805,0.0625,0.059475806451612906
1299,Lamar,Softball,D1,Lamar University,GSR,79.0,54.0,0.056451612903225805,0.0625,0.059475806451612906
1242,Coppin St.,Softball,D1,Coppin State University,GSR,81.0,43.0,0.09475806451612903,0.0125,0.053629032258064514
1115,Florida A&M,Softball,D1,Florida A&M University,GSR,70.0,55.0,0.008064516129032258,0.08125,0.044657258064516134
1250,Morgan St.,Softball,D1,Morgan State University,GSR,76.0,53.0,0.028225806451612902,0.04791666666666667,0.038071236559139784
1295,Alabama A&M,Softball,D1,Alabama A&M University,GSR,77.0,48.0,0.036290322580645164,0.022916666666666665,0.029603494623655913
1364,South Carolina St.,Softball,D1,South Carolina State University,GSR,76.0,48.0,0.028225806451612902,0.022916666666666665,0.025571236559139784
2063,Tarleton St.,Softball,D1,Tarleton State University,GSR,73.0,51.0,0.012096774193548387,0.0375,0.02479838709677419
1251,Delaware St.,Softball,D1,Delaware State University,GSR,74.0,50.0,0.018145161290322582,0.03125,0.02469758064516129
1203,Bethune-Cookman,Softball,D1,Bethune-Cookman University,GSR,78.0,39.0,0.04233870967741935,0.004166666666666667,0.02325268817204301
1375,Mississippi Val.,Softball,D1,Mississippi Valley State University,GSR,74.0,41.0,0.018145161290322582,0.008333333333333333,0.013239247311827958
2066,Utah Tech,Softball,D1,Utah Tech University,GSR,69.0,46.0,0.004032258064516129,0.016666666666666666,0.010349462365591398
71,Bentley,Baseball,D2,Bentley University,ASR,100.0,100.0,0.9869565217391304,0.9955156950672646,0.9912361084031975
963,Jessup,Baseball,D2,Jessup University,ASR,100.0,100.0,0.9869565217391304,0.9955156950672646,0.9912361084031975
155,Clarion,Baseball,D2,"Pennsylvania Western University, Clarion",ASR,100.0,91.0,0.9869565217391304,0.9708520179372198,0.9789042698381751
328,Hillsdale,Baseball,D2,Hillsdale College,ASR,100.0,91.0,0.9869565217391304,0.9708520179372198,0.9789042698381751
476,Millersville,Baseball,D2,Millersville University of Pennsylvania,ASR,100.0,88.0,0.9869565217391304,0.9573991031390134,0.9721778124390719
498,Molloy,Baseball,D2,Molloy University,ASR,95.0,95.0,0.9391304347826087,0.9865470852017937,0.9628387599922013
707,Slippery Rock,Baseball,D2,Slippery Rock University of Pennsylvania,ASR,95.0,89.0,0.9391304347826087,0.9641255605381166,0.9516279976603627
180,Concordia-St. Paul,Baseball,D2,"Concordia University, St. Paul",ASR,98.0,83.0,0.9652173913043478,0.9304932735426009,0.9478553324234744
403,Lewis,Baseball,D2,Lewis University,ASR,100.0,80.0,0.9869565217391304,0.9080717488789237,0.9475141353090271
83,Bloomsburg,Baseball,D2,Bloomsburg University of Pennsylvania,ASR,94.0,80.0,0.908695652173913,0.9080717488789237,0.9083837005264184
735,St. Anselm,Baseball,D2,Saint Anselm College,ASR,92.0,83.0,0.8717391304347826,0.9304932735426009,0.9011162019886918
695,Seton Hill,Baseball,D2,Seton Hill University,ASR,98.0,73.0,0.9652173913043478,0.8363228699551569,0.9007701306297524
480,Minn. Duluth,Baseball,D2,University of Minnesota Duluth,ASR,92.0,81.0,0.8717391304347826,0.9192825112107623,0.8955108208227724
481,Minn.-Crookston,Baseball,D2,"University of Minnesota, Crookston",ASR,95.0,74.0,0.9391304347826087,0.8452914798206278,0.8922109573016183
171,Colo. Sch. of Mines,Baseball,D2,Colorado School of Mines,ASR,90.0,92.0,0.8043478260869565,0.9775784753363229,0.8909631507116398
4,Adelphi,Baseball,D2,Adelphi University,ASR,92.0,79.0,0.8717391304347826,0.8923766816143498,0.8820579060245661
268,Florida Tech,Baseball,D2,Florida Institute of Technology,ASR,94.0,75.0,0.908695652173913,0.852017937219731,0.880356794696822
612,Pitt.-Johnstown,Baseball,D2,"University of Pittsburgh, Johnstown",ASR,92.0,78.0,0.8717391304347826,0.8811659192825112,0.8764525248586469
874,Wayne St. (MI),Baseball,D2,Wayne State University (Michigan),ASR,90.0,85.0,0.8043478260869565,0.9394618834080718,0.8719048547475141
563,Northwood,Baseball,D2,Northwood University,ASR,95.0,70.0,0.9391304347826087,0.7892376681614349,0.8641840514720218
746,St. Mary's (TX),Baseball,D2,St. Mary's University (Texas),ASR,90.0,82.0,0.8043478260869565,0.9237668161434978,0.8640573211152272
655,Rollins,Baseball,D2,Rollins College,ASR,98.0,68.0,0.9652173913043478,0.7623318385650224,0.8637746149346851
917,Wingate,Baseball,D2,Wingate University,ASR,91.0,77.0,0.8391304347826087,0.8699551569506726,0.8545427958666407
882,West Chester,Baseball,D2,West Chester University of Pennsylvania,ASR,88.0,93.0,0.7260869565217392,0.9820627802690582,0.8540748683953987
359,Jefferson,Baseball,D2,Thomas Jefferson University,ASR,94.0,69.0,0.908695652173913,0.7780269058295964,0.8433612790017547
218,D'Youville,Baseball,D2,D'Youville University,ASR,91.0,,0.8391304347826087,,0.8391304347826087
840,UT Tyler,Baseball,D2,The University of Texas at Tyler,ASR,91.0,,0.8391304347826087,,0.8391304347826087
259,Findlay,Baseball,D2,University of Findlay,ASR,89.0,80.0,0.7673913043478261,0.9080717488789237,0.8377315266133749
215,Drury,Baseball,D2,Drury University,ASR,94.0,68.0,0.908695652173913,0.7623318385650224,0.8355137453694677
252,Fairmont St.,Baseball,D2,Fairmont State University,ASR,94.0,68.0,0.908695652173913,0.7623318385650224,0.8355137453694677
951,Westmont,Baseball,D2,Westmont College,ASR,91.0,71.0,0.8391304347826087,0.8139013452914798,0.8265158900370443
555,Northern St.,Baseball,D2,Northern State University,ASR,90.0,74.0,0.8043478260869565,0.8452914798206278,0.8248196529537921
652,Rockhurst,Baseball,D2,Rockhurst University,ASR,87.0,88.0,0.6891304347826087,0.9573991031390134,0.823264768960811
918,Winona St.,Baseball,D2,Winona State University,ASR,89.0,76.0,0.7673913043478261,0.8587443946188341,0.8130678494833301
487,Mississippi Col.,Baseball,D2,Mississippi College,ASR,90.0,71.0,0.8043478260869565,0.8139013452914798,0.8091245856892182
558,Northwest Nazarene,Baseball,D2,Northwest Nazarene University,ASR,92.0,67.0,0.8717391304347826,0.7331838565022422,0.8024614934685124
674,Saint Michael's,Baseball,D2,Saint Michael's College,ASR,85.0,100.0,0.6086956521739131,0.9955156950672646,0.8021056736205888
27,Angelo St.,Baseball,D2,Angelo State University,ASR,91.0,67.0,0.8391304347826087,0.7331838565022422,0.7861571456424254
298,Goldey-Beacom,Baseball,D2,Goldey-Beacom College,ASR,91.0,67.0,0.8391304347826087,0.7331838565022422,0.7861571456424254
42,Assumption,Baseball,D2,Assumption University,ASR,97.0,60.0,0.9565217391304348,0.5964125560538116,0.7764671475921232
240,Embry-Riddle (FL),Baseball,D2,Embry-Riddle Aeronautical University (Florida),ASR,85.0,85.0,0.6086956521739131,0.9394618834080718,0.7740787677909924
875,Wayne St. (NE),Baseball,D2,Wayne State College (Nebraska),ASR,90.0,67.0,0.8043478260869565,0.7331838565022422,0.7687658412945994
727,Southern Wesleyan,Baseball,D2,Southern Wesleyan University,ASR,95.0,60.0,0.9391304347826087,0.5964125560538116,0.7677714954182102
911,William Jewell,Baseball,D2,William Jewell College,ASR,92.0,63.0,0.8717391304347826,0.6412556053811659,0.7564973679079743
232,Eckerd,Baseball,D2,Eckerd College,ASR,95.0,59.0,0.9391304347826087,0.5717488789237668,0.7554396568531878
512,MSU Denver,Baseball,D2,Metropolitan State University of Denver,ASR,87.0,71.0,0.6891304347826087,0.8139013452914798,0.7515158900370442
79,Biola,Baseball,D2,Biola University,ASR,89.0,67.0,0.7673913043478261,0.7331838565022422,0.7502875804250342
955,Roosevelt,Baseball,D2,Roosevelt University,ASR,85.0,78.0,0.6086956521739131,0.8811659192825112,0.7449307857282121
293,Georgia College,Baseball,D2,Georgia College,ASR,89.0,66.0,0.7673913043478261,0.7107623318385651,0.7390768180931956
638,Regis (CO),Baseball,D2,Regis University (Colorado),ASR,86.0,71.0,0.6630434782608695,0.8139013452914798,0.7384724117761747
671,Saint Martin's,Baseball,D2,Saint Martin's University,ASR,89.0,64.0,0.7673913043478261,0.6704035874439462,0.7188974458958861
147,Chestnut Hill,Baseball,D2,Chestnut Hill College,ASR,89.0,64.0,0.7673913043478261,0.6704035874439462,0.7188974458958861
138,Central Mo.,Baseball,D2,University of Central Missouri,ASR,88.0,65.0,0.7260869565217392,0.6973094170403588,0.711698186781049
58,Barry,Baseball,D2,Barry University,ASR,85.0,71.0,0.6086956521739131,0.8139013452914798,0.7112984987326965
484,Minnesota St.,Baseball,D2,"Minnesota State University, Mankato",ASR,91.0,59.0,0.8391304347826087,0.5717488789237668,0.7054396568531878
207,Delta St.,Baseball,D2,Delta State University,ASR,89.0,63.0,0.7673913043478261,0.6412556053811659,0.704323454864496
285,Gannon,Baseball,D2,Gannon University,ASR,88.0,64.0,0.7260869565217392,0.6704035874439462,0.6982452719828427
728,Southwest Baptist,Baseball,D2,Southwest Baptist University,ASR,90.0,58.0,0.8043478260869565,0.5515695067264574,0.677958666406707
534,Newberry,Baseball,D2,Newberry College,ASR,94.0,52.0,0.908695652173913,0.4461883408071749,0.6774419964905439
699,Shepherd,Baseball,D2,Shepherd University,ASR,85.0,67.0,0.6086956521739131,0.7331838565022422,0.6709397543380776
567,Nova Southeastern,Baseball,D2,Nova Southeastern University,ASR,83.0,71.0,0.5239130434782608,0.8139013452914798,0.6689071943848703
53,Azusa Pacific,Baseball,D2,Azusa Pacific University,ASR,83.0,71.0,0.5239130434782608,0.8139013452914798,0.6689071943848703
350,Indiana (PA),Baseball,D2,Indiana University of Pennsylvania,ASR,81.0,76.0,0.47391304347826085,0.8587443946188341,0.6663287190485475
390,Lander,Baseball,D2,Lander University,ASR,84.0,69.0,0.55,0.7780269058295964,0.6640134529147983
113,Caldwell,Baseball,D2,Caldwell University,ASR,84.0,68.0,0.55,0.7623318385650224,0.6561659192825112
157,Clark Atlanta,Baseball,D2,Clark Atlanta University,ASR,94.0,50.0,0.908695652173913,0.3991031390134529,0.6538993955936829
592,Ouachita Baptist,Baseball,D2,Ouachita Baptist University,ASR,90.0,55.0,0.8043478260869565,0.4977578475336323,0.6510528368102944
415,Lock Haven,Baseball,D2,Lock Haven University of Pennsylvania,ASR,93.0,50.0,0.8913043478260869,0.3991031390134529,0.6452037434197699
733,Spring Hill,Baseball,D2,Spring Hill College,ASR,85.0,64.0,0.6086956521739131,0.6704035874439462,0.6395496198089297
885,West Liberty,Baseball,D2,West Liberty University,ASR,78.0,79.0,0.3760869565217391,0.8923766816143498,0.6342318190680445
654,Rogers St.,Baseball,D2,Rogers State University,ASR,86.0,60.0,0.6630434782608695,0.5964125560538116,0.6297280171573405
896,Western Ore.,Baseball,D2,Western Oregon University,ASR,88.0,57.0,0.7260869565217392,0.531390134529148,0.6287385455254435
535,Newman,Baseball,D2,Newman University,ASR,88.0,57.0,0.7260869565217392,0.531390134529148,0.6287385455254435
303,Grand Valley St.,Baseball,D2,Grand Valley State University,ASR,85.0,63.0,0.6086956521739131,0.6412556053811659,0.6249756287775394
881,West Ala.,Baseball,D2,University of West Alabama,ASR,78.0,77.0,0.3760869565217391,0.8699551569506726,0.6230210567362059
795,Trevecca Nazarene,Baseball,D2,Trevecca Nazarene University,ASR,92.0,48.0,0.8717391304347826,0.3609865470852018,0.6163628387599922
865,Walsh,Baseball,D2,Walsh University,ASR,76.0,79.0,0.33043478260869563,0.8923766816143498,0.6114057321115227
127,Catawba,Baseball,D2,Catawba College,ASR,84.0,64.0,0.55,0.6704035874439462,0.6102017937219731
464,Mercy,Baseball,D2,Mercy University,ASR,95.0,44.0,0.9391304347826087,0.2802690582959641,0.6096997465392864
613,Pittsburg St.,Baseball,D2,Pittsburg State University,ASR,86.0,58.0,0.6630434782608695,0.5515695067264574,0.6073064924936635
41,Ashland,Baseball,D2,Ashland University,ASR,78.0,73.0,0.3760869565217391,0.8363228699551569,0.606204913238448
831,Union (TN),Baseball,D2,Union University,ASR,81.0,67.0,0.47391304347826085,0.7331838565022422,0.6035484499902515
106,Cal Poly Pomona,Baseball,D2,"California State Polytechnic University, Pomona",ASR,85.0,60.0,0.6086956521739131,0.5964125560538116,0.6025541041138623
889,West Virginia St.,Baseball,D2,West Virginia State University,ASR,85.0,60.0,0.6086956521739131,0.5964125560538116,0.6025541041138623
68,Bemidji St.,Baseball,D2,Bemidji State University,ASR,79.0,70.0,0.4108695652173913,0.7892376681614349,0.6000536166894131
800,Truman St.,Baseball,D2,Truman State University,ASR,85.0,59.0,0.6086956521739131,0.5717488789237668,0.5902222655488399
143,Charleston (WV),Baseball,D2,University of Charleston (West Virginia),ASR,79.0,68.0,0.4108695652173913,0.7623318385650224,0.5866007018912068
700,Shippensburg,Baseball,D2,Shippensburg University of Pennsylvania,ASR,88.0,52.0,0.7260869565217392,0.4461883408071749,0.5861376486644571
485,Minot St.,Baseball,D2,Minot State University,ASR,82.0,64.0,0.5,0.6704035874439462,0.5852017937219731
506,Morehouse,Baseball,D2,Morehouse College,ASR,75.0,77.0,0.2956521739130435,0.8699551569506726,0.582803665431858
491,Missouri S&T,Baseball,D2,Missouri University of Science and Technology,ASR,85.0,58.0,0.6086956521739131,0.5515695067264574,0.5801325794501853
153,Claflin,Baseball,D2,Claflin University,ASR,85.0,58.0,0.6086956521739131,0.5515695067264574,0.5801325794501853
222,East Stroudsburg,Baseball,D2,East Stroudsburg University of Pennsylvania,ASR,87.0,53.0,0.6891304347826087,0.47085201793721976,0.5799912263599143
738,St. Edward's,Baseball,D2,St. Edward's University,ASR,84.0,60.0,0.55,0.5964125560538116,0.5732062780269058
496,Mo. Southern St.,Baseball,D2,Missouri Southern State University,ASR,80.0,65.0,0.44565217391304346,0.6973094170403588,0.5714807954767012
139,Central Okla.,Baseball,D2,University of Central Oklahoma,ASR,72.0,80.0,0.2326086956521739,0.9080717488789237,0.5703402222655488
263,Fla. Southern,Baseball,D2,Florida Southern College,ASR,87.0,52.0,0.6891304347826087,0.4461883408071749,0.5676593877948918
454,McKendree,Baseball,D2,McKendree University,ASR,89.0,48.0,0.7673913043478261,0.3609865470852018,0.5641889257165139
442,Mary,Baseball,D2,Maryville University of Saint Louis,ASR,88.0,50.0,0.7260869565217392,0.3991031390134529,0.5625950477675961
386,Lake Erie,Baseball,D2,Lake Erie College,ASR,85.0,56.0,0.6086956521739131,0.5134529147982063,0.5610742834860597
548,North Georgia,Baseball,D2,University of North Georgia,ASR,85.0,56.0,0.6086956521739131,0.5134529147982063,0.5610742834860597
10,Alabama Huntsville,Baseball,D2,University of Alabama in Huntsville,ASR,75.0,71.0,0.2956521739130435,0.8139013452914798,0.5547767596022617
131,Cedarville,Baseball,D2,Cedarville University,ASR,79.0,65.0,0.4108695652173913,0.6973094170403588,0.5540894911288751
244,Emory & Henry,Baseball,D2,Emory & Henry University,ASR,84.0,,0.55,,0.55
112,Cal State LA,Baseball,D2,"California State University, Los Angeles",ASR,82.0,60.0,0.5,0.5964125560538116,0.5482062780269058
197,Davenport,Baseball,D2,Davenport University,ASR,88.0,48.0,0.7260869565217392,0.3609865470852018,0.5435367518034705
598,Palm Beach Atl.,Baseball,D2,Palm Beach Atlantic University,ASR,75.0,70.0,0.2956521739130435,0.7892376681614349,0.5424449210372392
315,Harding,Baseball,D2,Harding University,ASR,90.0,44.0,0.8043478260869565,0.2802690582959641,0.5423084421914603
82,Bloomfield,Baseball,D2,Bloomfield College,ASR,83.0,58.0,0.5239130434782608,0.5515695067264574,0.5377412751023591
151,Christian Brothers,Baseball,D2,Christian Brothers University,ASR,80.0,61.0,0.44565217391304346,0.6210762331838565,0.53336420354845
26,Anderson (SC),Baseball,D2,Anderson University (South Carolina),ASR,80.0,61.0,0.44565217391304346,0.6210762331838565,0.53336420354845
772,Tampa,Baseball,D2,University of Tampa,ASR,65.0,86.0,0.11739130434782609,0.9484304932735426,0.5329108988106843
264,Flagler,Baseball,D2,Flagler College,ASR,88.0,47.0,0.7260869565217392,0.33856502242152464,0.5323259894716319
847,UVA Wise,Baseball,D2,The University of Virginia's College at Wise,ASR,85.0,51.0,0.6086956521739131,0.4282511210762332,0.5184733866250731
617,Point Loma,Baseball,D2,Point Loma Nazarene University,ASR,92.0,36.0,0.8717391304347826,0.16367713004484305,0.5177081302398128
242,Emmanuel (GA),Baseball,D2,Emmanuel University (Georgia),ASR,100.0,22.0,0.9869565217391304,0.04708520179372197,0.5170208617664261
140,Central Wash.,Baseball,D2,Central Washington University,ASR,82.0,57.0,0.5,0.531390134529148,0.5156950672645739
107,Cal St. Dom. Hills,Baseball,D2,"California State University, Dominguez Hills",ASR,62.0,86.0,0.07608695652173914,0.9484304932735426,0.5122587248976409
271,Fort Hays St.,Baseball,D2,Fort Hays State University,ASR,75.0,65.0,0.2956521739130435,0.6973094170403588,0.4964807954767011
380,Kutztown,Baseball,D2,Kutztown University of Pennsylvania,ASR,82.0,54.0,0.5,0.48654708520179374,0.49327354260089684
381,Ky. Wesleyan,Baseball,D2,Kentucky Wesleyan College,ASR,86.0,46.0,0.6630434782608695,0.32286995515695066,0.49295671670891006
430,Malone,Baseball,D2,Malone University,ASR,73.0,66.0,0.25869565217391305,0.7107623318385651,0.4847289920062391
434,Mansfield,Baseball,D2,Mansfield University of Pennsylvania,ASR,84.0,50.0,0.55,0.3991031390134529,0.4745515695067265
669,Saint Leo,Baseball,D2,Saint Leo University,ASR,86.0,44.0,0.6630434782608695,0.2802690582959641,0.4716562682784168
560,Northwestern Okla.,Baseball,D2,Northwestern Oklahoma State University,ASR,87.0,43.0,0.6891304347826087,0.25112107623318386,0.47012575550789626
791,Tiffin,Baseball,D2,Tiffin University,ASR,75.0,63.0,0.2956521739130435,0.6412556053811659,0.46845388964710466
1010,Vanguard,Baseball,D2,Vanguard University,ASR,87.0,42.0,0.6891304347826087,0.23318385650224216,0.46115714564242544
175,Concord,Baseball,D2,Concord University,ASR,81.0,52.0,0.47391304347826085,0.4461883408071749,0.4600506921427179
632,Quincy,Baseball,D2,Quincy University,ASR,80.0,53.0,0.44565217391304346,0.47085201793721976,0.4582520959251316
256,Felician,Baseball,D2,Felician University,ASR,80.0,53.0,0.44565217391304346,0.47085201793721976,0.4582520959251316
704,Sioux Falls,Baseball,D2,University of Sioux Falls,ASR,80.0,53.0,0.44565217391304346,0.47085201793721976,0.4582520959251316
883,West Florida,Baseball,D2,University of West Florida,ASR,86.0,43.0,0.6630434782608695,0.25112107623318386,0.45708227724702666
439,Mars Hill,Baseball,D2,Mars Hill University,ASR,85.0,44.0,0.6086956521739131,0.2802690582959641,0.4444823552349386
833,Upper Iowa,Baseball,D2,Upper Iowa University,ASR,79.0,53.0,0.4108695652173913,0.47085201793721976,0.4408607915773055
324,Henderson St.,Baseball,D2,Henderson State University,ASR,67.0,67.0,0.14782608695652175,0.7331838565022422,0.44050497172938197
108,Cal St. East Bay,Baseball,D2,"California State University, East Bay",ASR,81.0,50.0,0.47391304347826085,0.3991031390134529,0.4365080912458569
174,Columbus St.,Baseball,D2,Columbus State University,ASR,70.0,64.0,0.2,0.6704035874439462,0.4352017937219731
836,USC Beaufort,Baseball,D2,University of South Carolina Beaufort,ASR,76.0,57.0,0.33043478260869563,0.531390134529148,0.4309124585689218
279,Fresno Pacific,Baseball,D2,Fresno Pacific University,ASR,71.0,63.0,0.21304347826086956,0.6412556053811659,0.4271495418210177
594,Pace,Baseball,D2,Pace University,ASR,84.0,44.0,0.55,0.2802690582959641,0.4151345291479821
549,North Greenville,Baseball,D2,North Greenville University,ASR,84.0,44.0,0.55,0.2802690582959641,0.4151345291479821
111,Cal St. San Marcos,Baseball,D2,"California State University, San Marcos",ASR,76.0,55.0,0.33043478260869563,0.4977578475336323,0.41409631507116396
399,LeMoyne-Owen,Baseball,D2,LeMoyne-Owen College,ASR,79.0,50.0,0.4108695652173913,0.3991031390134529,0.4049863521154221
803,Tusculum,Baseball,D2,Tusculum University,ASR,79.0,50.0,0.4108695652173913,0.3991031390134529,0.4049863521154221
574,Ohio Dominican,Baseball,D2,Ohio Dominican University,ASR,82.0,45.0,0.5,0.3071748878923767,0.40358744394618834
245,Emporia St.,Baseball,D2,Emporia State University,ASR,88.0,29.0,0.7260869565217392,0.07847533632286996,0.40228114642230456
718,Southern Conn. St.,Baseball,D2,Southern Connecticut State University,ASR,68.0,61.0,0.16956521739130434,0.6210762331838565,0.39532072528758044
493,Missouri Western,Baseball,D2,Missouri Western State University,ASR,88.0,25.0,0.7260869565217392,0.06278026905829596,0.39443361279001754
396,Lee,Baseball,D2,Lee University,ASR,82.0,44.0,0.5,0.2802690582959641,0.3901345291479821
407,Lincoln (PA),Baseball,D2,Lincoln University (Pennsylvania),ASR,73.0,56.0,0.25869565217391305,0.5134529147982063,0.38607428348605966
172,Colorado Mesa,Baseball,D2,Colorado Mesa University,ASR,73.0,56.0,0.25869565217391305,0.5134529147982063,0.38607428348605966
779,Tex. A&M-Kingsville,Baseball,D2,Texas A&M University-Kingsville,ASR,67.0,61.0,0.14782608695652175,0.6210762331838565,0.38445116007018915
828,UNC Pembroke,Baseball,D2,University of North Carolina at Pembroke,ASR,69.0,59.0,0.18478260869565216,0.5717488789237668,0.37826574380970945
886,West Tex. A&M,Baseball,D2,West Texas A&M University,ASR,80.0,45.0,0.44565217391304346,0.3071748878923767,0.37641353090271007
475,Miles,Baseball,D2,Miles College,ASR,62.0,64.0,0.07608695652173914,0.6704035874439462,0.3732452719828427
66,Belmont Abbey,Baseball,D2,Belmont Abbey College,ASR,73.0,54.0,0.25869565217391305,0.48654708520179374,0.3726213686878534
552,Northeastern St.,Baseball,D2,Northeastern State University,ASR,75.0,52.0,0.2956521739130435,0.4461883408071749,0.3709202573601092
423,Lubbock Christian,Baseball,D2,Lubbock Christian University,ASR,76.0,50.0,0.33043478260869563,0.3991031390134529,0.36476896081107424
924,Wis.-Parkside,Baseball,D2,University of Wisconsin-Parkside,ASR,79.0,45.0,0.4108695652173913,0.3071748878923767,0.359022226554884
400,Lenoir-Rhyne,Baseball,D2,Lenoir-Rhyne University,ASR,78.0,47.0,0.3760869565217391,0.33856502242152464,0.35732598947163186
690,Savannah St.,Baseball,D2,Savannah State University,ASR,83.0,38.0,0.5239130434782608,0.1905829596412556,0.3572480015597582
125,Carson-Newman,Baseball,D2,Carson-Newman University,ASR,73.0,52.0,0.25869565217391305,0.4461883408071749,0.352441996490544
281,Frostburg St.,Baseball,D2,Frostburg State University,ASR,77.0,,0.3521739130434783,,0.3521739130434783
110,Cal St. Monterey Bay,Baseball,D2,"California State University, Monterey Bay",ASR,82.0,38.0,0.5,0.1905829596412556,0.3452914798206278
715,Southeastern Okla.,Baseball,D2,Southeastern Oklahoma State University,ASR,85.0,29.0,0.6086956521739131,0.07847533632286996,0.3435854942483915
941,Young Harris,Baseball,D2,Young Harris College,ASR,78.0,45.0,0.3760869565217391,0.3071748878923767,0.34163092220705793
93,Bridgeport,Baseball,D2,University of Bridgeport,ASR,85.0,24.0,0.6086956521739131,0.05605381165919283,0.332374731916553
902,Wheeling,Baseball,D2,Wheeling University,ASR,85.0,24.0,0.6086956521739131,0.05605381165919283,0.332374731916553
408,Lincoln Memorial,Baseball,D2,Lincoln Memorial University,ASR,72.0,51.0,0.2326086956521739,0.4282511210762332,0.33042990836420355
708,Sonoma St.,Baseball,D2,Sonoma State University,ASR,75.0,48.0,0.2956521739130435,0.3609865470852018,0.32831936049912264
508,Mount Olive,Baseball,D2,University of Mount Olive,ASR,76.0,46.0,0.33043478260869563,0.32286995515695066,0.3266523688828231
