ID,Year,team_id,player_id,team_ncaa_season_id,player_ncaa_season_id,gp_c,gp_1b,gp_2b,gp_ss,gp_3b,gp_lf,gp_cf,gp_rf,gp_dh,gp_p
406,2021,806,31201,,,,,,,,,,,,
407,2021,806,31202,,,,,,,,,,,,
408,2021,806,31203,,,,,,,,,,,,
409,2021,806,31204,,,,,,,,,,,,
410,2021,806,31205,,,,,,,,,,,,
411,2021,806,31206,,,,,,,,,,,,
412,2021,806,31207,,,,,,,,,,,,
413,2021,806,31208,,,,,,,,,,,,
414,2021,806,31209,,,,,,,,,,,,
415,2021,806,31210,,,,,,,,,,,,
416,2021,806,31211,,,,,,,,,,,,
417,2021,806,31212,,,,,,,,,,,,
418,2021,806,31213,,,,,,,,,,,,
419,2021,806,31214,,,,,,,,,,,,
420,2021,806,31215,,,,,,,,,,,,
421,2021,806,31216,,,,,,,,,,,,
422,2021,806,31217,,,,,,,,,,,,
423,2021,806,31218,,,,,,,,,,,,
424,2021,806,31219,,,,,,,,,,,,
425,2021,806,31220,,,,,,,,,,,,
426,2021,806,31221,,,,,,,,,,,,
427,2021,806,31222,,,,,,,,,,,,
428,2021,806,31223,,,,,,,,,,,,
429,2021,806,31224,,,,,,,,,,,,
430,2021,806,31225,,,,,,,,,,,,
431,2021,14,541,,,,,,,,,,,,
432,2021,14,542,,,,,,,,,,,,
433,2021,14,543,,,,,,,,,,,,
434,2021,14,544,,,,,,,,,,,,
435,2021,14,545,,,,,,,,,,,,
436,2021,14,546,,,,,,,,,,,,
437,2021,14,547,,,,,,,,,,,,
438,2021,14,548,,,,,,,,,,,,
439,2021,14,549,,,,,,,,,,,,
440,2021,14,550,,,,,,,,,,,,
441,2021,14,551,,,,,,,,,,,,
442,2021,14,552,,,,,,,,,,,,
443,2021,14,553,,,,,,,,,,,,
444,2021,14,554,,,,,,,,,,,,
445,2021,14,555,,,,,,,,,,,,
446,2021,14,556,,,,,,,,,,,,
447,2021,14,557,,,,,,,,,,,,
448,2021,14,558,,,,,,,,,,,,
449,2021,14,559,,,,,,,,,,,,
450,2021,14,560,,,,,,,,,,,,
451,2021,14,561,,,,,,,,,,,,
452,2021,14,562,,,,,,,,,,,,
453,2021,14,563,,,,,,,,,,,,
454,2021,14,564,,,,,,,,,,,,
455,2021,14,565,,,,,,,,,,,,
456,2021,14,566,,,,,,,,,,,,
457,2021,14,567,,,,,,,,,,,,
458,2021,14,568,,,,,,,,,,,,
459,2021,14,569,,,,,,,,,,,,
460,2021,14,570,,,,,,,,,,,,
461,2021,14,571,,,,,,,,,,,,
462,2021,14,572,,,,,,,,,,,,
463,2021,14,573,,,,,,,,,,,,
464,2021,14,574,,,,,,,,,,,,
465,2021,14,575,,,,,,,,,,,,
466,2021,14,576,,,,,,,,,,,,
467,2021,14,577,,,,,,,,,,,,
468,2021,14,578,,,,,,,,,,,,
469,2021,14,579,,,,,,,,,,,,
470,2021,14,580,,,,,,,,,,,,
471,2021,14,581,,,,,,,,,,,,
472,2021,14,582,,,,,,,,,,,,
473,2021,15,583,,,,,,,,,,,,
474,2021,15,584,,,,,,,,,,,,
475,2021,15,585,,,,,,,,,,,,
476,2021,15,586,,,,,,,,,,,,
477,2021,15,587,,,,,,,,,,,,
478,2021,15,588,,,,,,,,,,,,
479,2021,15,589,,,,,,,,,,,,
480,2021,15,590,,,,,,,,,,,,
481,2021,15,591,,,,,,,,,,,,
482,2021,15,592,,,,,,,,,,,,
483,2021,15,593,,,,,,,,,,,,
484,2021,15,594,,,,,,,,,,,,
485,2021,15,595,,,,,,,,,,,,
486,2021,15,596,,,,,,,,,,,,
487,2021,15,597,,,,,,,,,,,,
488,2021,15,598,,,,,,,,,,,,
489,2021,15,599,,,,,,,,,,,,
490,2021,15,600,,,,,,,,,,,,
491,2021,15,601,,,,,,,,,,,,
492,2021,15,602,,,,,,,,,,,,
493,2021,15,603,,,,,,,,,,,,
494,2021,15,604,,,,,,,,,,,,
495,2021,15,605,,,,,,,,,,,,
496,2021,15,606,,,,,,,,,,,,
497,2021,15,607,,,,,,,,,,,,
498,2021,15,608,,,,,,,,,,,,
499,2021,15,609,,,,,,,,,,,,
500,2021,15,610,,,,,,,,,,,,
501,2021,15,611,,,,,,,,,,,,
502,2021,15,612,,,,,,,,,,,,
503,2021,15,613,,,,,,,,,,,,
504,2021,16,614,,,,,,,,,,,,
505,2021,16,615,,,,,,,,,,,,
506,2021,16,616,,,,,,,,,,,,
507,2021,16,617,,,,,,,,,,,,
508,2021,16,618,,,,,,,,,,,,
509,2021,16,619,,,,,,,,,,,,
510,2021,16,620,,,,,,,,,,,,
511,2021,16,621,,,,,,,,,,,,
512,2021,16,622,,,,,,,,,,,,
513,2021,16,623,,,,,,,,,,,,
514,2021,16,624,,,,,,,,,,,,
515,2021,16,625,,,,,,,,,,,,
516,2021,16,626,,,,,,,,,,,,
517,2021,16,627,,,,,,,,,,,,
518,2021,16,628,,,,,,,,,,,,
519,2021,16,629,,,,,,,,,,,,
520,2021,16,630,,,,,,,,,,,,
521,2021,16,631,,,,,,,,,,,,
522,2021,16,632,,,,,,,,,,,,
523,2021,16,633,,,,,,,,,,,,
524,2021,16,634,,,,,,,,,,,,
525,2021,16,635,,,,,,,,,,,,
526,2021,16,636,,,,,,,,,,,,
527,2021,16,637,,,,,,,,,,,,
528,2021,16,638,,,,,,,,,,,,
529,2021,16,639,,,,,,,,,,,,
530,2021,16,640,,,,,,,,,,,,
531,2021,16,641,,,,,,,,,,,,
532,2021,16,642,,,,,,,,,,,,
533,2021,16,643,,,,,,,,,,,,
534,2021,16,644,,,,,,,,,,,,
535,2021,19,727,,,,,,,,,,,,
536,2021,19,728,,,,,,,,,,,,
537,2021,19,729,,,,,,,,,,,,
538,2021,19,730,,,,,,,,,,,,
539,2021,19,731,,,,,,,,,,,,
540,2021,19,732,,,,,,,,,,,,
541,2021,19,733,,,,,,,,,,,,
542,2021,19,734,,,,,,,,,,,,
543,2021,19,735,,,,,,,,,,,,
544,2021,19,736,,,,,,,,,,,,
545,2021,19,737,,,,,,,,,,,,
