id,name,class_ranking,current_rpi,academics,conference_id,team_id_ncaa,sport,logo_url,state_id
1068,Dallas Christian,,,,,501242.0,Baseball,,43.0
1069,Penn St.-New Kens.,,,,,506264.0,Baseball,,38.0
1070,SAGU American Indian,,,,,,Baseball,,3.0
1071,Judson (IL),,,,,,Baseball,,13.0
1072,Penn St.-Wilkes Barre,,,,,506332.0,Baseball,,38.0
1073,Alice Lloyd,,,,,,Baseball,,17.0
1074,Kent St.-Tuscarawas,,,,,506423.0,Baseball,,35.0
1075,Trinity Christian,,,,,505350.0,Baseball,,13.0
1076,Bry. & Strat. (Alb.),,,,,,Baseball,,32.0
1077,Westcliff,,,,,506536.0,Baseball,,5.0
1078,UHSP,,,,,504578.0,Baseball,,25.0
1079,Indiana Tech,,,,,,Baseball,,14.0
1080,St. Andrews,,,,,506422.0,Baseball,,33.0
1081,IUPUC,,,,,,Baseball,,14.0
1082,Central Penn,,,,,506372.0,Baseball,,38.0
1083,Lincoln (MO),0.0,,,61.0,356.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1083.png,25.0
1084,Notre Dame (MD),,,,84.0,8600.0,Baseball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1084.png,20.0
1085,Texas,,3.0,,11.0,703.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/781_Texas.png,43.0
1086,Oklahoma,,6.0,,11.0,522.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/580_Oklahoma.png,36.0
1087,Miami (OH),,72.0,,10.0,414.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/470_miami-(oh).png,35.0
1088,North Carolina,,47.0,,72.0,457.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/543_North-Carolina.png,33.0
1089,Virginia Tech,,20.0,,72.0,742.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/858_Virginia-Tech.png,46.0
1090,Southeastern La.,,32.0,,1.0,655.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/714_Southeastern-Louisiana.png,18.0
1091,Nevada,,54.0,,9.0,466.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/527_Nevada.png,28.0
1092,Grand Canyon,,29.0,,9.0,1104.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/302_Grand-Canyon.png,3.0
1093,Howard,,185.0,,66.0,290.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1093.png,51.0
1094,Florida St.,,13.0,,72.0,234.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/267_Florida-State.png,9.0
1095,Florida,,5.0,,11.0,235.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/265_Florida.webp,9.0
1096,Arizona,,19.0,,59.0,29.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/31_Arizona.png,3.0
1097,Colorado St.,,156.0,,9.0,156.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1097.png,6.0
1098,Duke,,11.0,,72.0,193.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/217_Duke.png,33.0
1099,Boston U.,,59.0,,36.0,68.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1099.png,21.0
1100,BYU,,94.0,,59.0,77.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/101_BYU.png,44.0
1101,Washington,,27.0,,114.0,756.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/870_Washington.png,47.0
1102,Louisiana,,53.0,,31.0,671.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/419_louisiana.png,18.0
1103,UNLV,,86.0,,9.0,465.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/832_UNLV.png,28.0
1104,UCLA,,7.0,,114.0,110.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/815_UCLA.png,5.0
1105,California Baptist,,90.0,,2.0,30135.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/116_California-Baptist.png,5.0
1106,Marshall,,28.0,,31.0,388.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/440_Marshall.png,48.0
1107,Cal St. Fullerton,,56.0,,86.0,97.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/109_Cal-State-Fullerton.png,5.0
1108,Fresno St.,,95.0,,9.0,96.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/280_Fresno-State.png,5.0
1109,UIW,,104.0,,1.0,2743.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/819_Incarnate-Word.png,43.0
1110,Harvard,,176.0,,76.0,275.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/318_Harvard.png,21.0
1111,Marist,,151.0,,88.0,386.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/438_Marist.png,32.0
1112,Indiana,,37.0,,114.0,306.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/349_Indiana.png,14.0
1113,Texas Tech,,12.0,,59.0,700.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/786_Texas-Tech.png,43.0
1114,James Madison,,79.0,,31.0,317.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/358_James-Madison.png,46.0
1115,Florida A&M,,200.0,,12.0,228.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/266_florida-a&m.png,9.0
1116,Georgia Tech,,45.0,,72.0,255.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/295_Georgia-Tech.png,10.0
1117,Oregon,,9.0,,114.0,529.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/588_Oregon.png,37.0
1118,California,,134.0,,72.0,107.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/114_California.webp,5.0
1119,Oklahoma St.,,15.0,,59.0,521.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/581_Oklahoma-State.png,36.0
1120,Texas A&M,,16.0,,11.0,697.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/782_texas-a&m.png,43.0
1121,Toledo,,208.0,,10.0,709.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/792_Toledo.png,35.0
1122,East Carolina,,83.0,,73.0,196.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/220_East-Carolina.png,33.0
1123,Utah,,66.0,,59.0,732.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/841_Utah.png,44.0
1124,Saint Francis,,303.0,,77.0,600.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1124.png,38.0
1125,Boise St.,,103.0,,9.0,66.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1125.png,12.0
1126,Kent St.,,195.0,,10.0,331.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/371_Kent-State.png,35.0
1127,Seattle U,,174.0,,82.0,1356.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/693_Seattle.png,47.0
1128,Prairie View,,158.0,,12.0,553.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/621_PVAM.png,43.0
1129,Troy,,80.0,,31.0,716.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/799_Troy.png,1.0
1130,UCF,,21.0,,59.0,128.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/813_UCF.png,9.0
1131,Lehigh,,196.0,,36.0,352.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/397_Lehigh.png,38.0
1132,Chattanooga,,173.0,,32.0,693.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1132.png,42.0
1133,Tulsa,,121.0,,73.0,719.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1133.png,36.0
1134,Rutgers,,84.0,,114.0,587.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/660_Rutgers.png,30.0
1135,Bryant,,190.0,,67.0,81.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/97_Bryant.png,39.0
1136,George Washington,,193.0,,80.0,249.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/290_George-Washington.png,51.0
1137,Minnesota,,136.0,,114.0,428.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/483_Minnesota.png,23.0
1138,Mississippi St.,,18.0,,11.0,430.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/488_Mississippi-State.png,24.0
1139,Ohio St.,,70.0,,114.0,518.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/576_Ohio-State.png,35.0
1140,Eastern Ky.,,160.0,,48.0,202.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/228_Eastern-Kentucky.png,17.0
1141,Fla. Atlantic,,60.0,,73.0,229.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/262_Florida-Atlantic.png,9.0
1142,New Mexico St.,,102.0,,99.0,472.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/532_New-Mexico-State.png,31.0
1143,Western Ky.,,67.0,,99.0,772.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/893_Western-Kentucky.png,17.0
1144,Clemson,,23.0,,72.0,147.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/160_Clemson.png,40.0
1145,Niagara,,300.0,,88.0,482.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/536_Niagara.png,32.0
1146,Nebraska,,4.0,,114.0,463.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/525_Nebraska.png,27.0
1147,Eastern Ill.,,131.0,,49.0,201.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/227_Eastern-Illinois.png,13.0
1148,Illinois,,197.0,,114.0,301.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/345_Illinois.png,13.0
1149,Houston,,87.0,,59.0,288.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/337_Houston.png,43.0
1150,App State,,81.0,,31.0,27.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/29_Appalachian-State.png,33.0
1151,Georgia,,14.0,,11.0,257.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/292_Georgia.png,10.0
1152,Utah St.,,184.0,,9.0,731.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1152.png,44.0
1153,Delaware,,120.0,,99.0,180.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/204_Delaware.png,8.0
1154,Texas St.,,31.0,,31.0,670.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/785_Texas-State.png,43.0
1155,Idaho St.,,125.0,,123.0,294.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1155.png,12.0
1156,Campbell,,110.0,,101.0,115.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/120_Campbell.png,33.0
1157,UC Santa Barbara,,139.0,,86.0,104.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/811_UC-Santa-Barbara.png,5.0
1158,Notre Dame,,101.0,,72.0,513.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/565_Notre-Dame.png,14.0
1159,LSU,,10.0,,11.0,365.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/422_LSU.png,18.0
1160,Sacramento St.,,114.0,,123.0,102.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/663_Sacramento-State.png,5.0
1161,Tennessee,,8.0,,11.0,694.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/776_Tennessee.png,42.0
1162,Saint Mary's (CA),,61.0,,82.0,610.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/672_saint-mary’s.png,5.0
1163,Cal Poly,,276.0,,86.0,90.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/105_Cal-Poly.png,5.0
1164,Alabama St.,,251.0,,12.0,7.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/11_Alabama-State.png,1.0
1165,Utah Valley,,153.0,,2.0,30024.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/843_Utah-Valley.png,44.0
1166,Tennessee Tech,,265.0,,49.0,692.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/777_Tennessee-Tech.png,42.0
1167,Stony Brook,,228.0,,101.0,683.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/761_Stony-Brook.png,32.0
1168,San Diego St.,,108.0,,9.0,626.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/685_San-Diego-State.png,5.0
1169,FIU,,55.0,,99.0,231.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/261_Florida-International.png,9.0
1170,Baylor,,36.0,,59.0,51.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/62_Baylor.png,43.0
1171,UAlbany,,188.0,,67.0,14.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/806_Albany.png,32.0
1172,Wichita St.,,51.0,,73.0,782.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/906_Wichita-State.png,16.0
1173,Youngstown St.,,249.0,,81.0,817.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/942_Youngstown-State.png,35.0
1174,LMU (CA),,98.0,,82.0,370.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/414_Loyola-Marymount.png,5.0
1175,UTEP,,222.0,,99.0,704.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1175.png,43.0
1176,Coastal Carolina,,91.0,,31.0,149.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/163_Coastal-Carolina.webp,40.0
1177,Southeast Mo. St.,,235.0,,49.0,654.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/713_southeast-missouri-state.png,25.0
1178,ULM,,46.0,,31.0,498.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/820_UL-Monroe.png,18.0
1179,Samford,,85.0,,32.0,625.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/683_Samford.png,1.0
1180,Syracuse,,130.0,,72.0,688.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1180.png,32.0
1181,Northern Ky.,,217.0,,81.0,505.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/554_Northern-Kentucky.png,17.0
1182,UT Martin,,165.0,,49.0,695.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/839_tennessee-martin.png,42.0
1183,Abilene Christian,,260.0,,2.0,2.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2_Abilene-Christian.png,43.0
1184,Fordham,,171.0,,80.0,236.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/270_Fordham.png,32.0
1185,SIUE,,204.0,,49.0,660.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/705_siu-edwardsville.png,13.0
1186,Princeton,,88.0,,76.0,554.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/623_Princeton.png,30.0
1187,Penn St.,,75.0,,114.0,539.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/601_Penn-State.png,38.0
1188,Western Mich.,,138.0,,10.0,774.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/894_Western-Michigan.webp,22.0
1189,Dayton,,183.0,,80.0,175.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/200_Dayton.png,35.0
1190,Creighton,,128.0,,79.0,169.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/186_Creighton.png,27.0
1191,Arizona St.,,24.0,,59.0,28.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/32_Arizona-State.png,3.0
1192,Drake,,252.0,,62.0,189.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1192.png,15.0
1193,Western Caro.,,123.0,,32.0,769.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/891_Western-Carolina.png,33.0
1194,Kentucky,,49.0,,11.0,334.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/372_Kentucky.png,17.0
1195,Arkansas,,1.0,,11.0,31.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/36_Arkansas.png,4.0
1196,Saint Peter's,,305.0,,88.0,617.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/675_saint-peter’s.png,30.0
1197,Seton Hall,,216.0,,79.0,635.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/694_Seton-Hall.png,30.0
1198,Dartmouth,,244.0,,76.0,172.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/196_Dartmouth.png,29.0
1199,UMES,,306.0,,77.0,393.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/825_UMES.png,20.0
1200,Maryland,,126.0,,114.0,392.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/446_Maryland.png,20.0
1201,Providence,,99.0,,79.0,556.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1201.png,39.0
1202,Ohio,,92.0,,10.0,519.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/573_Ohio.webp,35.0
1203,Bethune-Cookman,,245.0,,12.0,61.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/77_Bethune-Cookman.png,9.0
1204,South Dakota St.,,177.0,,92.0,649.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/711_South-Dakota-State.png,41.0
1205,Gardner-Webb,,191.0,,68.0,1092.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/286_Gardner-Webb.png,33.0
1206,Kansas,,40.0,,59.0,328.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/366_Kansas.webp,16.0
1207,NIU,,147.0,,10.0,503.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/539_Northern-Illinois.png,13.0
1208,Louisville,,30.0,,72.0,367.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/421_Louisville.png,17.0
1209,Portland St.,,234.0,,123.0,550.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1209.png,37.0
1210,Texas Southern,,167.0,,12.0,699.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/784_Texas-Southern.png,43.0
1211,Binghamton,,232.0,,67.0,62.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/78_Binghamton.png,32.0
1212,Saint Louis,,182.0,,80.0,609.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/670_Saint-Louis.png,25.0
1213,Southern Utah,,167.0,,2.0,667.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1213.png,44.0
1214,Butler,,181.0,,79.0,87.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/100_Butler.png,14.0
1215,Santa Clara,,154.0,,82.0,631.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/689_Santa-Clara.png,5.0
1216,Weber St.,,262.0,,123.0,758.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1216.png,44.0
1217,UMBC,,202.0,,67.0,391.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/824_UMBC.png,20.0
1218,Akron,,93.0,,10.0,5.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/7_Akron.png,35.0
1219,Tennessee St.,,304.0,,49.0,691.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1219.png,42.0
1220,Cornell,,243.0,,76.0,167.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/182_Cornell.png,32.0
1221,Stanford,,17.0,,72.0,674.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/753_Stanford.png,5.0
1222,Michigan,,41.0,,114.0,418.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/471_Michigan.png,22.0
1223,IU Indy,,287.0,,81.0,2699.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1223.png,14.0
1224,Omaha,,44.0,,92.0,464.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/586_Omaha.png,27.0
1225,Northwestern,,43.0,,114.0,509.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/559_Northwestern.png,13.0
1226,Cleveland St.,,,,81.0,148.0,Softball,,35.0
1227,Iowa St.,,57.0,,59.0,311.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1227.png,15.0
1228,Ball St.,,170.0,,10.0,47.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/56_Ball-State.png,14.0
1229,McNeese,,50.0,,1.0,402.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/457_McNeese.png,18.0
1230,UT Arlington,,148.0,,2.0,702.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/838_UT-Arlington.png,43.0
1231,NC State,,62.0,,72.0,490.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/523_NC-State.png,33.0
1232,Rider,,194.0,,88.0,576.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/645_Rider.png,30.0
1233,Jackson St.,,261.0,,12.0,314.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/355_Jackson-State.png,24.0
1234,Mercer,,187.0,,32.0,406.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/462_Mercer.png,10.0
1235,Southern Ill.,,69.0,,62.0,659.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/719_Southern-Illinois.png,13.0
1236,UC Riverside,,264.0,,86.0,111.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/809_UC-Riverside.png,5.0
1237,Yale,,246.0,,76.0,813.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/938_Yale.png,7.0
1238,Saint Joseph's,,163.0,,80.0,606.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/668_saint-joseph’s.png,38.0
1239,Elon,,201.0,,101.0,1068.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/239_Elon.png,33.0
1240,San Jose St.,,185.0,,9.0,630.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/688_San-Jose-State.png,5.0
1241,CSUN,,255.0,,86.0,101.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/190_Cal-State-Northridge.png,5.0
1242,Coppin St.,,299.0,,77.0,165.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/181_Coppin-State.png,20.0
1243,Ole Miss,,22.0,,11.0,433.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/584_Ole-Miss.png,24.0
1244,Nicholls,,119.0,,1.0,483.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/537_Nicholls.png,18.0
1245,Oakland,,267.0,,81.0,514.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/569_Oakland.webp,22.0
1246,San Diego,,180.0,,82.0,627.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/684_San-Diego.png,5.0
1247,Austin Peay,,124.0,,48.0,43.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/51_Austin-Peay.png,42.0
1248,Charlotte,,65.0,,73.0,458.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/145_Charlotte.png,33.0
1249,UNC Greensboro,,71.0,,32.0,459.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/827_UNC-Greensboro.png,33.0
1250,Morgan St.,,282.0,,66.0,446.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1250.png,20.0
1251,Delaware St.,,231.0,,77.0,178.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/205_Delaware-State.webp,8.0
1252,Purdue Fort Wayne,,,,81.0,308.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/628_purdue-fort-wayne.png,14.0
1253,LIU,,268.0,,77.0,361.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/413_Long-Island.png,32.0
1254,Villanova,,236.0,,79.0,739.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/855_Villanova.png,38.0
1255,North Florida,,77.0,,48.0,2711.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/547_North-Florida.png,9.0
1256,Columbia,,178.0,,76.0,158.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/173_Columbia.png,32.0
1257,Brown,,161.0,,76.0,80.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/96_Brown.png,39.0
1258,Illinois St.,,111.0,,62.0,299.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/347_Illinois-St.png,13.0
1259,Louisiana Tech,,73.0,,99.0,366.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/420_Louisiana-Tech.png,18.0
1260,UConn,,113.0,,79.0,164.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/816_Connecticut.png,7.0
1261,Robert Morris,,205.0,,81.0,579.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1261.png,38.0
1262,Wisconsin,,34.0,,114.0,796.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1262.png,49.0
1263,USC Upstate,,140.0,,68.0,10411.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/837_usc-upstate.png,40.0
1264,Siena,,215.0,,88.0,639.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/702_Siena.png,32.0
1265,Penn,,256.0,,76.0,540.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/599_pennsylvania.png,38.0
1266,Colgate,,189.0,,36.0,153.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1266.png,32.0
1267,Montana,,219.0,,123.0,441.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1267.png,26.0
1268,Longwood,,213.0,,68.0,363.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/417_Longwood.png,46.0
1269,Belmont,,42.0,,62.0,14927.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/65_Belmont.png,42.0
1270,Hawaii,,146.0,,86.0,277.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/320_Hawaii.png,11.0
1271,UNI,,107.0,,62.0,504.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1271.png,15.0
