id,player_id,team_id,runs_created_ab,runs_allowed_ab,weighted_run_created_efficiency,weighted_run_allowed_efficiency,weighted_run_created_efficiency_per_at_bat,weighted_run_allowed_efficiency_per_at_bat,sixty_four_rank_weighted_run_created_efficiency,sixty_four_rank_weighted_run_allowed_efficiency,weighted_run_created_difference_opponent,weighted_run_allowed_difference_opponent,weighted_run_created_difference_division,weighted_run_allowed_difference_division,year,percentile_rank_runs_created_ab,percentile_rank_runs_allowed_ab,percentile_rank_weighted_run_created_efficiency,percentile_rank_weighted_run_allowed_efficiency,integer_rank_weighted_run_created_efficiency,integer_rank_weighted_run_allowed_efficiency,in_portal,initiated_date,sixty_four_rating_portal_player,committed_team
36693,31172,714,0.131675,0,5.689613592,0,0.196861,0,0.5193,0,0,0,0,0,2024,0.4501,0,0.5193,0,2568,,,,,
36694,44625,714,0.074468,0,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,,,,,,
36695,70513,714,0.316453,0,32.89205581,0,0.486095,0,0.8601,0,0,0,0,0,2024,0.9714,0,0.8601,0,747,,,,,
36696,27583,714,0.189639,0,13.29826087,0,0.196748,0,0.5131,0,0,0,0,0,2024,0.746,0,0.5131,0,2601,,,,,
36697,46809,714,0.205488,0,34.11838983,0,0.236706,0,0.8411,0,0,0,0,0,2024,0.806,0,0.8411,0,849,,,,,
36698,70522,714,0,0.200627,0,18.58792727,0,0.017657,0,0.5436,0,0,0,0,2024,0,0.3572,0,0.5436,,2384,,,,
36699,46808,714,0,0.223407,0,20.822464,0,-0.11082,0,0.137,0,0,0,0,2024,0,0.2778,0,0.137,,4508,,,,
36700,70512,714,0,0.103825,0,3.037632787,0,0.144923,0,0.7291,0,0,0,0,2024,0,0.8886,0,0.7291,,1415,,,,
36701,27587,714,0,0.100483,0,0.949022609,0,0.224648,0,0.9703,0,0,0,0,2024,0,0.9003,0,0.9703,,155,,,,
36702,56034,416,0.062158,0,0.995328,0,0.061803,0,0.3578,0,0,0,0,0,2024,0.1152,0,0.3578,0,3431,,,,,
36703,56033,416,0.15836,0,19.6355122,0,0.170442,0,0.7211,0,0,0,0,0,2024,0.599,0,0.7211,0,1490,,,,,
36704,56049,416,0.110625,0,6.309220313,0,0.149566,0,0.6163,0,0,0,0,0,2024,0.3259,0,0.6163,0,2050,,,,,
36705,70585,416,0.08722,0,1.195125373,0,0.142228,0,0.3705,0,0,0,0,0,2024,0.2141,0,0.3705,0,3363,,,,,
36706,14023,416,0.07863,0,1.907092715,0,0.11249,0,0.468,0,0,0,0,0,2024,0.181,0,0.468,0,2842,,,,,
36707,31403,416,0.237664,0,37.66338249,0,0.300084,0,0.8706,0,0,0,0,0,2024,0.8903,0,0.8706,0,691,,,,,
36708,56048,416,0.051462,0,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,,,,,,
36709,70571,416,0.173695,0,19.76731852,0,0.176712,0,0.6631,0,0,0,0,0,2024,0.6734,0,0.6631,0,1800,,,,,
36710,70580,416,0.118435,0,9.055435714,0,0.114715,0,0.5758,0,0,0,0,0,2024,0.3748,0,0.5758,0,2266,,,,,
36711,4009,416,0.080267,0,2.17643871,0,0.102796,0,0.465,0,0,0,0,0,2024,0.187,0,0.465,0,2858,,,,,
36712,36900,416,0.09371,0,4.365990431,0,0.17593,0,0.7074,0,0,0,0,0,2024,0.2414,0,0.7074,0,1563,,,,,
36713,70573,416,0,0.104735,0,2.823198876,0,0.131518,0,0.6791,0,0,0,0,2024,0,0.8857,0,0.6791,,1676,,,,
36714,70588,416,0,0.095228,0,3.140439844,0,0.117143,0,0.7029,0,0,0,0,2024,0,0.9203,0,0.7029,,1552,,,,
36715,47689,416,0,0.117896,0,2.335785294,0,0.232746,0,0.8321,0,0,0,0,2024,0,0.8203,0,0.8321,,877,,,,
36716,44093,416,0,0.116277,0,1.874064122,0,0.284681,0,0.8372,0,0,0,0,2024,0,0.8283,0,0.8372,,850,,,,
36717,20470,420,0.142895,0,16.87233333,0,0.178569,0,0.7714,0,0,0,0,0,2024,0.5165,0,0.7714,0,1221,,,,,
36718,56100,420,0.26169,0.065637,61.45288678,1.270128729,0.369508,0.231711,0.9861,0.8797,0,0,0,0,2024,0.9312,0.9775,0.9861,0.8797,74,628,,,,
36719,56102,420,0.251613,0,49.38192188,0,0.338809,0,0.9533,0,0,0,0,0,2024,0.9174,0,0.9533,0,249,,,,,
36720,16119,420,0.216381,0,44.56829074,0,0.321897,0,0.9663,0,0,0,0,0,2024,0.8405,0,0.9663,0,180,,,,,
36721,16141,420,0.150893,0,21.71579268,0,0.231297,0,0.9,0,0,0,0,0,2024,0.5653,0,0.9,0,534,,,,,
36722,8830,420,0.159086,0,23.63661583,0,0.182337,0,0.7961,0,0,0,0,0,2024,0.6024,0,0.7961,0,1089,,,,,
36723,16139,420,0.111494,0,4.403277941,0,0.12499,0,0.4585,0,0,0,0,0,2024,0.3353,0,0.4585,0,2893,,,,,
36724,70608,420,0.098678,0,5.283111962,0,0.182877,0,0.7215,0,0,0,0,0,2024,0.2619,0,0.7215,0,1488,,,,,
36725,16234,420,0.122137,0,6.3344,0,0.270457,0,0.7231,0,0,0,0,0,2024,0.3959,0,0.7231,0,1479,,,,,
36726,70609,420,0,0.157576,0,5.518066667,0,-0.02315,0,0.3633,0,0,0,0,2024,0,0.5885,0,0.3633,,3326,,,,
36727,56107,420,0,0.125301,0,3.288466946,0,0.18447,0,0.8786,0,0,0,0,2024,0,0.7779,0,0.8786,,634,,,,
36728,56108,420,0,0.160818,0,6.752418675,0,0.113723,0,0.869,0,0,0,0,2024,0,0.5686,0,0.869,,684,,,,
36729,42580,280,0.200984,0,40.17622109,0,0.265519,0,0.9316,0,0,0,0,0,2024,0.7928,0,0.9316,0,365,,,,,
36730,10662,280,0.222298,0.263341,47.45350746,15.83701154,0.344377,-0.22837,0.9715,0.0937,0,0,0,0,2024,0.8564,0.1821,0.9715,0.0937,152,4734,,,,
36731,54066,280,0.174138,0,27.94167782,0,0.307288,0,0.9492,0,0,0,0,0,2024,0.6744,0,0.9492,0,271,,,,,
36732,54069,280,0.219093,0,42.69098485,0,0.335935,0,0.9635,0,0,0,0,0,2024,0.8474,0,0.9635,0,195,,,,,
36733,42578,280,0.209835,0,36.30126055,0,0.320821,0,0.9373,0,0,0,0,0,2024,0.8199,0,0.9373,0,335,,,,,
36734,54067,280,0.102586,0,4.304674595,0,0.089147,0,0.4342,0,0,0,0,0,2024,0.2828,0,0.4342,0,3023,,,,,
36735,40601,280,0.139944,0,11.6349822,0,0.194639,0,0.6866,0,0,0,0,0,2024,0.4976,0,0.6866,0,1674,,,,,
36736,10679,280,0.035294,0,0.097252174,0,0.069893,0,0.2622,0,0,0,0,0,2024,0.0466,0,0.2622,0,3942,,,,,
36737,10673,280,0.173209,0,25.26892308,0,0.261511,0,0.8858,0,0,0,0,0,2024,0.6704,0,0.8858,0,610,,,,,
36738,70647,280,0.0768,0,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,,,,,,
36739,70646,280,0.174693,0,13.30569921,0,0.318744,0,0.6975,0,0,0,0,0,2024,0.6762,0,0.6975,0,1616,,,,,
36740,10654,280,0.165478,0,13.89719784,0,0.246848,0,0.6685,0,0,0,0,0,2024,0.6407,0,0.6685,0,1771,,,,,
36741,40600,280,0,0.086188,0,2.37245241,0,0.195767,0,0.8357,0,0,0,0,2024,0,0.9431,0,0.8357,,858,,,,
36742,54057,280,0,0.120796,0,2.119404061,0,0.259809,0,0.9109,0,0,0,0,2024,0,0.8055,0,0.9109,,465,,,,
36743,10655,280,0,0.183986,0,7.766359615,0,0.11274,0,0.8757,0,0,0,0,2024,0,0.4373,0,0.8757,,649,,,,
36744,16466,337,0.115376,0,3.843486,0,0.163171,0,0.4699,0,0,0,0,0,2024,0.3582,0,0.4699,0,2832,,,,,
36745,41408,337,0.083154,0,1.52888,0,0.117814,0,0.4027,0,0,0,0,0,2024,0.1977,0,0.4027,0,3191,,,,,
36746,7464,337,0.198756,0.117647,32.98434545,3.699952941,0.289668,0.076516,0.9135,0.5968,0,0,0,0,2024,0.7828,0.8221,0.9135,0.5968,462,2106,,,,
36747,16,337,0.139865,0,9.731797297,0,0.230212,0,0.6893,0,0,0,0,0,2024,0.497,0,0.6893,0,1660,,,,,
36748,41418,337,0.179141,0,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,,,,,,
36749,41412,337,0.091539,0,2.299525203,0,0.100922,0,0.4018,0,0,0,0,0,2024,0.2326,0,0.4018,0,3196,,,,,
36750,50610,337,0.231539,0,42.28944805,0,0.323601,0,0.9361,0,0,0,0,0,2024,0.8781,0,0.9361,0,341,,,,,
36751,2431,337,0.148981,0,5.098736842,0,0.198158,0,0.4227,0,0,0,0,0,2024,0.552,0,0.4227,0,3084,,,,,
36752,70665,337,0.196109,0,24.56745759,0,0.268772,0,0.7976,0,0,0,0,0,2024,0.7733,0,0.7976,0,1081,,,,,
36753,57697,337,0.181818,0,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,,,,,,
36754,54859,337,0.064815,0,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,,,,,,
36755,54847,337,0.363141,0,46.8198,0,0.605052,0,0.9676,0,0,0,0,0,2024,0.9842,0,0.9676,0,173,,,,,
36756,61159,337,0,0.110215,0,2.81055,0,0.165153,0,0.7258,0,0,0,0,2024,0,0.8598,0,0.7258,,1432,,,,
36757,54864,337,0,0.121277,0,1.502980851,0,0.363459,0,0.8623,0,0,0,0,2024,0,0.803,0,0.8623,,719,,,,
36758,44095,337,0,0.078412,0,0.465294964,0,0.474374,0,0.954,0,0,0,0,2024,0,0.96,0,0.954,,240,,,,
36759,22553,775,0.149769,0,12.37291934,0,0.269863,0,0.7651,0,0,0,0,0,2024,0.5582,0,0.7651,0,1255,,,,,
36760,47678,775,0.209824,0,29.238699,0,0.368263,0,0.9178,0,0,0,0,0,2024,0.8197,0,0.9178,0,439,,,,,
36761,29899,775,0.152906,0,17.90156233,0,0.259143,0,0.8663,0,0,0,0,0,2024,0.5739,0,0.8663,0,714,,,,,
36762,47772,775,0.189655,0,7.359075862,0,0.350446,0,0.5085,0,0,0,0,0,2024,0.7462,0,0.5085,0,2626,,,,,
36763,49612,775,0.081818,0.086368,0.86715,0.029848615,0.079506,0.574587,0.2655,0.9988,0,0,0,0,2024,0.1927,0.9425,0.2655,0.9988,3924,6,,,,
36764,61072,775,0.136964,0,12.63163611,0,0.20814,0,0.7608,0,0,0,0,0,2024,0.4854,0,0.7608,0,1278,,,,,
36765,61062,775,0.122676,0,8.941739713,0,0.191932,0,0.7196,0,0,0,0,0,2024,0.3983,0,0.7196,0,1498,,,,,
36766,29894,775,0.143984,0,12.70443333,0,0.242623,0,0.7744,0,0,0,0,0,2024,0.5221,0,0.7744,0,1205,,,,,
36767,70685,775,0.159628,0,14.321475,0,0.23198,0,0.7115,0,0,0,0,0,2024,0.6062,0,0.7115,0,1541,,,,,
36768,47680,775,0,0.128555,0,2.326530612,0,0.250837,0,0.8575,0,0,0,0,2024,0,0.7567,0,0.8575,,744,,,,
36769,61071,775,0,0.109628,0,1.134981818,0,0.293638,0,0.949,0,0,0,0,2024,0,0.8629,0,0.949,,266,,,,
36770,70686,775,0,0.134557,0,3.697335065,0,0.16759,0,0.7934,0,0,0,0,2024,0,0.7238,0,0.7934,,1079,,,,
36771,70693,775,0.091683,0,3.182946429,0,0.148485,0,0.5599,0,0,0,0,0,2024,0.233,0,0.5599,0,2351,,,,,
36772,70721,261,0.24917,0,44.18614118,0,0.391596,0,0.9627,0,0,0,0,0,2024,0.9094,0,0.9627,0,199,,,,,
36773,10018,261,0.157672,0,21.40280656,0,0.252945,0,0.8974,0,0,0,0,0,2024,0.5952,0,0.8974,0,548,,,,,
36774,53796,261,0.211237,0,39.02239024,0,0.307271,0,0.9429,0,0,0,0,0,2024,0.8247,0,0.9429,0,305,,,,,
36775,9367,261,0.199286,0,24.22723765,0,0.397709,0,0.9127,0,0,0,0,0,2024,0.7848,0,0.9127,0,466,,,,,
36776,70713,261,0.215329,0,26.99906946,0,0.431906,0,0.9273,0,0,0,0,0,2024,0.8359,0,0.9273,0,388,,,,,
36777,38536,261,0.110862,0,4.437611511,0,0.211958,0,0.6125,0,0,0,0,0,2024,0.3281,0,0.6125,0,2070,,,,,
36778,70710,261,0.198817,0,20.24270769,0,0.30668,0,0.7638,0,0,0,0,0,2024,0.7832,0,0.7638,0,1262,,,,,
36779,70720,261,0.200855,0,34.05111574,0,0.339411,0,0.9543,0,0,0,0,0,2024,0.7922,0,0.9543,0,244,,,,,
36780,3395,261,0.130967,0,5.720462609,0,0.172632,0,0.4942,0,0,0,0,0,2024,0.4457,0,0.4942,0,2702,,,,,
36781,31042,261,0.18367,0,13.69782542,0,0.285533,0,0.6604,0,0,0,0,0,2024,0.7171,0,0.6604,0,1814,,,,,
36782,70718,261,0,0.147334,0,4.047805851,0,0.166797,0,0.8439,0,0,0,0,2024,0,0.6499,0,0.8439,,815,,,,
36783,10082,261,0,0.118029,0,1.301521244,0,0.30427,0,0.9377,0,0,0,0,2024,0,0.8195,0,0.9377,,325,,,,
36784,33222,261,0,0.213855,0,14.17207048,0,0.025005,0,0.5461,0,0,0,0,2024,0,0.3095,0,0.5461,,2371,,,,
36785,70753,561,1,0.185991,0,6.981639344,0,-0.05291,0,0.3175,0,0,0,0,2024,0,0.4251,0,0.3175,,3565,,,,
36786,21579,561,0.149571,0,18.6648,0,0.129413,0,0.655,0,0,0,0,0,2024,0.5566,0,0.655,0,1843,,,,,
36787,70747,561,0.170394,0,22.10715596,0,0.194304,0,0.7505,0,0,0,0,0,2024,0.662,0,0.7505,0,1333,,,,,
36788,44629,561,0.141303,0,15.03520946,0,0.194286,0,0.774,0,0,0,0,0,2024,0.5055,0,0.774,0,1207,,,,,
36789,70751,561,0.120152,0,6.713387952,0,0.163803,0,0.5852,0,0,0,0,0,2024,0.3827,0,0.5852,0,2216,,,,,
36790,1516,561,0.17116,0,16.14264649,0,0.230418,0,0.7027,0,0,0,0,0,2024,0.6632,0,0.7027,0,1588,,,,,
36791,70742,561,0.148371,0,13.51347347,0,0.17373,0,0.6573,0,0,0,0,0,2024,0.5486,0,0.6573,0,1831,,,,,
36792,57592,561,0.145342,0,5.555930233,0,0.280981,0,0.5511,0,0,0,0,0,2024,0.5309,0,0.5511,0,2398,,,,,
36793,58109,561,0.028571,0,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,,,,,,
36794,70739,561,0.15949,0,5.480183607,0,0.218408,0,0.4248,0,0,0,0,0,2024,0.6056,0,0.4248,0,3073,,,,,
36795,18886,561,0.085343,0,1.09032,0,0.112436,0,0.3445,0,0,0,0,0,2024,0.2065,0,0.3445,0,3502,,,,,
36796,70752,561,0,0,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,,,,,,
36797,70762,561,0.146137,0,11.47307974,0,0.195712,0,0.6442,0,0,0,0,0,2024,0.5342,0,0.6442,0,1901,,,,,
36798,70766,561,0.200337,0,27.82010363,0,0.212642,0,0.7503,0,0,0,0,0,2024,0.7896,0,0.7503,0,1334,,,,,
36799,44618,561,0,0.122618,0,2.699430605,0,0.177145,0,0.915,0,0,0,0,2024,0,0.7958,0,0.915,,444,,,,
36800,70756,561,0,0.129583,0,5.817607143,0,0.056156,0,0.6027,0,0,0,0,2024,0,0.7489,0,0.6027,,2075,,,,
36801,70758,561,0,0.181818,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,,,,,,
36802,58117,561,0,0.108359,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,,,,,,
36803,44624,561,0,0.207583,0,15.979843,0,0.043251,0,0.6935,0,0,0,0,2024,0,0.3313,0,0.6935,,1601,,,,
36804,70792,320,0.035088,0,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,,,,,,
36805,41180,320,0,0,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,,,,,,
36806,23928,320,0.171659,0,18.71481047,0,0.200276,0,0.7145,0,0,0,0,0,2024,0.6654,0,0.7145,0,1525,,,,,
36807,12178,320,0.115212,0,8.190416667,0,0.120657,0,0.5816,0,0,0,0,0,2024,0.3574,0,0.5816,0,2235,,,,,
36808,12192,320,0.096621,0,2.725333333,0,0.096637,0,0.3943,0,0,0,0,0,2024,0.2555,0,0.3943,0,3236,,,,,
36809,54579,320,0.097288,0,3.972998438,0,0.095321,0,0.4766,0,0,0,0,0,2024,0.2571,0,0.4766,0,2796,,,,,
36810,54574,320,0.162016,0,20.94250213,0,0.182712,0,0.739,0,0,0,0,0,2024,0.6214,0,0.739,0,1394,,,,,
36811,12173,320,0.156059,0,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,,,,,,
36812,46203,320,0,0,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,,,,,,
36813,47172,320,0.238927,0,39.77618053,0,0.280647,0,0.877,0,0,0,0,0,2024,0.8911,0,0.877,0,657,,,,,
36814,12198,320,0.256389,0,14.06364474,0,0.41979,0,0.6146,0,0,0,0,0,2024,0.9254,0,0.6146,0,2059,,,,,
36815,54575,320,0.149031,0,4.404567742,0,0.171447,0,0.3958,0,0,0,0,0,2024,0.5528,0,0.3958,0,3228,,,,,
36816,41176,320,0.175508,0,21.64163107,0,0.227319,0,0.7857,0,0,0,0,0,2024,0.6796,0,0.7857,0,1145,,,,,
36817,41177,320,0.199134,0,31.08220267,0,0.231671,0,0.8227,0,0,0,0,0,2024,0.7842,0,0.8227,0,947,,,,,
36818,12205,320,0.111111,0,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,,,,,,
36819,70789,320,0.144494,0,14.06734259,0,0.167705,0,0.684,0,0,0,0,0,2024,0.5257,0,0.684,0,1688,,,,,
36820,54569,320,0,0.099542,0,1.628262687,0,0.210109,0,0.9356,0,0,0,0,2024,0,0.9063,0,0.9356,,336,,,,
36821,12184,320,0,0.087025,0,1.867924528,0,0.210422,0,0.865,0,0,0,0,2024,0,0.9415,0,0.865,,705,,,,
36822,70797,320,0,0.087808,0,2.05884,0,0.200146,0,0.8194,0,0,0,0,2024,0,0.9405,0,0.8194,,943,,,,
36823,70788,320,0,0.035597,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,,,,,,
36824,12170,320,0,0.090226,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,,,,,,
36825,54567,320,0,0.128682,0,3.015666667,0,0.181877,0,0.891,0,0,0,0,2024,0,0.755,0,0.891,,569,,,,
36826,44508,784,0.077528,0,1.100278652,0,0.158589,0,0.4285,0,0,0,0,0,2024,0.1774,0,0.4285,0,3053,,,,,
36827,51573,784,0.289119,0,39.09839657,0,0.271545,0,0.7507,0,0,0,0,0,2024,0.9591,0,0.7507,0,1332,,,,,
36828,70822,784,0.140805,0,9.328417241,0,0.18054,0,0.5835,0,0,0,0,0,2024,0.5019,0,0.5835,0,2225,,,,,
36829,70823,784,0.092443,0.111111,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,,,,,,
36830,61197,784,0.18646,0,23.45036345,0,0.192362,0,0.6967,0,0,0,0,0,2024,0.7312,0,0.6967,0,1620,,,,,
36831,70819,784,0.05305,0.151179,0,8.640623596,0,0.077061,0,0.7547,0,0,0,0,2024,0,0.6276,0,0.7547,,1281,,,,
36832,30263,784,0.222205,0,23.22281806,0,0.249542,0,0.6719,0,0,0,0,0,2024,0.8552,0,0.6719,0,1753,,,,,
36833,61200,784,0.110746,0,3.006676768,0,0.117803,0,0.3836,0,0,0,0,0,2024,0.3271,0,0.3836,0,3293,,,,,
36834,70821,784,0.079412,0,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,,,,,,
36835,61206,784,0,0.641667,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,,,,,,
36836,30250,784,0,0.300402,0,39.52617143,0,-0.36767,0,0.0032,0,0,0,0,2024,0,0.1249,0,0.0032,,5207,,,,
36837,47817,784,0.197872,0.117188,21.74247,0,0.229981,0,0.6913,0,0,0,0,0,2024,0.7793,0,0.6913,0,1649,,,,,
36838,50547,31,0.227273,0,45.64176357,0,0.320618,0,0.9573,0,0,0,0,0,2024,0.8678,0,0.9573,0,228,,,,,
36839,50548,31,0.234766,0,49.60238824,0,0.356481,0,0.9723,0,0,0,0,0,2024,0.8839,0,0.9723,0,148,,,,,
36840,36893,31,0.0993,0,4.640521875,0,0.163001,0,0.6501,0,0,0,0,0,2024,0.2647,0,0.6501,0,1869,,,,,
36841,33648,31,0.14178,0,14.83125,0,0.222458,0,0.8193,0,0,0,0,0,2024,0.5085,0,0.8193,0,965,,,,,
36842,36886,31,0.179569,0,29.47924528,0,0.267307,0,0.9139,0,0,0,0,0,2024,0.6975,0,0.9139,0,460,,,,,
36843,51346,31,0.124693,0,6.931140741,0,0.146252,0,0.5298,0,0,0,0,0,2024,0.4116,0,0.5298,0,2512,,,,,
36844,70836,31,0.132932,0,8.276251899,0,0.211078,0,0.6391,0,0,0,0,0,2024,0.4569,0,0.6391,0,1928,,,,,
36845,70837,31,0.202492,0,14.96100901,0,0.346628,0,0.6988,0,0,0,0,0,2024,0.7984,0,0.6988,0,1609,,,,,
36846,70845,31,0.132163,0,8.786057471,0,0.21188,0,0.6722,0,0,0,0,0,2024,0.4523,0,0.6722,0,1751,,,,,
36847,70840,31,0,0.258065,0,11.44567742,0,-0.13704,0,0.208,0,0,0,0,2024,0,0.1915,0,0.208,,4137,,,,
36848,36888,31,0,0.118087,0,0.232394366,0,0.33584,0,0.994,0,0,0,0,2024,0,0.8193,0,0.994,,31,,,,
36849,29113,753,0.179752,0,28.65154463,0,0.299455,0,0.9406,0,0,0,0,0,2024,0.6991,0,0.9406,0,317,,,,,
36850,47380,753,0.119362,0,8.502516,0,0.161565,0,0.6689,0,0,0,0,0,2024,0.3789,0,0.6689,0,1769,,,,,
36851,60803,753,0.219369,0,34.97268966,0,0.387258,0,0.9548,0,0,0,0,0,2024,0.848,0,0.9548,0,241,,,,,
36852,47383,753,0.143926,0,14.56109804,0,0.250292,0,0.8394,0,0,0,0,0,2024,0.5215,0,0.8394,0,858,,,,,
36853,47386,753,0.123262,0,3.218439759,0,0.209469,0,0.4426,0,0,0,0,0,2024,0.4017,0,0.4426,0,2978,,,,,
36854,60805,753,0.186916,0,29.336,0,0.379102,0,0.9706,0,0,0,0,0,2024,0.7334,0,0.9706,0,157,,,,,
36855,47387,753,0.183517,0,13.01026542,0,0.326844,0,0.6902,0,0,0,0,0,2024,0.7161,0,0.6902,0,1655,,,,,
36856,60802,753,0.161401,0,20.82660517,0,0.203695,0,0.7881,0,0,0,0,0,2024,0.6174,0,0.7881,0,1132,,,,,
36857,47382,753,0.086806,0,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,,,,,,
36858,53157,753,0,0.192897,0,14.18830986,0,-0.01155,0,0.3604,0,0,0,0,2024,0,0.3902,0,0.3604,,3341,,,,
36859,70900,753,0,0.14214,0,3.022468182,0,0.209554,0,0.8671,0,0,0,0,2024,0,0.6803,0,0.8671,,694,,,,
36860,29117,753,0,0.298667,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,,,,,,
36861,60807,753,0,0.142123,0,0.566515652,0,0.30134,0,0.9871,0,0,0,0,2024,0,0.6807,0,0.9871,,67,,,,
36862,25836,672,0.106208,0,5.933851485,0,0.158344,0,0.6558,0,0,0,0,0,2024,0.302,0,0.6558,0,1839,,,,,
36863,46211,672,0.347204,0,70.56643089,0,0.522996,0,0.996,0,0,0,0,0,2024,0.9802,0,0.996,0,21,,,,,
36864,25843,672,0.244036,0,47.34303866,0,0.341154,0,0.9661,0,0,0,0,0,2024,0.9017,0,0.9661,0,181,,,,,
36865,25817,672,0.174923,0,20.13766492,0,0.244965,0,0.8053,0,0,0,0,0,2024,0.678,0,0.8053,0,1040,,,,,
36866,46218,672,0.204082,0,0,0,0,0,0,0,0,0,0,0,2024,0,0,0,0,,,,,,
36867,70922,672,0.22589,0,30.62569215,0,0.32144,0,0.8676,0,0,0,0,0,2024,0.8648,0,0.8676,0,707,,,,,
36868,70928,672,0.185247,0,30.3173641,0,0.272202,0,0.9125,0,0,0,0,0,2024,0.7242,0,0.9125,0,467,,,,,
36869,46219,672,0.269587,0,53.68867837,0,0.381463,0,0.9743,0,0,0,0,0,2024,0.9413,0,0.9743,0,137,,,,,
36870,59592,672,0.121249,0,6.887045455,0,0.184411,0,0.6537,0,0,0,0,0,2024,0.3885,0,0.6537,0,1850,,,,,
36871,61040,672,0,0.117303,0,3.005178537,0,0.179743,0,0.8493,0,0,0,0,2024,0,0.8238,0,0.8493,,787,,,,
36872,46217,672,0,0.21645,0,54.29602878,0,-0.09604,0,0.0352,0,0,0,0,2024,0,0.3023,0,0.0352,,5040,,,,
36873,48170,807,0.116845,0,7.667565079,0,0.190316,0,0.7089,0,0,0,0,0,2024,0.3666,0,0.7089,0,1555,,,,,
36874,61539,807,0.059558,0,0.640330189,0,0.095437,0,0.3769,0,0,0,0,0,2024,0.1086,0,0.3769,0,3329,,,,,
36875,61536,807,0.145322,0,13.72262755,0,0.173042,0,0.6734,0,0,0,0,0,2024,0.5305,0,0.6734,0,1745,,,,,
36876,61527,807,0.096097,0,5.212718062,0,0.092994,0,0.5345,0,0,0,0,0,2024,0.2523,0,0.5345,0,2487,,,,,
36877,48162,807,0.136059,0,11.9616398,0,0.146108,0,0.6247,0,0,0,0,0,2024,0.4778,0,0.6247,0,2005,,,,,
36878,61538,807,0.084481,0.13535,1.609676471,5.705770213,0.118342,0.022694,0.4044,0.4921,0,0,0,0,2024,0.2027,0.7184,0.4044,0.4921,3182,2653,,,,
36879,61526,807,0.085143,0,1.485779381,0,0.131473,0,0.4052,0,0,0,0,0,2024,0.2053,0,0.4052,0,3178,,,,,
36880,70954,807,0.143052,0,7.249249524,0,0.210225,0,0.5423,0,0,0,0,0,2024,0.5171,0,0.5423,0,2445,,,,,
36881,70956,807,0.148858,0,10.58837027,0,0.16139,0,0.5446,0,0,0,0,0,2024,0.5514,0,0.5446,0,2433,,,,,
36882,31254,807,0,0.108511,0,3.621651064,0,0.066106,0,0.5828,0,0,0,0,2024,0,0.8689,0,0.5828,,2179,,,,
36883,61531,807,0,0.221048,0,10.72488529,0,-0.09337,0,0.2419,0,0,0,0,2024,0,0.2877,0,0.2419,,3960,,,,
36884,70949,807,0,0.178401,0,12.76527273,0,0.008478,0,0.462,0,0,0,0,2024,0,0.4638,0,0.462,,2810,,,,
36885,48161,807,0,0.15917,0,18.01328516,0,-0.0536,0,0.2086,0,0,0,0,2024,0,0.5789,0,0.2086,,4134,,,,
36886,48160,807,0,0.123769,0,2.029866667,0,0.218596,0,0.9308,0,0,0,0,2024,0,0.7886,0,0.9308,,361,,,,
36887,25450,663,0.135685,0,12.96545455,0,0.174837,0,0.72,0,0,0,0,0,2024,0.4754,0,0.72,0,1496,,,,,
36888,33737,663,0.165441,0,25.9533364,0,0.190191,0,0.825,0,0,0,0,0,2024,0.6403,0,0.825,0,935,,,,,
36889,59491,663,0.219273,0,40.897872,0,0.334869,0,0.9565,0,0,0,0,0,2024,0.8478,0,0.9565,0,232,,,,,
36890,22782,663,0.132515,0,11.79946606,0,0.141334,0,0.6354,0,0,0,0,0,2024,0.4543,0,0.6354,0,1948,,,,,
36891,42583,663,0.123457,0,8.046,0,0.14515,0,0.5768,0,0,0,0,0,2024,0.4023,0,0.5768,0,2261,,,,,
36892,48999,663,0.189247,0,14.9408,0,0.199114,0,0.548,0,0,0,0,0,2024,0.7448,0,0.548,0,2415,,,,,
36893,52750,663,0.154869,0,14.41890331,0,0.263652,0,0.7845,0,0,0,0,0,2024,0.5819,0,0.7845,0,1151,,,,,
