sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
baseball,2026-04-27,Wofford,Southern,30-13,0.69805,94.0,0.5171291508645561,86,36-19,0.6938,49,4-seed,,True,,0.7272727272727273
baseball,2026-04-27,Southeastern La.,Southland,27-17,0.71429,89.0,0.5017520544278649,92,31-22,0.4169,50,4-seed,,True,,0.6521739130434783
baseball,2026-04-27,Winthrop,Big South,28-15,0.68831,97.0,0.5117333036832041,96,34-22,0.329,51,4-seed,,True,,0.7857142857142857
baseball,2026-04-27,Eastern Ill.,Ohio Valley,24-14,0.76299,74.0,0.5092401342603273,108,30-24,0.4007,52,4-seed,,True,,0.7058823529411765
baseball,2026-04-27,Nevada,Mountain West,22-17,0.61039,121.0,0.4980710047267072,115,27-23,0.5081,53,4-seed,,True,,0.6470588235294118
baseball,2026-04-27,Indiana St.,Missouri Valley,24-19,0.56169,136.0,0.5009569891777151,125,31-24,0.5375,54,4-seed,,True,,0.7142857142857143
baseball,2026-04-27,Utah Tech,Western Athletic,28-15,0.55195,139.0,0.49295485697061,128,33-23,0.2085,55,4-seed,,True,,0.75
baseball,2026-04-27,Binghamton,America East,22-15,0.66558,104.0,0.4890242145544753,139,29-23,0.2508,56,4-seed,,True,,0.8
baseball,2026-04-27,Wright St.,Horizon League,18-21,0.50974,152.0,0.4915535691699401,143,26-27,0.5928,57,4-seed,,True,,0.7857142857142857
baseball,2026-04-27,Oral Roberts,The Summit League,25-16,0.49351,157.0,0.4757306368338909,145,32-25,0.2573,58,4-seed,,True,,0.8888888888888888
baseball,2026-04-27,Bethune-Cookman,SWAC,30-12,0.38961,189.0,0.4849932631504429,153,38-18,0.3192,59,4-seed,,True,,0.85
baseball,2026-04-27,North Florida,ASUN,24-18,0.49675,156.0,0.47847005599831294,155,30-23,0.5798,60,4-seed,,True,,0.75
baseball,2026-04-27,Rider,MAAC,23-13,0.51623,150.0,0.4921622097932022,170,29-21,0.1498,61,4-seed,,True,,0.7619047619047619
baseball,2026-04-27,Bucknell,Patriot League,21-19,0.46753,165.0,0.4771927406631202,208,24-24,0.1107,62,4-seed,,True,,0.7
baseball,2026-04-27,Brown,Ivy League,19-15,0.30195,216.0,0.4716227993200592,213,21-21,0.4332,63,4-seed,,True,,0.6875
baseball,2026-04-27,FDU,NEC,25-15,0.22403,240.0,0.455602038789669,241,32-23,0.1466,64,4-seed,,True,,0.782608695652174
baseball,2026-04-27,Clemson,ACC,26-18,0.84416,49.0,0.5336802749651246,44,31-25,0.9186,65,first_four_out,,False,first_out,0.3
baseball,2026-04-27,High Point,Big South,27-14,0.86688,42.0,0.5380000746030883,47,36-19,0.5765,66,first_four_out,,False,first_out,0.7333333333333333
baseball,2026-04-27,Pittsburgh,ACC,27-14,0.85714,45.0,0.5272641426427201,46,34-22,0.9544,67,first_four_out,,False,first_out,0.45
baseball,2026-04-27,UAB,American,27-16,0.87338,40.0,0.5361409819062062,45,34-21,0.6808,68,first_four_out,,False,first_out,0.6470588235294118
